,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
NOTCH1,536352.7131884069,1.5359289995465737,0.14347740233470846,-1.7097836309441683,0.08730589104123752,0.17264091642332632,,0.0
TMEM30A,687622.2583334255,1.058951299286035,0.09804283580100503,-11.452454504741373,2.2857999721143458e-30,2.5532436824981947e-29,4.0717086196100355e-30,1.0
ZIC4,10167.239264619104,1.391104075078763,0.584260066280753,0.5312807023232441,0.59522427601202,0.7405818116441605,,0.0
ZBTB24,370004.6633853406,3.538007439145272,0.08981042163829644,18.493387033598747,2.3342196955586192e-76,1.3244044249913848e-74,4.157958951096748e-76,1.0
SVIP,519253.09866104485,3.212338271460403,0.11888452168747173,11.387104859310808,4.848321438309315e-30,5.320366800324926e-29,8.636342826071499e-30,1.0
MLYCD,97779.35495170845,1.365877377658515,0.16498555760069883,-0.7601072799445042,0.4471904614592258,0.6145945428202352,,0.0
SPTBN1,8430225.637484243,2.8020682091547644,0.037668786086810215,6.5529766588038445,5.6401335135675194e-11,2.358558344492682e-10,1.0046802223775462e-10,1.0
DMBX1,3377.040886094858,-0.1142769282238448,0.4557664998442734,-0.16098702257209851,0.8721036218074282,0.9268653434832885,,0.0
ZNF529-AS1,26484.015447674832,1.1275776031195637,0.1543411285341679,1.2030773675721704,0.2289463826484156,0.38053571523420077,0.40782350644435933,0.0
RPS2P45,33.9500150381971,-0.567315639738016,0.22522015419451996,-1.3750097386452254,0.16912842550396834,0.30234809471583024,0.3012694357978287,0.0
ATRAID,436738.2146139279,1.3356102704813242,0.087850847165535,-9.052767597211423,1.3938974143185197e-19,9.417766968460579e-19,2.4829574704574987e-19,1.0
KCNAB1,124129.87128105952,1.734680500842826,0.2074449544884579,0.49554690674581464,0.6202141198618101,0.7606802015401665,1.0,0.0
ADCK1,52890.29102733558,1.3240476006064505,0.13289676912311424,-0.2857214693766637,0.7750914597064742,0.8653226208765726,,0.0
PLAGL1,211759.1329023258,0.5384424851079109,0.27259907765429864,-7.090286570063632,1.3383457218863987e-12,6.141875174061386e-12,2.384002921647802e-12,1.0
C12orf42,431.7486648698186,-0.5495252065594535,0.5756760673274035,-1.3414764403620654,0.17976581392971758,0.31660342467410224,,0.0
C1orf53,5810.258320363259,-1.9406897292769698,0.27240195529173206,-7.04462697238719,1.8595900851244364e-12,8.4178905666603e-12,3.312498499831006e-12,1.0
PCDHB1,557.023675628586,-0.4345943054893263,0.6476857294653985,-1.0549033618562167,0.29146952456255093,0.45773515479935795,,0.0
ERMARD,124226.20334223453,1.822670872065975,0.11465369936625583,1.335455687349826,0.18172724918302263,0.31946874606433506,,0.0
PRDX6-AS1,5156.602490693048,-1.175651124827565,0.1443116607505451,-7.8392075709955185,4.5339852995915935e-15,2.3879945781498762e-14,8.076414056675286e-15,1.0
DLGAP1-AS1,30314.26858315103,0.9048221458878327,0.20058548847237404,-0.5105792934816537,0.6096456781590941,0.7515952768020634,,0.0
KRT13,75143.16126242519,0.7274376501210228,0.5845088930113184,-2.275735858833646,0.022861823761436056,0.05160446927705707,,0.0
TMCC1,342831.5470685686,1.4963227302959061,0.10530623736509415,-0.705110352241724,0.48074156463376605,0.6443872838164816,0.8563477103875825,0.0
PGC,26951.599889464393,1.505112125551435,0.48082578693214056,-0.021946170510612508,0.9824908948900053,0.9904254064578633,,0.0
VPS33A,464897.4946548739,3.2680772492307244,0.08252299364739445,15.806321501186266,2.814264413962524e-56,8.516134678130232e-55,5.013065365292501e-56,1.0
MIR6845,1331.6316712707353,-1.0860339979712572,0.32371653289679153,-3.691003804273786,0.00022337079634708322,0.0006084508380583669,0.0003978916825404875,1.0
SNHG8,280841.7059697877,1.5557922408970353,0.1718551793188073,-0.5097133190496158,0.6102523204927641,0.7518620452329888,,0.0
TAS2R10,1456.1395885415793,-0.32971331783005114,0.38422552676243144,-0.8238862457985466,0.4100041962864658,0.580916842241295,,0.0
RPL12P35,17660.820997691146,0.37130265662934087,0.15221745933962008,1.0801305353206752,0.2800840559832021,0.4442375131906378,,0.0
ARHGEF7-AS2,3982.7977684740267,-1.274398185998538,0.44888118252660336,-3.2235410010383756,0.0012661617095285694,0.003257055855577613,0.0022554211258209588,1.0
ABCA13,18312.219380375533,0.847834339777226,0.569148791593213,-1.4823256702862226,0.13825366109860307,0.2559512531944105,,0.0
SLC5A4,5166.433161931595,-0.5107217545087036,0.30107407875625786,-1.6278095820833018,0.10356526812254327,0.1998073352920628,,0.0
TEX19,271.6694732632046,-0.9169039191493934,0.2024633168753844,-0.28493434876060414,0.7756944397573337,0.8654843212756127,,0.0
LINC00665,228612.18743114275,1.8622008066091984,0.16714539372376114,0.8069572406952987,0.41969111864475195,0.5902861349755593,0.7475982002829991,0.0
CEP164P1,163590.30155096028,2.4598573449294974,0.12038606123819394,9.09218689469133,9.706666076399408e-20,6.639093660200307e-19,1.729054003548421e-19,1.0
LRRC74A,478.4580323878537,-0.23385479006742035,0.43417657130593706,-0.6800896201660188,0.4964477164183888,0.658122288802755,,0.0
MIR3606,1803.6537922306375,-1.3594625594964989,0.3468010822397003,-4.199768383879208,2.6718815645936534e-05,7.753233042087262e-05,4.75943797788659e-05,1.0
TCTN1,452767.1460486025,2.79615382480125,0.08586247395781872,11.083497617599244,1.5086167825680644e-28,1.5627642314029763e-27,2.687307740050783e-28,1.0
IGIP,148856.0999798611,2.2064952151403197,0.12722525670660745,6.686719923114768,2.2822806802492134e-11,9.73968156964472e-11,4.0654396847964043e-11,1.0
SBF2-AS1,58807.1954829321,1.218555433599058,0.1275352917711772,-1.4754145933271303,0.14010111432660677,0.258795732087587,,0.0
MORC2,307270.85214135,1.6675817112347766,0.11391370799632997,-1.2881131662272858,0.1977065728053906,0.34133780014429993,,0.0
NDRG1,2179814.099232439,0.9916011176867447,0.07875643398535569,-5.410044541146995,6.300907567915986e-08,2.190837847256582e-07,1.1223842842170715e-07,1.0
NT5C3B,188959.53694172774,0.9576427901981295,0.12850139884825737,-6.413015380481486,1.4266911977904444e-10,5.815076857606276e-10,2.541373225318476e-10,1.0
NSA2P6,1003.1715419135561,0.07057077007812879,0.27744202883767893,0.22638971242456057,0.820898328543378,0.8974699703124778,,0.0
SLC2A4,99184.27463373332,1.5893788254232777,0.36725741486327546,-0.10577415003396008,0.9157615469940776,0.9529798674742453,,0.0
EMILIN1,969987.5943171146,2.3105862452959944,0.1177061793957937,3.3623219581548995,0.0007728994994948469,0.0020162420067804444,0.0013767703178657763,1.0
TSACC,2457.914440748599,3.2113798265189013,0.22768579065355468,14.131247891731563,2.4378568784845045e-45,5.135957550326215e-44,4.342568460318634e-45,1.0
TKT,1126904.981776907,1.6554905766005752,0.10750519193294887,-1.367512907455118,0.17146459430756433,0.3052130906872259,,0.0
BCL2L1-AS1,231.90831771327527,-1.145946825844361,0.42675038310343066,-3.069774557456662,0.0021422040585853787,0.005429454245947612,0.0038159203940480897,1.0
FAM86FP,5438.11692501642,-0.2871779120876988,0.22836415503687735,-0.8932677717115437,0.37171379253382797,0.541571918914912,0.6621359137072433,0.0
FSIP1,44241.12852347106,1.4897313954799332,0.369421541280772,0.4238829680283778,0.6716511660345469,0.7958125942122668,,0.0
WSB1,808596.5408070484,1.0148488501163442,0.14312184904793074,-6.0072889284542335,1.886511584172043e-09,7.135872984675008e-09,3.3604539207174493e-09,1.0
SUN3,561.4144736575378,-0.6161088412522887,0.6850584915014147,-1.4035065066148582,0.16046585308396366,0.2891396623775643,0.2858387457895935,0.0
PUM2,556349.0394841881,0.49240802767383446,0.12627218530999576,-20.454837784870858,5.440290892386577e-93,4.311646416775584e-91,9.690821414800635e-93,1.0
LIN28A,1741.3501439094912,0.3757711568041197,0.7150440082557317,0.8049171183784992,0.4208675092988484,0.590776349150731,,0.0
BCLAF1P1,6923.887048786128,0.13600273303259092,0.2864206646514624,0.0072145771343856465,0.9942436502282481,0.9968390653794463,,0.0
H4C5,6163.735488820703,0.1706099754457679,0.43225100622449436,0.8074403841218865,0.41941280818796556,0.5900614683805331,,0.0
MIR196B,265.2832842672656,-0.21078566923698666,0.48536440643364887,-0.5332485704012392,0.5938615236189819,0.7398080307958026,,0.0
CHMP3,528796.5389908446,0.8682366077299181,0.10519683949851369,-12.350485530928434,4.841832837861104e-35,6.623362016285066e-34,8.62478464482358e-35,1.0
