,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
VN1R81P,1741.0539260193698,-1.298294963222524,0.25597230603621735,-5.311366214321845,1.088064326200715e-07,5.158997014343314e-07,2.033445057732921e-07,1.0
MIR7844,2160.2990460733276,-1.162549922434345,0.32502410267945414,-3.8836419355094143,0.00010290341601069166,0.0003640299567810851,0.0001923125661526152,1.0
CFAP69,96984.0585442264,0.42842194546028517,0.3160019225406755,1.527558291318491,0.126622244023832,0.24238307420412114,,0.0
BCAR3,229068.67780554024,-0.310546804660204,0.2495820177404741,-1.4228339538536798,0.1547842959520872,0.2857379971165844,,0.0
CEP57,232116.56285180207,-0.11003781878919706,0.13129427479158345,-0.904451594664537,0.3657559904426939,0.5418251991798314,,0.0
ARMT1,287104.37762955955,-1.2634428377879925,0.385340259364868,-3.681830274442411,0.00023156555630847624,0.0007830840643163929,0.00043276470395904067,1.0
CCRL2,37521.043510664225,0.06310985490394837,0.2990872439356788,0.21959458764152062,0.826186906968337,0.8968488121780337,,0.0
C10orf143,14387.325894104146,-0.14605669686018835,0.2090198338878354,-0.7483924467419562,0.4542234771470699,0.6242452098885879,,0.0
SNTB2,266815.7118645565,-0.27282105334257906,0.16850444089234604,-1.709817272790976,0.08729966792622286,0.1783172578280097,,0.0
LINC00518,2567.5478611607114,0.29159561612115736,0.8328950244380346,0.5002192860232836,0.6169206799067875,0.7539003123951813,,0.0
AGR3,174791.68675166037,-4.925747878020065,0.7666589818356717,-6.851212684329953,7.3226549872338e-12,4.929204193835654e-11,1.3685051733354137e-11,1.0
SEMA3F,546566.658536136,0.2943500722689421,0.23229507245521153,1.3014334816052042,0.19311011938832034,0.3374598519241038,,0.0
HSPD1P11,1840.5058967557247,-0.4538843182022196,0.5496851839757877,-1.1466338389264228,0.2515329849102481,0.41339259595793004,,0.0
ARL8B,501523.3334605143,-0.6682275831428047,0.13741787588354037,-5.039654639811584,4.663726660215324e-07,2.0733216204237106e-06,8.715874327895856e-07,1.0
C1orf56,186314.05511555722,-0.08862354444564151,0.13693303516202376,-0.7265319061688358,0.4675127551514989,0.6354097064565877,0.873718105168856,0.0
SLC16A9,95137.81066014039,3.2871050410243936,0.41101328357810724,8.266248318779605,1.3824045664315479e-16,1.3627339876206642e-15,2.583527155249367e-16,1.0
DUSP15,17181.589904214037,-0.054911473856670626,0.2883204202891484,-0.220744200415042,0.8252916133229194,0.8968488121780337,1.0,0.0
SNORD118,2701.8101316378734,-0.14473237478439913,0.21951396101718643,-0.6988779497608575,0.4846283087609786,0.6491208389097104,,0.0
TRIM15,1052.3090513727457,0.2326527131953919,0.7790491072491742,1.8299307083650778,0.06726030084932225,0.14331242231372035,0.12570040488438342,0.0
GCDH,120616.6110961762,-0.6255149920837701,0.19478864728303896,-3.3228335784144316,0.0008910805898246596,0.0027710161982826696,0.001665309097806445,1.0
SPOCK3,3045.4515353488105,-0.7700149989637859,0.7174106781207203,-1.6725076259231,0.09442426536929842,0.1902537427332824,,0.0
COLEC10,683.8544290055451,-0.5990177363228328,0.6558630949580343,-1.386271237967212,0.16566409594211973,0.29961294799104177,0.30960378814510797,0.0
STMND1,34938.215038683426,0.04163964270826021,0.7307151398366921,0.31052527829313015,0.7561615395937267,0.8512613051209917,1.0,0.0
CRYBG3,241159.89002172332,-0.6985361797597373,0.254695279736423,-3.0313220941059216,0.002434853590610813,0.007106524113497212,0.004550412030710655,1.0
GBF1,636348.4682990528,-0.0009146104559302261,0.0917036691348775,0.022392513720608652,0.9821348520415576,0.9902472565057794,,0.0
LINC00636,544.9263043337938,0.2212269326612374,0.732355584429836,0.5481895599910497,0.5835617498905644,0.7280655348809744,,0.0
NHLRC3,206411.37293234275,-0.023948218766563563,0.12627779390912636,-0.12986724038208675,0.8966714631356104,0.938398212688735,,0.0
DEK,1351181.3058415274,1.1815748996369464,0.29208699595059234,4.284303570538346,1.8331248032157846e-05,7.033558860338718e-05,3.425862314889597e-05,1.0
MYL2,28872.70249405207,-0.4636310066595032,0.7501347135520636,-1.1216212555530407,0.26202351018470216,0.42614325772043277,,0.0
PCDHGA6,450344.32479164714,-1.5216861000136612,0.23635104740935384,-6.687826728235352,2.2650909482099633e-11,1.452220263453894e-10,4.233148613589845e-11,1.0
