,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
CCL18,77484.02831800541,1.866264207952506,0.5888822593635711,0.7842021614514056,0.4329214970762827,0.6317943802087855,,0.0
TMPRSS3,15521.46933207679,-0.7516522740278752,0.00318097919097719,-68.37514387588945,0.0,0.0,0.0,1.0
NPC2,824692.3465757492,1.7041864766701091,0.1863567255405855,-0.5266547934669109,0.598433333983335,0.781718005366588,,0.0
GZMH,5030.747325747119,-1.0480046107291774,0.5587896389762096,-2.4667483104275396,0.013634615695785597,0.03655159583253253,,0.0
OTOGL,2966.404827301745,-0.7989443629782075,0.5441911532012645,-2.0285464749811135,0.04250450504870226,0.09934284926490422,,0.0
SLC2A10,150805.36231304085,-0.5244147489010009,0.0013139907476253725,-147.75778912651776,0.0,0.0,0.0,1.0
KCNK9,1422.3917887316134,-0.6048580794471664,0.836923713784897,-1.735990928897077,0.08256543850168868,0.17683928056475393,,0.0
PSAP,5629346.842294604,1.1578650328491649,0.09843391666600582,-5.784475862944893,7.27387658153414e-09,4.4380416700764464e-08,1.5355961672127628e-08,1.0
BANP,99734.40232740043,1.6017486013901512,0.20131510572251646,0.09541498459141474,0.9239852143968486,0.9990346518840582,,0.0
TRERF1,198916.56698033185,1.4465569849691104,0.3092043994606035,-0.28236199649641436,0.777665952246366,0.9075190946695683,1.0,0.0
FAM3D,48863.68353324121,3.610624931515444,0.7399883997386114,3.282969801516574,0.0010271966876278084,0.0033373874174747456,0.0021685263405475954,1.0
FOXP1-IT1,372.3419096436597,-0.7066360379176423,0.9435979701061342,-1.6306439134013342,0.10296547750411517,0.2129629516092978,,0.0
PRAL,290128.3671147073,1.0497912062338361,0.33836226049256335,-2.572168127494077,0.01010637991568252,0.02777864710597665,0.02133569093310754,1.0
LINC00511,67472.77861878167,1.5512589312263214,0.5411793844539328,0.10108651547515464,0.9194817823033548,0.9968914659323365,,0.0
ZFP28,105943.96203042594,1.2432584769340815,0.2375240468050036,0.22349773554307115,0.8231481453358658,0.9382461866430933,1.0,0.0
C8orf76,164076.6304935407,2.084383040485411,0.4004716631575399,1.2790978399295845,0.20086260419136692,0.364221225219721,,0.0
RHOQ-AS1,14473.769845231476,1.8949323053661093,0.627481265596231,1.7240811941254337,0.08469318652169829,0.18085976626022493,,0.0
THUMPD3,142179.53915336315,0.4820060197148724,0.29865589309030466,-5.718731688792553,1.0732210628334912e-08,6.384387679736852e-08,2.2656889104262592e-08,1.0
PLTP,699390.113866912,1.333426798703765,0.23282974781386592,-1.3395331482840571,0.18039717062103067,0.33448781506244535,,0.0
PHAX,139362.66856837197,0.4350950784926208,0.2708422513757972,-6.205247679225994,5.46108256276379e-10,3.6777667878882296e-09,1.1528952076945781e-09,1.0
LINC01108,310.62484516669326,0.163870939146971,0.7974076087261225,0.43530857796326006,0.6633384593572633,0.8325585916052626,,0.0
HOXC10,131002.15799104268,0.6885300983151179,0.5544820657111819,-2.980910768813267,0.002873925198410395,0.008714201587655792,0.00606717541886639,1.0
BSND,273.84565194462414,-0.49115022137658315,0.02108197319525252,-0.022406180386747604,0.9821239503548466,0.9999608755896664,,0.0
LTBP1,214669.79313079646,0.3893019221921627,0.4394112766812243,-4.957845218595876,7.127931304819186e-07,3.5449778956712485e-06,1.5047854976840505e-06,1.0
SDCBPP2,6522.3855522439335,-1.1139768169558655,0.2594734743250556,-4.651227312583849,3.299653734719059e-06,1.5099239663361846e-05,6.96593566218468e-06,1.0
TTBK2,148189.4318515986,1.4556202637368385,0.24114358408806724,-0.5750408310535706,0.5652636828721673,0.7551585683086045,,0.0
RPL7AP31,17153.093149425895,-2.161603230813495,0.37852275043331846,-5.499821662641526,3.801755678768617e-08,2.136937359595813e-07,8.02592865517819e-08,1.0
PAQR5,35125.57748379996,0.8835804227495853,0.554733169501267,-0.785090501815603,0.4324005082137572,0.6314159379147121,,0.0
SH2B3,279866.1162349995,1.8878576592272245,0.20826050117511963,0.7868444278268348,0.4313729422324999,0.6304681463398075,,0.0
NRL,11205.621867095822,-0.10440096560002397,0.2337271896385012,-0.2031715681791308,0.8390009346696482,0.9498159652343071,,0.0
RBBP8,618085.302348369,3.08588022283175,0.1992136088292487,5.546349156593736,2.9169605004372105e-08,1.6563695023505389e-07,6.158027723145223e-08,1.0
