,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
MIA3,497244.1975920381,0.05655474997834645,0.40204032816286545,0.14376381091180637,0.8856869806608035,0.9488416364983007,,0.0
CTNNB1,2209437.339176733,-0.33968273614738753,0.3517597715936085,-1.1429071960676478,0.2530771244896447,0.49091082010880327,,0.0
DDX10,162600.17277019573,0.4158338164071257,0.274827568423018,1.6291077016585647,0.10329022111903308,0.27379284964325007,,0.0
RNU6-322P,274.9081055401689,-0.41032275991488243,0.6616167532715056,-1.0113670475924985,0.31184078668985893,0.5519736848860952,,0.0
RN7SL130P,1062.6481886854563,-0.16220100504107413,0.7453657023664407,-0.44786962593319596,0.6542472905430381,0.828836612085355,,0.0
CSNK1D,1177334.3093413252,0.06360110063941421,0.18531058695882055,0.30999065709818463,0.7565680612012503,0.8854438032078453,1.0,0.0
SIRPB3P,87.84009669803172,0.3625171047131178,1.276185802852761,-0.574647887028959,0.5655294585921591,0.7720496323637611,1.0,0.0
HAT1,256095.72816286975,-0.060097806786087414,0.30792114275050353,-0.2559302702691968,0.7980046805274512,0.9071343203990797,,0.0
LRRC18,562.610841401902,0.10398134218560107,0.9575690221017212,0.33014594289370663,0.7412896901265645,0.8773689646749129,,0.0
PCDH7,73527.62126814434,0.19524175864614515,0.6325581543220703,0.4886767279796774,0.625070582223588,0.8093924526260811,,0.0
RDH10,279532.20482194156,0.3756306974198069,0.6860259208570548,0.9062312225803897,0.3648134803045938,0.6065632132531047,,0.0
TLE6,13588.688226531329,-0.9114548461106446,0.8863461476390563,-1.860988978824169,0.06274573309596904,0.19049039359871792,,0.0
KLK10,49703.32609331482,-0.3523771048544714,0.871983941620442,-1.0490637192992276,0.2941487927773794,0.5357551499649985,,0.0
LINC00412,120.85460772287429,-0.011789704088818699,0.8142683794416563,-0.043209387344817135,0.9655346220599982,0.9854775790933568,,0.0
DAZAP1,640952.4091869754,-0.0048632515647100225,0.22640030851668427,-0.08675193339743896,0.9308686951017253,0.9689372806755334,,0.0
RNA5SP527,19.83056453720163,-0.11586163823072437,0.7839721159678317,-1.141011138195908,0.2538652879683473,0.49164020575658596,,0.0
CBX7,434875.1932375898,-0.13660033942183294,0.411572460060882,-0.38137665406945204,0.7029237817236901,0.8585249681383267,,0.0
TET2-AS1,227.64459758128706,-0.2760489323861791,0.8111460876104973,-0.7761996143951753,0.4376311337397406,0.6655195411871421,,0.0
RERG-AS1,58.569249873479826,-0.35764955871813475,0.9064263565904617,-1.1835355976257638,0.23659694714711155,0.4700870866509539,,0.0
CYB5R4,54312.19897240917,-1.6470909102852398,0.23195882767589832,-7.335460553579603,2.2096031548904393e-13,9.195587458157537e-12,6.691864320943237e-13,1.0
RASL12,72458.84148174323,-0.8083585040904304,0.5680866734999399,-1.9378899186392269,0.05263665418148448,0.1665936745287085,,0.0
GCA,119175.69363069088,0.2714930442555792,0.2634289025658611,1.0905319197262784,0.27547890053294877,0.5132942681577694,,0.0
SLC25A38P1,2659.6819328444017,-0.7676600030737977,0.32728793627407055,-2.613252545160785,0.00896850035917085,0.041804434643444945,0.027161432781751184,1.0
PRKRA,233813.15587039478,-0.21515138447176468,0.2454577829682619,-0.99847639002313,0.3180484075904543,0.5568358922643685,,0.0
SMG7,652262.4892413805,-0.38737059291071285,0.32257711787075993,-1.4081628865057758,0.15908284315605947,0.367695916817008,0.4817882341605493,0.0
MDM2,815951.7270499339,0.8340215587459386,0.4944552299956944,2.0465388672247062,0.04070338250897023,0.13811460677193438,,0.0
TOMM34,176553.60854957212,-0.04459536808426059,0.47593744591346093,-0.07852173412493803,0.9374130422647666,0.9712954413827702,,0.0
MAP4K2,335122.429336922,1.4964011847528667,0.284597947207621,5.47258716566434,4.435124864758528e-08,8.103444258393969e-07,1.3431938570379803e-07,1.0
TNPO3,1199191.439301916,2.5402114834208422,0.4035432650026412,6.612514585578501,3.7784587389265964e-11,1.1492044018149917e-09,1.1443201086682369e-10,1.0
MIR181A1HG,446.578392971075,-0.020805790787217678,0.8067640471215995,-0.07158317037246817,0.9429336338091416,0.9729733068762926,,0.0
MALLP2,89.65684476059404,0.602352475316261,1.5620643704686628,-1.2459260941072865,0.21279152922943068,0.4406413076690739,,0.0
WDPCP,86762.09348347055,1.5955230759654262,0.36090050224141723,4.750166700001382,2.0324903111070816e-06,2.7034831124805662e-05,6.155471567578703e-06,1.0
KISS1,476.5536368524211,-0.6038181646706161,0.8774202450190515,1.004776379389897,0.31500454015057455,0.5539290721360406,0.9540028210510418,0.0
RANBP3L,16221.340123940614,-0.14104453011667917,0.7150353589592013,-0.3873073021812436,0.6985287202377901,0.8560867698753128,,0.0
