,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
SYCP2L,DSG,0.06890428426368467,1.2705289423807182,0.09940786920322131,1.3699368115839397,1.2717940817185691,0.13817871419702918,False
RNA5SP187,NEUTRAL,0.014412522011237943,0.13750352374993502,0.02079287403231601,0.15829639778225102,0.0595637190261241,0.0595637190261244,False
PRR13,DIG,-0.9204466928187726,0.53605290024021,-1.3279238791322903,-0.7918709788920802,-0.8839118418168448,-1.2891530341384836,True
SLC44A3,NEUTRAL,0.02056861009945877,0.13750352374993502,0.029674231788467814,0.16717775553840283,0.06844507678227574,0.06844507678227543,False
CCDC92,DIG,-0.9217687540404076,0.3923174227787603,-1.3298312103004948,-0.9375137875217345,-1.04694344071856,-1.2910603653066866,True
DONSON,DIG,-1.6481157155141415,0.4329594072761063,-2.3777283695834175,-1.9447689623073112,-2.0437423137881168,-2.3389575245896093,True
PLLP,NEUTRAL,0.0183118654265756,0.13750352374993502,0.026418437440346682,0.1639219611902817,0.06518928243415521,0.06518928243415521,False
B3GNTL1,DCG,-0.8765638428066673,1.06177619758669,-1.264614309039752,-0.20283811145306196,-0.304114017009,-1.2258434640459452,True
ARAP1-AS2,DSG,0.13870918652219752,1.070389327891398,0.20011505552131661,1.2705043834127148,1.1613989905974882,0.23888590051512348,False
SHROOM3,DIG,1.0646986889002914,0.4195388915137848,1.5360355185174317,1.9555744100312165,1.8461989459884016,1.5748063635112395,True
TSPO2,DSG,0.02196109894659697,1.3001237245690138,0.031683168542727284,1.331806893111741,1.2331822788012334,0.07045401353653574,False
ZNF793,DSG,0.021629259354191948,1.412781525338476,0.03120442520839395,1.4439859505468697,1.3423190174988613,0.06997527020220251,False
DM1-AS,DIG,-0.660149391640643,0.4854268271702419,-0.9523942535658219,-0.46696742639558,-0.5704810780191152,-0.9136234085720135,True
LINC00485,NEUTRAL,-0.029898326256718236,0.13750352374993502,-0.043134167021447685,0.09436935672848734,-0.00436332202763837,-0.004363322027638691,False
CLEC2B,DSG,-0.02596513466198751,1.2249663650002742,-0.03745977101286351,1.1875065939874108,1.0920316638808942,0.0013110739809444295,False
PSMC1P9,DSG,-0.10766728583791108,-0.7369655941662062,-0.15533105934432884,-0.892296653510535,-0.9910293322666616,-0.11656021435052046,False
TAFA1,NEUTRAL,-0.0288422751722983,0.13750352374993502,-0.04161060735902963,0.09589291639090539,-0.0028397623652209477,-0.002839762365221108,False
DIPK1A,NEUTRAL,-0.010173881687651435,0.13750352374993502,-0.014677808657365763,0.12282571509256926,0.024093036336443496,0.02409303633644381,False
AS3MT,NEUTRAL,0.021232468343542418,0.13750352374993502,0.03063197678506055,0.16813550053499557,0.06940282177887025,0.06940282177886994,False
MRPL39,DIG,-0.7520108382715137,0.5109619192773794,-1.0849223070690652,-0.5739603877916858,-0.6684312827016494,-1.0461514620752568,True
CCDC25,NEUTRAL,-0.005670834693561165,0.13750352374993502,-0.008181285090101777,0.12932223865983325,0.03058955990370721,0.030589559903707837,False
KRT23,DIG,-1.0894137669938049,0.3923174227787603,-1.571691839118127,-1.1793744163393667,-1.2638223731245481,-1.5329209941243205,True
AICDA,DSG,-0.03806060762817461,1.4789718050329426,-0.054909849878388164,1.4240619551545544,1.3179368854078597,-0.016139004884578523,False
IRF1,NEUTRAL,0.010172306468253721,0.13750352374993502,0.01467553609615237,0.1521790598460874,0.05344638108996149,0.0534463810899618,False
FHL2,NEUTRAL,0.0016003217599254826,0.13750352374993502,0.002308776266871192,0.13981230001680622,0.0410796212606794,0.04107962126067971,False
RPS24P16,NEUTRAL,-0.050712494604686305,0.13750352374993502,-0.07316266447728925,0.06434085927264577,-0.03439181948348034,-0.03439181948348001,False
UACA,NEUTRAL,0.037872728237724244,0.13750352374993502,0.05463879721350018,0.1921423209634352,0.09340964220730927,0.09340964220730927,False
TBC1D15,DSG,0.028097533843512962,1.20945336562895,0.04053617273724597,1.2499895383661959,1.1608750169109807,0.07930701773105275,False
RPS2P7,DCG,-0.8937270765811913,1.2705289423807182,-1.2893756212918757,-0.018846678911157433,-0.11232024123196725,-1.250604776298067,True
MUC5B,NEUTRAL,0.04803571631441739,0.13750352374993502,0.06930088971235904,0.20680441346229406,0.10807173470616852,0.10807173470616852,False
SNORD64,NEUTRAL,0.037031629127993015,0.13750352374993502,0.05342534769899481,0.19092887144892984,0.09219619269280334,0.09219619269280303,False
ENTHD1,NEUTRAL,-0.08102250231370237,0.13750352374993502,-0.11689076228839297,0.020612761461542048,-0.07811991729458437,-0.07811991729458453,False
GGA1,NEUTRAL,0.019280864076017163,0.13750352374993502,0.027816406986524128,0.16531993073645915,0.06658725198033373,0.06658725198033404,False
LMO1,NEUTRAL,-0.004643032148652087,0.13750352374993502,-0.006698479455548395,0.13080504429438664,0.03207236553825864,0.03207236553825864,False
ARHGAP42,NEUTRAL,0.015060690441889681,0.13750352374993502,0.021727983412878054,0.15923150716281306,0.060498828406688056,0.06049882840668775,False
NOD1,DSG,0.01852576399893774,-0.7369655941662062,0.026727027849946766,-0.7102385663162595,-0.8089712450723873,0.06549787284375419,False
SNX29,DCG,-0.8641067942416467,1.1043366598147357,-1.2466425868508837,-0.14230592703614797,-0.24971080048146083,-1.207871741857075,True
MIR210HG,NEUTRAL,0.012825679574087919,0.13750352374993502,0.018503544317567514,0.15600706806750253,0.05727438931137487,0.05727438931137456,False
C11orf16,NEUTRAL,0.038073520939572794,0.13750352374993502,0.05492847984870378,0.1924320035986388,0.09369932484251352,0.09369932484251292,False
PCARE,DIG,1.1915958087831788,0.560714954474479,1.7191093640755657,2.2798243185500446,2.167510383579396,1.7578802090693741,True
TRIM35,NEUTRAL,-0.04283299959618622,0.13750352374993502,-0.061794956103816835,0.07570856764611819,-0.02302411111000766,-0.023024111110007982,False
CARD6,DCG,-0.8947326439592198,1.3854310371935206,-1.290826348361437,0.0946046888320835,-0.010778560460867595,-1.2520555033676288,True
FNDC3A,NEUTRAL,-0.06334037745011639,0.13750352374993502,-0.09138084843531805,0.04612267531461697,-0.05261000344150833,-0.0526100034415085,False
DUSP23,DCG,-0.8814881871662629,1.145677455195635,-1.27171863622697,-0.12604118103133488,-0.23131215555026519,-1.2329477912331606,True
BLNK,NEUTRAL,0.03700701083204173,0.13750352374993502,0.05338983100551075,0.19089335475544578,0.09216067599931992,0.09216067599931961,False
B4GALNT1,DIG,1.2663570451582753,0.53605290024021,1.826967029044645,2.363019929284855,2.2655978262216645,1.8657378740384514,True
KRT18P63,NEUTRAL,0.04858021526615904,0.13750352374993502,0.07008643564980596,0.20758995939974098,0.10885728064361438,0.10885728064361408,False
OACYLP,NEUTRAL,-0.00442500101013483,0.13750352374993502,-0.006383927013250173,0.13111959673668486,0.03238691798055871,0.03238691798055871,False
MPPED2,DIG,1.5346425325624329,0.53605290024021,2.2140211712651015,2.7500740715053116,2.6485850107835396,2.2527920162589092,True
HERC2P10,NEUTRAL,0.06163839036789967,0.13750352374993502,0.0889254001121469,0.2264289238620819,0.12769624510595612,0.1276962451059558,False
FAM174B,DIG,1.2256769619328491,0.5484366246960424,1.7682780747123723,2.316714699408415,2.217967882077502,1.807048919706181,True
ATP5F1A,NEUTRAL,-0.023044474132815514,0.13750352374993502,-0.03324614855130694,0.10425737519862807,0.005524696442502224,0.005524696442501905,False
EEF1A1P11,NEUTRAL,-0.07617888210543064,0.13750352374993502,-0.10990289543396979,0.027600628315965228,-0.07113205044016158,-0.0711320504401614,False
LINC02481,NEUTRAL,-0.09393105656456296,0.13750352374993502,-0.1355138694911557,0.001989654258779311,-0.09674302449734769,-0.09674302449734734,False
PTPRVP,DCG,-0.9992086452207949,1.4528589647138113,-1.4415533572734205,0.011305607440390775,-0.08921285802699454,-1.4027825122796125,True
CEP85,NEUTRAL,0.035989320130749396,0.13750352374993502,0.05192161367759749,0.1894251374275325,0.0906924586714061,0.0906924586714061,False
NUP58,NEUTRAL,0.09429885795961603,0.13750352374993502,0.1360444947398308,0.27354801848976584,0.17481533973364038,0.1748153397336398,False
C1orf167,NEUTRAL,-0.034079415790722656,0.13750352374993502,-0.049166204157668605,0.08833731959226641,-0.010395359163859886,-0.01039535916386037,False
RAB3A,DIG,-0.7718760981382313,0.5109619192773794,-1.1135818189647493,-0.6026198996873698,-0.7005252432200854,-1.0748109739709406,True
PVR,DIG,-1.5797122147958411,0.5849625007211562,-2.279042978317681,-1.694080477596525,-1.7956465144298779,-2.240272133323873,True
SERPINA5,NEUTRAL,-0.012951448243100343,0.13750352374993502,-0.018684990152650943,0.11881853359728407,0.02008585484115755,0.02008585484115755,False
BCL6B,NEUTRAL,-0.013745492078271401,0.13750352374993502,-0.019830553255900683,0.11767297049403433,0.018940291737907716,0.0189402917379074,False
MIR145,DIG,-1.379636963771921,0.4329594072761063,-1.9903954058608568,-1.5574359985847506,-1.654407226207413,-1.9516245608670448,True
KRT19P2,DIG,0.6553303838035078,0.405992359675837,0.9454418948571818,1.351434254533019,1.234358611444883,0.9842127398509903,True
SHTN1,NEUTRAL,-0.01820054553389769,0.13750352374993502,-0.02625783678322797,0.11124568696670706,0.012513008210581099,0.012513008210580781,False
ADGRE3,DIG,-0.663754980038367,0.5484366246960424,-0.9575960180667049,-0.40915939337066254,-0.5053584591177283,-0.9188251730728931,True
CDADC1,NEUTRAL,-0.05492993546500207,0.13750352374993502,-0.07924714549170929,0.05825637825822573,-0.04047630049790158,-0.04047630049790191,False
TRIM21,NEUTRAL,-0.030653877358075343,0.13750352374993502,-0.04422419684851378,0.09327932690142124,-0.005453351854704351,-0.005453351854705316,False
WASF2,NEUTRAL,-0.0329709691659475,0.13750352374993502,-0.04756705370901538,0.08993647004091965,-0.008796208715207475,-0.008796208715207636,False
LINC01537,DSG,0.09980159231658015,-0.7369655941662062,0.14398326230795225,-0.592982331858254,-0.6917150106143799,0.18275410730176067,False
SLC45A4,DCG,-0.9743766508979009,1.4594316186372973,-1.4057283622083985,0.05370325642889884,-0.037821340516879895,-1.36695751721459,True
TMEM196,DSG,-0.020752313768896358,1.1937717433966801,-0.02993926016135853,1.1638324832353215,1.0581538949875835,0.00883158483245071,False
GMNC,DCG,-0.9386788067884528,1.2705289423807182,-1.3542272595412703,-0.0836983171605521,-0.17824882492102131,-1.3154564145474479,True
GNG10,NEUTRAL,-0.0024435617152260896,0.13750352374993502,-0.003525314368662809,0.13397820938127222,0.03524553062514554,0.03524553062514491,False
SMG9,DIG,1.0054665968759775,0.523561956057013,1.4505816730924752,1.9741436291494883,1.8780115590850963,1.4893525180862832,True
RESF1,DSG,0.04260196003267546,1.4262647547020981,0.06146163647129071,1.487726391173389,1.3935320885671256,0.10023248146509785,False
PLET1,NEUTRAL,-0.0635255861561,0.13750352374993502,-0.09164804811697007,0.04585547563296495,-0.05287720312316121,-0.05287720312316121,False
MTMR12,DCG,-0.8649629494634966,1.3434078222978139,-1.2478777577436777,0.09553006455413615,-0.004579453497016042,-1.20910691274987,True
FAM76B,NEUTRAL,-0.03477874249395858,0.13750352374993502,-0.0501751193243883,0.08732840442554672,-0.011404274330580482,-0.011404274330579837,False
ZNF444,DSG,0.10620807077483578,1.1937717433966801,0.15322585700923963,1.3469976004059196,1.2362553461115569,0.1919967020030474,False
CLEC4D,DSG,0.04780582239922558,1.0789513413948222,0.06896922290098127,1.1479205642958035,1.0520212923924543,0.10774006789479017,False
FEV,NEUTRAL,0.009367692684225626,0.13750352374993502,0.013514723780104133,0.15101824753003915,0.052285568773912515,0.05228556877391283,False
CHD6,DCG,-0.9433770091073275,1.0789513413948222,-1.3610053327278038,-0.2820539913329816,-0.37970600676474725,-1.3222344877339973,True
SUCLG2,NEUTRAL,-0.04365941142322873,0.13750352374993502,-0.06298721634842305,0.07451630740151197,-0.024216371354615823,-0.02421637135461566,False
BICC1,DIG,1.056963517549279,0.4724877714627438,1.5248760251688998,1.9973637966316435,1.9088521052146457,1.5636468701627075,True
SEPTIN10P1,DCG,-0.9652319811997393,1.4262647547020981,-1.3925353925842932,0.03372936211780497,-0.06071844353353394,-1.3537645475904854,True
UBTD1,NEUTRAL,-0.024435826053766894,0.13750352374993502,-0.03525344506779483,0.1022500786821402,0.0035173999260145103,0.0035173999260145103,False
PRELID2P1,DSG,0.03746280429278043,1.1538053360790355,0.05404740197098809,1.2078527380500235,1.101762632462888,0.09281824696479686,False
HDAC7,DIG,-0.715101601852572,0.560714954474479,-1.0316735347244597,-0.4709585802499806,-0.5625214250234926,-0.9929026897306525,True
SP6,DIG,-0.7470664066471816,0.4724877714627438,-1.0777890000846266,-0.6053012286218828,-0.6959675986993085,-1.0390181550908195,True
RIMKLBP1,DIG,-0.6505825297028608,0.3645724322958561,-0.938592189291314,-0.5740197569954579,-0.666531514393561,-0.8998213442975064,True
EWSR1,NEUTRAL,-0.001300247554593635,0.13750352374993502,-0.0018758606989402388,0.13562766305099477,0.03689498429486775,0.03689498429486775,False
NCKAP5-AS2,NEUTRAL,0.028856146257225716,0.13750352374993502,0.041630619104466166,0.17913414285440118,0.08040146409827514,0.08040146409827545,False
UBE2D1,DIG,-0.7765742422209551,0.4724877714627438,-1.1203598081342765,-0.6478720366715327,-0.7369190963605357,-1.081588963140468,True
LINC00974,DIG,-1.1535440785483422,0.405992359675837,-1.664212321568522,-1.258219961892685,-1.3542621500334806,-1.625441476574705,True
ALS2CL,NEUTRAL,0.010619256119186321,0.13750352374993502,0.015320348141079885,0.1528238718910149,0.05409119313488863,0.05409119313488863,False
NFYBP1,DIG,-1.0179820305835081,0.5849625007211562,-1.4686376272369044,-0.8836751265157482,-0.9836113481402728,-1.4298667822430937,True
GLRA1,DIG,-1.3349243736314957,0.4724877714627438,-1.9258887737999648,-1.453401002337221,-1.5492635434601234,-1.8871179288061426,True
