,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
EPDR1,DSG,-0.209246940278652,1.2630344058337937,-0.30187952306120036,0.9611548827725933,0.8502009483490749,-0.27319365702463394,True
INTS12,NEUTRAL,0.040010643755606985,0.13750352374993502,0.057723157328989166,0.19522668107892419,0.08640902336555664,0.08640902336555634,False
LINC00943,DIG,1.5126522102573778,0.37851162325372983,2.1822958423280485,2.5608074655817785,2.446530922226093,2.210981708364613,True
PCDH9,NEUTRAL,-0.002526116724362639,0.13750352374993502,-0.003644416070944652,0.13385910767899037,0.02504144996562123,0.02504144996562123,False
LRGUK,DIG,1.2077146772035274,0.632268215499513,1.7423639756103442,2.374632191109857,2.261663139653365,1.7710498416469096,True
IL19,DCG,-0.7713364457339783,1.070389327891398,-1.1128032651173296,-0.042413937225931564,-0.15489989618722697,-1.0841173990807627,True
TRIM68,NEUTRAL,0.024541694822645843,0.13750352374993502,0.03540618141564151,0.17290970516557652,0.06409204745220942,0.06409204745220942,False
RPS21P1,DCG,-0.7374873874569143,1.1375035237499351,-1.0639693966022479,0.07353412714768726,-0.03508531937596235,-1.035283530565679,True
MACROH2A1,NEUTRAL,-0.03762114528284169,0.13750352374993502,-0.05427583973211893,0.08322768401781609,-0.025589973695552465,-0.025589973695552465,False
NUBP2,DCG,-1.034803805587945,1.485426827170242,-1.4929063186147553,-0.00747949144451332,-0.11095503809479428,-1.4642204525781897,True
BLOC1S6,NEUTRAL,-0.05516922299931521,0.13750352374993502,-0.0795923644308094,0.05791115931912562,-0.05090649839424157,-0.05090649839424157,False
BTNL8,DIG,-1.6202291300880662,0.53605290024021,-2.3374965310818925,-1.8014436308416824,-1.8761013070724395,-2.308810665045323,True
MIR5010,NEUTRAL,-0.03623018353188356,0.13750352374993502,-0.0522691061119454,0.08523441763798961,-0.023583240075379073,-0.0235832400753794,False
KIR3DX1,DSG,-0.05546666532640279,1.3219280948873624,-0.08002148300104912,1.2419066118863133,1.1507802218460668,-0.05133561696448193,False
NR4A1,DIG,1.6747878845451816,0.632268215499513,2.4162081755742513,3.0484763910737644,2.9502985542665803,2.444894041610814,True
LINC01269,NEUTRAL,0.013248195334052046,0.13750352374993502,0.01911310570916519,0.1566166294591002,0.04779897174573126,0.04779897174573157,False
NECAP1,DSG,-0.14148885947649853,1.1375035237499351,-0.20412527590777985,0.9333782478421553,0.8274385068497802,-0.17543940987121326,False
LPAR2,DIG,0.8555323283654694,0.5849625007211562,1.234272247453051,1.8192347481742073,1.7212966807285763,1.2629581134896173,True
FGGY,DIG,1.0173062084278104,0.53605290024021,1.4676626219643563,2.0037155222045664,1.9086267641595225,1.4963484880009208,True
IFI16,DCG,0.7500466387407463,-0.7369655941662062,1.0820885661467106,0.34512297198050434,0.2363053142671358,1.1107744321832769,True
GNL3LP1,DIG,1.3509841866587597,0.4329594072761063,1.9490581864120025,2.3820175936881087,2.2801008013667965,1.9777440524485677,True
ZNF260,DSG,0.1140847042918409,1.1375035237499351,0.1645894371231227,1.3020929608730578,1.1871273592859823,0.19327530315968844,False
PRICKLE1,DIG,-1.2853405089883128,0.632268215499513,-1.8543543781711351,-1.2220861626716222,-1.3301849920087885,-1.8256685121345695,True
RDH12,NEUTRAL,0.012852614690843782,0.13750352374993502,0.01854240347693696,0.156045927226872,0.0472282695135045,0.0472282695135045,False
RRP1B,DSG,-0.06257626332087589,1.3504972470841334,-0.09027846477038957,1.2602187823137438,1.1378563733861249,-0.06159259873382428,False
B3GALNT2,DCG,-0.8962159345733853,1.1699250014423124,-1.2929662843746907,-0.12304128293237837,-0.24636117271329638,-1.264280418338125,True
CFAP206,DIG,0.9172294322590095,0.37851162325372983,1.3232823532774725,1.7017939765312022,1.6134635010064569,1.3519682193140379,True
CPD,DIG,-1.4658605134986615,0.37851162325372983,-2.1147896934594685,-1.7362780702057388,-1.825634340397783,-2.0861038274229027,True
AATBC,DSG,0.16221771911187463,1.2016338611696507,0.23403069890702036,1.435664560076671,1.3199262442848942,0.26271656494358486,False
RPL37P23,DSG,-0.13447897887144572,1.3219280948873624,-0.19401215592164645,1.127915938965716,1.0188702865316102,-0.16532628988508052,False
