,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
PCGF1,63469.48642268624,0.9376626889797733,0.22928196515497445,-2.666933230289753,0.00765468778344038,0.02169843031340003,0.017140591270908462,1.0
NPAS3,13663.495788198901,-0.7049560633298402,0.48062740606644694,-3.089648431675094,0.0020039354651254513,0.006299706386585303,0.004487268418092853,1.0
USP8,314887.21618605184,1.9485445056519273,0.16980857415277856,-0.7258286562470657,0.46794381721274037,0.6836227537553036,,0.0
YRDC,95322.37865719646,1.393319651243519,0.26972426663926896,-0.048466712188627685,0.9613442930761741,0.9999976509821876,,0.0
OSR2,208569.50492679814,3.0477972570144667,0.32296179341136877,4.219072218497594,2.4530969367816266e-05,0.00010258592303104389,5.4930433651721436e-05,1.0
LAPTM4BP2,1206.8590761464243,0.534716762481366,0.5145794826182373,1.4406448785791415,0.14968503476568232,0.29587109288668345,,0.0
ZNF730,27280.956884486233,3.5425856501268247,0.6731521542162577,3.618029010260133,0.00029685512842371085,0.0010647090120099881,0.0006647263176417834,1.0
GPR3,10764.853388460682,0.055758283578050225,0.4040573606841528,0.5581655567811413,0.5767313381858399,0.7760547739303832,,0.0
ATMIN,335876.9204960658,2.2702331315502864,0.14883146361278668,-0.5049361528647363,0.6136036806137262,0.8032717823620782,,0.0
ACSM5,99096.3740258405,2.6876183146971018,0.7418222169628057,2.343606311216764,0.019098318546316072,0.04962578709769317,,0.0
CHRNA1,7653.242975091637,-0.06980057994153033,0.5898159404116771,-0.1351134881246013,0.8925221459889073,0.9803595302374853,,0.0
SH2B2,57057.87499583687,1.244132242594219,0.31009306235395395,0.587229103149257,0.5570498488489073,0.7597359499634427,1.0,0.0
PDXK,1195738.21355802,1.936453326044872,0.13993341600800296,0.7919313178904414,0.4284007247882018,0.6459024526951764,0.9592869012425219,0.0
LRP4,26542.105734223034,-0.6384542974180255,0.4387101054258229,-5.429755299381356,5.643137322596458e-08,3.239771243087886e-07,1.2636271141128245e-07,1.0
EYA2,102338.18161428587,0.8090604668231345,0.4978293469619036,-2.100853630904284,0.035653816886378385,0.0876240849488383,,0.0
SPATS2,107573.51755954398,0.09704323402047371,0.27835359526871156,-7.970207769041481,1.5840782197132108e-15,1.6030357481032875e-14,3.54711231514776e-15,1.0
CDH16,47.374717693409664,-0.9235489997070896,0.03902619640293686,-3.84226418027617,0.00012190452035851012,0.0004616583878507467,0.0002729720161887823,1.0
FMO4,34028.16609369381,0.21765273244345715,0.3146706534874565,-4.596199841498399,4.3026605021071865e-06,1.985751456522919e-05,9.63463790171129e-06,1.0
