,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
OSGEPL1-AS1,1415.1269467257755,-1.4729677240045584,0.23615440063784612,-6.417143123766229,1.3885536991282695e-10,9.545828529406603e-10,2.8744386198047255e-10,1.0
CPLANE1,139180.01877315808,0.3971316336628943,0.23922620922050433,-5.100519510655554,3.3872246025376295e-07,1.7093668343038736e-06,7.011878055273874e-07,1.0
NPEPL1,307418.94722313574,0.6781135934688817,0.3665468573689198,-3.5936030496908153,0.000326136577083232,0.0011118494919551986,0.0006751338267202036,1.0
ZNF467,342131.81857919256,3.068069938490863,0.2936357041049464,4.478487299708824,7.517384202468065e-06,3.2122658009005236e-05,1.556170242825305e-05,1.0
ABHD17A,279264.52920455317,1.7997152589764789,0.196474675191142,0.4664827083964125,0.6408700218936942,0.8157567659452762,,0.0
IFT20,251348.57897576495,1.3918330216603885,0.18997382275353275,-0.37366540129912384,0.7086532694257713,0.8620249738493845,1.0,0.0
ADIPOQ,912095.4964731515,0.727279971820094,0.379604937265448,-2.3473909740623498,0.018905405128097495,0.04806769077653316,,0.0
LRPAP1,451809.21521223104,2.046546627663141,0.22173661321294555,1.7411787197295374,0.08165225618812023,0.17497913724126582,,0.0
GRK3,291120.49839917634,1.4537891142380828,0.40546778381442694,-0.5923653575792635,0.5536059588444098,0.7455605344286156,,0.0
UBE2N,410208.8714736039,1.111295409766894,0.20628133687005287,-4.1143607085265685,3.882539167253359e-05,0.00015234082534403706,8.037226455313775e-05,1.0
PAQR8,85558.658915217,0.6520006240731334,0.2889135364361952,-2.486822940188821,0.012888952933102132,0.033803869726281,,0.0
YWHAZ,3644512.2583645917,1.0434134096514411,0.09763858533957034,-3.050356179653051,0.0022857012162147915,0.0068107073254495675,0.00473161956454916,1.0
ABCA13,6526.761084398665,0.14695020028936218,0.004685499911574545,-31.80530199773492,5.467724749140765e-222,1.6052596601742092e-220,1.1318711830344902e-221,1.0
LYPLA1,435621.56092580035,0.8318059815819614,0.27558495492575197,-3.8116877622710468,0.0001380211547179431,0.0004934552888232478,0.00028571695694618585,1.0
RGS13,2497.379171689955,-0.8693559200472396,0.5415120302338596,-2.121876198949871,0.03384813563112893,0.08090806749758836,,0.0
CXCL1,7408.506038410417,-0.43329921844918506,0.683609292888734,-1.8429514253387438,0.06533610293458976,0.14441651450245238,,0.0
UBE2FP1,1699.3076494554546,-0.3927738928265374,0.33564300238395384,-1.368361025226117,0.17119909760826946,0.32026038087064196,,0.0
RCSD1,66900.94889506686,0.6164553745524696,0.3398435513468751,-2.3088931897918696,0.02094950899412164,0.052834259418727186,,0.0
HLA-DPB1,642551.158865521,2.9067074521129217,0.3636140936076173,-0.28743008813866816,0.7737830257096991,0.9076265761027282,1.0,0.0
JOSD1,443513.73982531147,1.8692765886995217,0.1767016585577321,-0.2245038969260262,0.8223652349946549,0.940518993551403,,0.0
