,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
VN1R81P,2114.6552476553343,-0.9910032838979446,0.4133439710090754,-2.7631030446168405,0.005725468785806416,0.02019705679179802,0.012194123955423741,1.0
MIR7844,1757.5050560644952,-0.8880294771022862,0.45069163873865825,-2.351920439154931,0.018676769253097452,0.05612031628581331,0.039777850142805334,1.0
CFAP69,96708.96354260204,1.093956429481362,0.41479143196493573,3.0283094760564175,0.0024592609489582852,0.009561023860798072,0.005237742789668628,1.0
BCAR3,237326.96102477447,0.1536414218205746,0.36167454105462865,0.45930741753154697,0.6460134219052645,0.7963836201257656,,0.0
CEP57,257134.54951162878,0.3938586584376208,0.18477026990295786,2.179320925343852,0.029307835791551003,0.08216376566376891,,0.0
ARMT1,230134.29358734988,-0.7605462790018184,0.6499223736448713,-1.727734532819087,0.08403582935055272,0.1920159032526601,,0.0
CCRL2,41735.01690557529,-0.11612465135524355,0.38371061393129874,-0.3682631548958564,0.7126770231071556,0.8380841010158218,,0.0
C10orf143,14577.513308631087,-0.13233290922754873,0.20226445882700872,-0.6603776714081425,0.5090114973827151,0.6935331082173108,,0.0
SNTB2,336082.4862954722,0.08602370847343896,0.22209790441400773,0.4407826694513721,0.6593703411551,0.8060026141385036,,0.0
LINC00518,205.55363049381572,0.10026803826270914,0.8711735458269982,-0.738411189368217,0.4602646171150355,0.6527722235342045,0.9802732323526034,0.0
AGR3,178562.4300028416,-3.978224846243937,1.0856662149041696,-4.3197509039486865,1.5620541943343852e-05,9.690953135994917e-05,3.32686862567887e-05,1.0
SEMA3F,438784.6309735287,-0.31873241006360825,0.3342690361191083,-1.1119387203350592,0.26616449903447226,0.4545116471016596,,0.0
HSPD1P11,1096.8648547107907,0.06071163704867576,0.6635261270208336,0.14502215832533724,0.8846933769178209,0.9411035279888403,,0.0
ARL8B,475442.0884961037,-0.5142868935436364,0.18023753657802516,-2.8213464209720933,0.0047822529672848614,0.01725494477902227,0.010185259522125059,1.0
C1orf56,162171.64765596198,-0.48636835810092005,0.2636811691147303,-2.026464030422193,0.042717255137726035,0.11161533191565084,0.0909793632053704,0.0
SLC16A9,59454.6952399309,1.9626920267019246,0.6144410177088941,3.723604754237596,0.00019639831564323383,0.0009925377896944786,0.00041828983707448776,1.0
DUSP15,15157.205503705021,-0.6139058312858321,0.5386894243519277,-1.5201890072041095,0.12846347941778832,0.26698993138997,0.2736019792211478,0.0
SNORD118,2245.6056471576258,0.08299556413209845,0.3073734374442866,0.3062047787500096,0.7594487341372808,0.8658583510575443,,0.0
TRIM15,41.10967272789911,1.101303222884023,1.6499993426187936,1.6314381688988004,0.10279789656607337,0.2244990840943844,0.21893932880938255,0.0
GCDH,93372.81664169894,-0.37377363555118637,0.3122018561201261,-1.3135333791661252,0.1890032809268628,0.360102507739951,,0.0
SPOCK3,919.9558877944282,-0.36687852071846755,0.7903083489280194,0.2639027732080087,0.7918548386697688,0.8857753789225165,1.0,0.0
COLEC10,375.38444438514466,-0.8009289506196914,0.8405397699322389,-1.6740022053828774,0.09413016592474269,0.2094569543410812,,0.0
STMND1,48971.06633115206,-0.05664135836094013,0.8318557268129706,-0.1949858340714427,0.8454040375482403,0.9199117232309386,,0.0
CRYBG3,240083.49965716992,-1.3383820094500678,0.3223407362783278,-4.473340781245221,7.700690300406623e-06,5.0540846340037157e-05,1.6400957821702918e-05,1.0
GBF1,649727.610009349,0.11830655740481781,0.10883791290042771,1.1300827558170572,0.258441355200533,0.44513310764511693,,0.0
LINC00636,193.66558322304212,0.1670232132619886,0.8413990748328583,0.3733811371353699,0.7088647964549877,0.8362860938310025,,0.0
