,padjScreen,p_naive,p_aware
BMP2,1.6361692005913779e-24,3.4177822846865934e-16,9.621139885395765e-25
BMP2K,0.300349591824926,,
BMP3,1.828404602989253e-06,1.1669837441008616e-06,2.150307736645194e-06
BMP5,2.451326071728382e-30,4.864264171184642e-28,1.4414493948603876e-30
BMP6,3.323292953569445e-09,1.563065748413136e-08,1.9541907019692727e-09
BMP7,1.1582513633282858e-49,6.810847181944269e-50,2.4736208216988146e-40
BMP8A,7.752339687182502e-24,4.55859605122316e-24,1.0611055059414573e-19
BMP8B,5.886281376349701e-12,3.4613007326009447e-12,3.644354430917776e-09
BMPER,5.047725595196163e-12,2.9682061022125075e-12,1.714148463458941e-08
BMPR1A,9.510423202378691e-06,5.592399121455576e-06,0.0008154341063130016
BMPR1AP1,0.012928784403216735,0.07263584611250226,0.007602492654580697
BMPR2,9.919596622727695e-28,1.0112613860377194e-18,5.8330047209950815e-28
BMS1,3.512497481417476e-15,2.0654483413820066e-15,5.133153936626785e-12
BMS1P4,0.2404054470377417,,
BMT2,1.6647440558195806e-08,9.78916815487798e-09,0.0003093856202864151
BNC1,1.8297208990666745e-17,1.0759278878241799e-17,6.03901073215356e-17
BNC2,0.03919517173850026,0.023047874876994487,1.0
BNC2-AS1,0.01059946875003365,0.00623278885326135,0.45051533752196343
BNIP1,0.32748691778401007,,
BNIP2,6.338867489889096e-21,2.1209017979024578e-15,3.7274342294896706e-21
BNIP3,5.5049548142489986e-17,3.2370698770964003e-17,2.1582515195160506e-16
BNIP3L,0.09001450610953964,,
BNIP3P11,4.666204665483256e-27,2.7438609530282178e-27,6.059643497337796e-19
BNIP3P5,1.6868905684896833e-24,1.008364229821076e-22,9.919395943236137e-25
BNIPL,0.48257010909861975,,
BOD1,2.7495907903737372e-14,1.1160441571113772e-08,1.6168375258634625e-14
BOD1L1,0.7839806114555501,,
BOLA3,3.1723231937616974e-32,1.8654161927650934e-32,3.0717491993527325e-15
BOLA3-AS1,0.009006220461414617,0.005295913580738762,0.7369125710997277
BORA,4.018631733767911e-62,9.425144860494015e-53,2.363069665685976e-62
