,padjScreen,p_naive,p_aware
AP4S1,1.0,1.0,1.0
AP5S1,1.0,1.0,0.0
AP5Z1,1.0,1.0,0.0
APAF1,1.0,1.0,1.0
APBA3,1.0,1.0,1.0
APBB1,1.0,1.0,1.0
APBB2,1.0,1.0,1.0
APBB3,0.0,0.0,0.0
APC,1.0,1.0,1.0
APC2,0.0,0.0,0.0
APCDD1,0.0,0.0,0.0
APCDD1L,1.0,1.0,1.0
APEH,1.0,0.0,1.0
APEX1,1.0,1.0,1.0
APH1B,1.0,1.0,1.0
API5,1.0,1.0,1.0
APIP,1.0,1.0,1.0
APLNR,1.0,1.0,1.0
APLP2,1.0,1.0,1.0
APMAP,1.0,1.0,1.0
APOA1,1.0,1.0,1.0
APOA1-AS,1.0,1.0,1.0
APOA2,1.0,0.0,1.0
APOA5,1.0,1.0,1.0
APOB,1.0,0.0,1.0
APOBEC2,1.0,1.0,1.0
APOBEC3F,1.0,1.0,1.0
APOBEC3G,0.0,0.0,0.0
APOBEC3H,0.0,0.0,0.0
APOBEC4,1.0,1.0,1.0
APOC1,1.0,1.0,1.0
APOE,0.0,0.0,0.0
APOH,1.0,1.0,1.0
APOL4,1.0,0.0,1.0
APOL6,1.0,1.0,1.0
APOLD1,1.0,1.0,1.0
APP,1.0,1.0,1.0
APPBP2,1.0,1.0,1.0
APPL1,1.0,1.0,1.0
APPL2,1.0,1.0,1.0
APTX,1.0,1.0,1.0
AQP1,1.0,1.0,1.0
AQP10,0.0,0.0,0.0
AQP11,1.0,1.0,1.0
AQP2,1.0,1.0,1.0
AQP3,1.0,1.0,1.0
AQP4,1.0,1.0,1.0
AQP4-AS1,1.0,1.0,1.0
AQP5,1.0,1.0,1.0
AQP7,1.0,1.0,1.0
AQP9,1.0,1.0,1.0
AQR,1.0,1.0,1.0
ARAP1,1.0,1.0,1.0
ARAP1-AS2,0.0,0.0,0.0
ARAP2,1.0,1.0,1.0
ARAP3,1.0,1.0,1.0
ARCN1,1.0,1.0,0.0
AREG,1.0,1.0,1.0
AREL1,1.0,1.0,1.0
ARF1,1.0,0.0,1.0
ARF3,1.0,0.0,1.0
ARF4,1.0,0.0,1.0
ARF5,1.0,1.0,1.0
ARFGAP1,1.0,1.0,0.0
ARFGAP3,0.0,0.0,0.0
ARFGEF1,1.0,1.0,0.0
ARFGEF2,1.0,1.0,0.0
ARFGEF3,1.0,1.0,1.0
ARFIP1,0.0,0.0,0.0
ARFIP2,1.0,1.0,0.0
ARG1,1.0,1.0,1.0
ARG2,1.0,1.0,1.0
ARGLU1,1.0,1.0,1.0
ARHGAP1,1.0,1.0,0.0
ARHGAP10,1.0,1.0,0.0
ARHGAP11A,1.0,1.0,1.0
ARHGAP12,1.0,1.0,1.0
ARHGAP15,1.0,1.0,1.0
ARHGAP15-AS1,1.0,1.0,1.0
ARHGAP17,1.0,1.0,1.0
ARHGAP18,1.0,1.0,1.0
ARHGAP19,1.0,1.0,1.0
ARHGAP20,1.0,1.0,1.0
ARHGAP22,1.0,1.0,1.0
ARHGAP23,1.0,1.0,0.0
ARHGAP24,1.0,1.0,1.0
ARHGAP25,1.0,1.0,1.0
ARHGAP26,1.0,1.0,0.0
ARHGAP27,1.0,0.0,1.0
ARHGAP27P1-BPTFP1-KPNA2P3,1.0,1.0,1.0
ARHGAP28,0.0,0.0,0.0
ARHGAP29,1.0,1.0,1.0
ARHGAP30,1.0,1.0,1.0
ARHGAP32,1.0,1.0,1.0
ARHGAP33,1.0,1.0,1.0
ARHGAP35,0.0,0.0,0.0
ARHGAP42,1.0,1.0,1.0
ARHGAP44,1.0,1.0,1.0
ARHGAP45,1.0,1.0,1.0
ARHGAP5,0.0,0.0,0.0
ARHGAP5-AS1,1.0,1.0,1.0
ARHGAP8,1.0,1.0,1.0
ARHGAP9,1.0,1.0,1.0
ARHGDIB,1.0,1.0,1.0
ARHGEF1,1.0,1.0,1.0
ARHGEF10,1.0,1.0,1.0
ARHGEF10L,1.0,1.0,1.0
ARHGEF11,1.0,0.0,1.0
ARHGEF12,1.0,1.0,1.0
ARHGEF15,1.0,1.0,1.0
ARHGEF16,1.0,1.0,1.0
ARHGEF17,1.0,1.0,1.0
ARHGEF18,1.0,1.0,1.0
ARHGEF19,1.0,1.0,1.0
ARHGEF2,1.0,1.0,1.0
ARHGEF25,0.0,0.0,0.0
ARHGEF26,1.0,1.0,1.0
ARHGEF26-AS1,1.0,1.0,1.0
ARHGEF28,1.0,0.0,1.0
ARHGEF3,1.0,1.0,1.0
ARHGEF33,1.0,0.0,1.0
ARHGEF37,0.0,0.0,0.0
ARHGEF38,1.0,1.0,1.0
ARHGEF39,1.0,1.0,1.0
ARHGEF4,1.0,1.0,1.0
ARHGEF40,1.0,1.0,1.0
ARID1A,1.0,1.0,1.0
ARID1B,1.0,1.0,1.0
ARID2,1.0,1.0,1.0
ARID3A,1.0,1.0,1.0
ARID3B,1.0,1.0,1.0
ARID3BP1,1.0,0.0,1.0
ARID4B,1.0,0.0,1.0
ARID5A,1.0,1.0,1.0
ARID5B,0.0,0.0,0.0
ARIH1,1.0,1.0,0.0
ARIH2,1.0,1.0,0.0
ARL1,0.0,0.0,0.0
ARL10,1.0,1.0,1.0
ARL11,1.0,1.0,1.0
ARL14EP,1.0,0.0,1.0
ARL15,0.0,0.0,0.0
ARL2BP,1.0,1.0,1.0
ARL3,0.0,0.0,0.0
ARL4A,0.0,0.0,0.0
ARL4C,1.0,1.0,1.0
ARL4D,1.0,1.0,1.0
ARL5A,1.0,0.0,1.0
ARL6,1.0,1.0,1.0
ARL6IP1,1.0,1.0,1.0
ARL6IP4,1.0,1.0,0.0
ARL6IP5,1.0,1.0,1.0
ARL6IP6,1.0,1.0,1.0
ARL8A,1.0,1.0,1.0
ARL8B,0.0,0.0,0.0
ARL9,1.0,1.0,1.0
ARMC1,1.0,1.0,1.0
ARMC10,1.0,1.0,1.0
ARMC12,1.0,1.0,1.0
ARMC2,1.0,1.0,1.0
ARMC6,1.0,1.0,1.0
ARMC7,1.0,0.0,1.0
ARMC8,1.0,1.0,1.0
ARMC9,1.0,1.0,1.0
ARMH1,1.0,1.0,1.0
ARMH3,1.0,1.0,1.0
ARMT1,1.0,1.0,1.0
ARNILA,1.0,1.0,1.0
ARNT,1.0,1.0,1.0
ARNT2,0.0,0.0,0.0
ARNTL,0.0,0.0,0.0
ARNTL2,1.0,1.0,1.0
ARPC2,1.0,1.0,0.0
ARPC3,0.0,0.0,0.0
ARPC3P3,0.0,0.0,0.0
ARPC4,1.0,1.0,1.0
ARPC5,1.0,1.0,1.0
ARPC5L,1.0,1.0,1.0
ARPIN,1.0,1.0,1.0
ARPP19,0.0,0.0,0.0
ARRB1,1.0,1.0,1.0
ARRB2,1.0,1.0,1.0
ARRDC1,0.0,0.0,0.0
ARRDC1-AS1,1.0,1.0,0.0
ARRDC2,1.0,1.0,1.0
ARRDC3,1.0,1.0,1.0
ARRDC3-AS1,1.0,1.0,1.0
ARRDC4,1.0,1.0,1.0
ARRDC5,1.0,1.0,1.0
ARSB,1.0,1.0,0.0
ARSG,1.0,0.0,1.0
ARSI,1.0,1.0,1.0
ARSJ,1.0,1.0,1.0
ARSK,0.0,0.0,0.0
ART1,1.0,1.0,1.0
ART3,1.0,1.0,1.0
ART4,1.0,1.0,1.0
ART5,1.0,1.0,1.0
ARTN,1.0,1.0,1.0
ARV1,1.0,0.0,1.0
ASAH1,1.0,1.0,1.0
ASAP1,1.0,1.0,1.0
ASAP1-IT2,1.0,1.0,1.0
ASAP2,1.0,1.0,1.0
ASAP3,1.0,1.0,0.0
ASB1,0.0,0.0,0.0
ASB13,1.0,1.0,1.0
ASB14,1.0,1.0,1.0
ASB16,1.0,1.0,0.0
ASB16-AS1,1.0,1.0,1.0
ASB2,0.0,0.0,0.0
ASB3,1.0,1.0,0.0
ASB7,1.0,1.0,0.0
ASB8,1.0,0.0,1.0
ASB9P1,1.0,1.0,1.0
ASCC1,1.0,1.0,1.0
ASCC2,1.0,1.0,1.0
ASCL1,1.0,0.0,1.0
ASCL2,1.0,1.0,1.0
ASCL5,0.0,0.0,0.0
ASF1A,0.0,0.0,0.0
ASF1B,1.0,1.0,1.0
ASGR1,1.0,1.0,1.0
ASGR2,1.0,1.0,1.0
ASH1L,1.0,1.0,0.0
ASIC1,1.0,1.0,1.0
ASIC2,0.0,0.0,0.0
ASIC4,0.0,0.0,0.0
ASL,1.0,1.0,1.0
ASLP1,0.0,0.0,0.0
ASNSD1,1.0,0.0,1.0
ASPA,1.0,1.0,1.0
ASPDH,0.0,0.0,0.0
ASPHD2,1.0,1.0,1.0
ASPM,1.0,1.0,1.0
ASPRV1,1.0,1.0,1.0
ASPSCR1,1.0,1.0,0.0
ASRGL1,1.0,1.0,1.0
ASS1,0.0,0.0,0.0
ASS1P1,1.0,0.0,1.0
ASTE1,1.0,1.0,0.0
ASTN1,1.0,0.0,1.0
ASTN2,1.0,1.0,1.0
ASXL1,1.0,0.0,1.0
ASXL2,1.0,1.0,0.0
ASXL3,0.0,0.0,0.0
ATAD2,1.0,1.0,1.0
ATAD2B,1.0,1.0,1.0
ATAD5,1.0,1.0,1.0
ATAT1,1.0,1.0,1.0
ATE1,1.0,1.0,0.0
ATE1-AS1,0.0,0.0,0.0
ATF1,0.0,0.0,0.0
ATF2,1.0,0.0,1.0
ATF3,1.0,1.0,1.0
ATF4,1.0,0.0,1.0
ATF6,1.0,0.0,1.0
ATF7,1.0,0.0,1.0
ATF7-NPFF,1.0,1.0,1.0
ATF7IP,1.0,1.0,1.0
ATF7IP2,0.0,0.0,0.0
ATG10,1.0,1.0,1.0
ATG101,1.0,1.0,0.0
ATG12,1.0,0.0,1.0
ATG13,1.0,1.0,1.0
ATG16L1,1.0,1.0,1.0
ATG16L2,1.0,1.0,1.0
ATG3,1.0,1.0,0.0
ATG4C,1.0,1.0,1.0
ATG5,1.0,1.0,1.0
ATG7,1.0,1.0,1.0
ATG9A,1.0,1.0,1.0
ATG9B,1.0,1.0,1.0
ATIC,1.0,1.0,1.0
ATL1,1.0,1.0,1.0
ATL2,1.0,1.0,1.0
ATL3,1.0,0.0,1.0
ATM,1.0,1.0,1.0
ATMIN,1.0,1.0,1.0
ATN1,1.0,0.0,1.0
ATOH8,1.0,1.0,1.0
ATOX1,1.0,0.0,1.0
ATP10A,1.0,1.0,1.0
ATP10B,1.0,1.0,1.0
ATP10D,1.0,0.0,1.0
ATP12A,1.0,1.0,1.0
ATP13A1,1.0,1.0,1.0
ATP13A3,1.0,1.0,1.0
ATP13A4,1.0,1.0,1.0
ATP13A4-AS1,1.0,1.0,1.0
ATP13A5,1.0,1.0,1.0
ATP1A1,0.0,0.0,0.0
ATP1A1-AS1,1.0,1.0,1.0
ATP1A2,1.0,1.0,1.0
ATP1B1,1.0,1.0,0.0
ATP1B2,1.0,1.0,1.0
ATP23,1.0,1.0,1.0
ATP2A2,1.0,1.0,1.0
ATP2A3,1.0,1.0,1.0
ATP2B1,1.0,1.0,1.0
ATP2B1-AS1,1.0,1.0,1.0
ATP2B2,1.0,1.0,1.0
ATP2B4,1.0,1.0,1.0
ATP2C1,1.0,1.0,0.0
ATP5F1A,1.0,1.0,1.0
ATP5F1B,1.0,1.0,1.0
ATP5F1C,1.0,1.0,1.0
ATP5F1E,1.0,0.0,1.0
ATP5IF1,0.0,0.0,0.0
ATP5MC1,1.0,1.0,1.0
ATP5MC2,1.0,1.0,0.0
ATP5MC3,1.0,1.0,1.0
ATP5MG,1.0,1.0,1.0
ATP5PD,1.0,1.0,1.0
ATP5PDP4,1.0,0.0,1.0
ATP5PF,1.0,1.0,1.0
ATP5PO,0.0,0.0,0.0
ATP6AP1L,1.0,1.0,0.0
ATP6V0A1,1.0,1.0,1.0
ATP6V0A2,1.0,0.0,1.0
ATP6V0A4,1.0,1.0,0.0
ATP6V0B,0.0,0.0,0.0
ATP6V0C,0.0,0.0,0.0
ATP6V0D1,1.0,1.0,1.0
ATP6V0D2,1.0,1.0,1.0
ATP6V0E1,1.0,1.0,0.0
ATP6V1B2,1.0,1.0,1.0
ATP6V1C1,1.0,1.0,0.0
ATP6V1C2,1.0,1.0,1.0
ATP6V1D,0.0,0.0,0.0
ATP6V1E1,1.0,1.0,0.0
ATP6V1E2,1.0,1.0,1.0
ATP6V1F,0.0,0.0,0.0
ATP6V1FNB,1.0,1.0,1.0
ATP6V1G1,1.0,1.0,0.0
ATP6V1H,1.0,0.0,1.0
ATP7B,1.0,0.0,1.0
ATP8A1,1.0,1.0,1.0
ATP8A2,1.0,1.0,0.0
ATP8B1,1.0,1.0,1.0
ATP8B2,1.0,1.0,1.0
ATP8B4,1.0,1.0,1.0
ATP8B5P,1.0,1.0,1.0
ATP9A,0.0,0.0,0.0
ATP9B,1.0,1.0,1.0
ATPAF1,1.0,1.0,1.0
ATPSCKMT,1.0,1.0,1.0
ATRAID,1.0,1.0,0.0
ATRIP,1.0,1.0,1.0
ATRN,1.0,1.0,1.0
ATRNL1,1.0,1.0,1.0
ATXN1,1.0,1.0,1.0
ATXN1-AS1,0.0,0.0,0.0
ATXN10,1.0,1.0,1.0
ATXN1L,1.0,1.0,1.0
ATXN2,1.0,1.0,1.0
ATXN3,1.0,0.0,1.0
ATXN7,1.0,1.0,1.0
ATXN7L1,0.0,0.0,0.0
ATXN7L3,1.0,1.0,1.0
ATXN7L3B,1.0,1.0,0.0
AUH,1.0,1.0,1.0
AUNIP,1.0,1.0,1.0
AUP1,1.0,1.0,1.0
AURKA,1.0,1.0,1.0
AURKB,1.0,1.0,1.0
AURKC,0.0,0.0,0.0
AUTS2,1.0,1.0,0.0
AUXG01000058.1,1.0,1.0,1.0
AVEN,1.0,1.0,1.0
AVIL,1.0,0.0,1.0
AVL9,1.0,1.0,1.0
AVPI1,0.0,0.0,0.0
AVPR1A,1.0,0.0,1.0
AXIN2,1.0,1.0,1.0
AXL,1.0,1.0,1.0
AZI2,1.0,1.0,1.0
AZIN1,1.0,1.0,1.0
AZIN2,1.0,1.0,0.0
AZU1,1.0,1.0,1.0
B2M,1.0,1.0,1.0
B3GALNT1,1.0,0.0,1.0
B3GALNT2,1.0,1.0,1.0
B3GALT2,1.0,1.0,1.0
B3GALT4,1.0,1.0,1.0
B3GALT5,1.0,1.0,1.0
B3GALT5-AS1,1.0,1.0,1.0
B3GAT2,0.0,0.0,0.0
B3GLCT,1.0,1.0,1.0
B3GNT10,1.0,1.0,1.0
B3GNT2,1.0,0.0,1.0
B3GNT3,1.0,1.0,1.0
B3GNT4,1.0,1.0,1.0
B3GNT6,1.0,0.0,1.0
B3GNT7,1.0,1.0,1.0
B3GNT8,1.0,1.0,1.0
B3GNT9,0.0,0.0,0.0
B3GNTL1,1.0,1.0,1.0
B4GALNT1,1.0,1.0,1.0
B4GALNT2,1.0,1.0,1.0
B4GALT1,1.0,1.0,1.0
B4GALT1-AS1,1.0,1.0,1.0
B4GALT2,1.0,1.0,1.0
B4GALT3,1.0,1.0,1.0
B4GALT5,0.0,0.0,0.0
B4GALT6,1.0,1.0,1.0
B4GALT7,1.0,1.0,1.0
B4GAT1,1.0,1.0,1.0
B9D1,0.0,0.0,0.0
B9D2,1.0,1.0,1.0
BAALC,0.0,0.0,0.0
BAALC-AS1,1.0,0.0,1.0
BABAM1,1.0,1.0,0.0
BABAM2,1.0,0.0,1.0
BACE1,1.0,1.0,1.0
BACE1-AS,1.0,1.0,1.0
BACE2,1.0,1.0,1.0
BACH1,0.0,0.0,0.0
BACH1-AS1,0.0,0.0,0.0
BACH1-IT1,1.0,0.0,1.0
BACH1-IT2,0.0,0.0,0.0
BACH2,1.0,1.0,0.0
BAD,1.0,0.0,1.0
BAG1,1.0,1.0,1.0
BAG2,1.0,1.0,0.0
BAG3,1.0,1.0,1.0
BAHCC1,1.0,0.0,1.0
BAHD1,1.0,1.0,1.0
BAIAP2,1.0,0.0,1.0
BAIAP2-DT,1.0,1.0,1.0
BAIAP2L2,1.0,1.0,1.0
BAIAP3,1.0,1.0,1.0
BAK1,1.0,1.0,1.0
BANF1,1.0,1.0,1.0
BANK1,1.0,1.0,1.0
BANP,1.0,1.0,1.0
BAP1,1.0,1.0,1.0
BARD1,1.0,1.0,1.0
BARX2,1.0,1.0,1.0
BASP1,1.0,1.0,1.0
BATF,1.0,1.0,1.0
BATF3,1.0,1.0,1.0
BAX,1.0,1.0,0.0
BAZ1A,1.0,1.0,1.0
BAZ1B,1.0,1.0,1.0
BAZ2A,1.0,1.0,0.0
BAZ2B,1.0,1.0,1.0
BBC3,0.0,0.0,0.0
BBIP1,1.0,1.0,1.0
BBOF1,1.0,1.0,1.0
BBOX1,1.0,1.0,1.0
BBS1,0.0,0.0,0.0
BBS10,1.0,0.0,1.0
BBS2,1.0,1.0,1.0
BBS4,1.0,1.0,1.0
BBS9,1.0,1.0,1.0
BBX,1.0,1.0,1.0
BCAM,1.0,1.0,1.0
BCAN,1.0,1.0,0.0
BCAP29,0.0,0.0,0.0
BCAR1,0.0,0.0,0.0
BCAR3,0.0,0.0,0.0
BCAR3-AS1,1.0,1.0,1.0
BCAS1,0.0,0.0,0.0
BCAS2,1.0,1.0,1.0
BCAS3,1.0,1.0,0.0
BCAS4,1.0,1.0,1.0
BCAT2,0.0,0.0,0.0
BCCIP,1.0,1.0,1.0
BCDIN3D,0.0,0.0,0.0
BCDIN3D-AS1,1.0,1.0,1.0
BCHE,1.0,1.0,1.0
BCKDHB,1.0,0.0,1.0
BCL10,0.0,0.0,0.0
BCL11A,1.0,1.0,1.0
BCL2A1,1.0,1.0,1.0
BCL2L1,1.0,1.0,1.0
BCL2L13,1.0,1.0,1.0
BCL2L14,1.0,0.0,1.0
BCL2L2,1.0,1.0,1.0
BCL3,1.0,1.0,1.0
BCL6,1.0,1.0,1.0
BCL6B,1.0,1.0,1.0
BCL7A,1.0,1.0,1.0
BCL7B,1.0,1.0,1.0
BCL9L,0.0,0.0,0.0
BCLAF1,0.0,0.0,0.0
BCO1,0.0,0.0,0.0
BCO2,1.0,1.0,1.0
BCRP3,1.0,1.0,1.0
BCS1L,1.0,1.0,1.0
BCYRN1,1.0,1.0,0.0
BDH1,1.0,1.0,1.0
BDH2,1.0,1.0,1.0
BDNF,1.0,1.0,1.0
BDNF-AS,0.0,0.0,0.0
BDP1,1.0,1.0,0.0
BEAN1,1.0,0.0,1.0
BEND3,1.0,1.0,1.0
BEND4,1.0,1.0,1.0
BEND5,0.0,0.0,0.0
BEND6,1.0,1.0,1.0
BEND7,1.0,1.0,1.0
BEST1,1.0,1.0,1.0
BEST4,0.0,0.0,0.0
BET1,1.0,1.0,0.0
BET1-AS1,1.0,1.0,1.0
BFSP1,1.0,1.0,0.0
BHLHE22,1.0,0.0,1.0
BHLHE40,1.0,0.0,1.0
BHLHE40-AS1,0.0,0.0,0.0
BHLHE41,1.0,1.0,1.0
BHMT2,1.0,1.0,1.0
BICC1,0.0,0.0,0.0
BICD1,1.0,1.0,1.0
BICDL1,1.0,1.0,1.0
BICRA,1.0,1.0,0.0
BICRAL,1.0,1.0,1.0
BID,1.0,1.0,1.0
BIK,1.0,1.0,1.0
BIN1,1.0,1.0,1.0
BIN2,1.0,1.0,1.0
BIN3,1.0,1.0,0.0
BIRC5,1.0,1.0,1.0
BIRC6,1.0,1.0,0.0
BIRC7,1.0,1.0,1.0
BISPR,0.0,0.0,0.0
BIVM,0.0,0.0,0.0
BLACAT1,1.0,1.0,1.0
BLCAP,1.0,1.0,1.0
BLK,1.0,1.0,1.0
BLM,1.0,1.0,1.0
BLMH,1.0,1.0,1.0
BLNK,1.0,1.0,1.0
BLOC1S1,1.0,1.0,1.0
BLOC1S2,0.0,0.0,0.0
BLOC1S3,1.0,1.0,1.0
BLOC1S4,1.0,1.0,1.0
BLOC1S5,1.0,1.0,0.0
BLOC1S6,1.0,1.0,0.0
BLVRA,1.0,1.0,1.0
BLZF1,1.0,1.0,0.0
BMF,1.0,1.0,0.0
BMP1,1.0,1.0,1.0
BMP2,1.0,1.0,1.0
BMP2K,0.0,0.0,0.0
BMP3,1.0,1.0,1.0
BMP5,1.0,1.0,1.0
BMP6,1.0,1.0,1.0
BMP7,1.0,1.0,1.0
BMP8A,1.0,1.0,1.0
BMP8B,1.0,1.0,1.0
BMPER,1.0,1.0,1.0
BMPR1A,1.0,1.0,1.0
BMPR1AP1,1.0,0.0,1.0
BMPR2,1.0,1.0,1.0
BMS1,1.0,1.0,1.0
BMS1P4,0.0,0.0,0.0
BMT2,1.0,1.0,1.0
BNC1,1.0,1.0,1.0
BNC2,1.0,1.0,0.0
BNC2-AS1,1.0,1.0,0.0
BNIP1,0.0,0.0,0.0
BNIP2,1.0,1.0,1.0
BNIP3,1.0,1.0,1.0
BNIP3L,0.0,0.0,0.0
BNIP3P11,1.0,1.0,1.0
BNIP3P5,1.0,1.0,1.0
BNIPL,0.0,0.0,0.0
BOD1,1.0,1.0,1.0
BOD1L1,0.0,0.0,0.0
BOLA3,1.0,1.0,1.0
BOLA3-AS1,1.0,1.0,0.0
BORA,1.0,1.0,1.0
BORCS5,1.0,1.0,1.0
BORCS6,1.0,1.0,0.0
BORCS7,1.0,1.0,1.0
BORCS8,1.0,1.0,1.0
BPGM,1.0,1.0,0.0
BPHL,1.0,1.0,1.0
BPI,1.0,1.0,1.0
BPIFA1,1.0,1.0,1.0
BPIFA2,1.0,0.0,1.0
BPIFB1,1.0,1.0,1.0
BPIFB2,1.0,1.0,1.0
BPNT1,1.0,0.0,1.0
BPNT2,1.0,1.0,0.0
BPTF,0.0,0.0,0.0
BRAF,0.0,0.0,0.0
BRAP,1.0,1.0,1.0
BRAT1,1.0,1.0,1.0
BRCA1,1.0,1.0,1.0
BRCA2,1.0,1.0,1.0
BRD2,0.0,0.0,0.0
BRD3,1.0,1.0,1.0
BRD3OS,1.0,0.0,1.0
BRD4,1.0,1.0,1.0
BRD7,1.0,1.0,1.0
BRD8,1.0,0.0,1.0
BRI3BP,1.0,1.0,1.0
BRI3P1,1.0,1.0,1.0
BRICD5,0.0,0.0,0.0
BRINP1,1.0,0.0,1.0
BRINP2,0.0,0.0,0.0
BRINP3,1.0,1.0,1.0
BRIP1,1.0,1.0,1.0
BRIX1,1.0,1.0,1.0
BRK1,1.0,1.0,0.0
BRMS1,1.0,1.0,1.0
BROX,1.0,1.0,0.0
BRPF1,1.0,1.0,1.0
BRPF3,1.0,1.0,0.0
BRSK1,1.0,1.0,1.0
BRSK2,1.0,1.0,1.0
BRWD1,1.0,1.0,1.0
BRWD1-AS2,1.0,1.0,1.0
BSCL2,0.0,0.0,0.0
BSDC1,0.0,0.0,0.0
BSG,1.0,1.0,1.0
BSN,1.0,0.0,1.0
BSPRY,0.0,0.0,0.0
BST1,1.0,1.0,1.0
BST2,1.0,0.0,1.0
BTBD1,1.0,1.0,0.0
BTBD10,1.0,1.0,1.0
BTBD11,1.0,1.0,1.0
BTBD16,1.0,1.0,0.0
BTBD19,1.0,1.0,1.0
BTBD2,1.0,1.0,1.0
BTBD3,1.0,0.0,1.0
BTBD7,1.0,1.0,0.0
BTBD8,1.0,1.0,1.0
BTBD9,1.0,1.0,1.0
BTC,1.0,1.0,1.0
BTD,1.0,1.0,1.0
BTF3,1.0,1.0,1.0
BTF3L4,1.0,1.0,1.0
BTF3L4P2,1.0,1.0,1.0
BTG1,1.0,1.0,0.0
BTG2,1.0,1.0,1.0
BTG3,1.0,1.0,1.0
BTG3-AS1,1.0,1.0,1.0
BTG4,0.0,0.0,0.0
BTLA,1.0,1.0,1.0
BTN2A1,1.0,1.0,1.0
BTN2A2,1.0,1.0,1.0
BTN2A3P,1.0,1.0,1.0
BTN3A1,1.0,1.0,1.0
BTN3A2,1.0,1.0,1.0
BTN3A3,1.0,1.0,1.0
BTNL8,1.0,1.0,1.0
BTRC,1.0,1.0,1.0
BUB1B,1.0,1.0,1.0
BUB3,1.0,1.0,1.0
BUD13,1.0,1.0,0.0
BUD23,1.0,1.0,1.0
BX284613.2,1.0,1.0,1.0
BX293535.1,0.0,0.0,0.0
BX322234.1,1.0,1.0,1.0
BX470102.1,0.0,0.0,0.0
BX640514.2,1.0,0.0,1.0
BYSL,1.0,1.0,1.0
BZW1,1.0,1.0,1.0
BZW2,1.0,1.0,1.0
C10orf105,1.0,1.0,1.0
C10orf143,1.0,1.0,1.0
C10orf88,1.0,1.0,1.0
C11orf1,1.0,1.0,1.0
C11orf16,1.0,1.0,1.0
C11orf21,1.0,1.0,1.0
C11orf24,1.0,1.0,1.0
C11orf45,0.0,0.0,0.0
C11orf49,1.0,0.0,1.0
C11orf53,1.0,1.0,1.0
C11orf54,1.0,1.0,1.0
C11orf58,1.0,0.0,1.0
C11orf65,1.0,1.0,1.0
C11orf68,1.0,0.0,1.0
C11orf71,0.0,0.0,0.0
C11orf80,1.0,1.0,1.0
C11orf91,1.0,1.0,1.0
C11orf95,0.0,0.0,0.0
C11orf96,1.0,1.0,1.0
C11orf97,1.0,1.0,1.0
C12orf29,1.0,1.0,0.0
C12orf4,1.0,1.0,0.0
C12orf43,1.0,0.0,1.0
C12orf45,1.0,1.0,1.0
C12orf54,1.0,1.0,1.0
C12orf57,1.0,0.0,1.0
C12orf60,1.0,0.0,1.0
C12orf65,1.0,1.0,0.0
C12orf66,1.0,1.0,1.0
C12orf73,1.0,1.0,1.0
C12orf75,1.0,1.0,1.0
C12orf76,1.0,1.0,1.0
C14orf119,0.0,0.0,0.0
C14orf28,1.0,1.0,1.0
C14orf93,1.0,1.0,1.0
C15orf39,1.0,1.0,0.0
C15orf40,1.0,1.0,1.0
C15orf48,1.0,1.0,1.0
C15orf56,0.0,0.0,0.0
C15orf61,0.0,0.0,0.0
C15orf65,1.0,1.0,1.0
C16orf70,1.0,1.0,1.0
C16orf71,1.0,1.0,1.0
C16orf74,1.0,1.0,1.0
C16orf89,1.0,1.0,1.0
C16orf91,1.0,1.0,1.0
C16orf95,1.0,1.0,1.0
C16orf96,1.0,1.0,1.0
C17orf100,1.0,1.0,1.0
C17orf107,0.0,0.0,0.0
C17orf113,0.0,0.0,0.0
C17orf49,1.0,1.0,0.0
C17orf50,1.0,1.0,1.0
C17orf58,1.0,1.0,1.0
C17orf67,1.0,0.0,1.0
C17orf75,1.0,1.0,1.0
C17orf80,1.0,1.0,0.0
C18orf21,1.0,1.0,1.0
C18orf25,1.0,1.0,1.0
C18orf32,1.0,1.0,1.0
C18orf54,1.0,1.0,1.0
C18orf63,1.0,1.0,1.0
C19orf12,1.0,1.0,0.0
C19orf18,0.0,0.0,0.0
C19orf44,1.0,0.0,1.0
C19orf48,1.0,1.0,1.0
C19orf53,1.0,1.0,1.0
C19orf54,1.0,0.0,1.0
C19orf71,0.0,0.0,0.0
C19orf84,1.0,1.0,1.0
C1D,1.0,0.0,1.0
C1GALT1,1.0,0.0,1.0
C1GALT1C1L,1.0,1.0,1.0
C1orf109,1.0,1.0,1.0
C1orf112,1.0,1.0,1.0
C1orf115,1.0,1.0,1.0
C1orf116,1.0,1.0,1.0
C1orf122,1.0,1.0,1.0
C1orf127,1.0,1.0,1.0
C1orf131,1.0,1.0,1.0
C1orf141,1.0,1.0,1.0
C1orf158,1.0,1.0,1.0
C1orf174,1.0,1.0,1.0
C1orf189,1.0,1.0,1.0
C1orf198,1.0,1.0,1.0
C1orf21,1.0,1.0,1.0
C1orf210,1.0,1.0,1.0
C1orf220,1.0,1.0,1.0
C1orf226,1.0,1.0,1.0
C1orf35,1.0,1.0,1.0
C1orf43,1.0,1.0,1.0
C1orf50,1.0,0.0,1.0
C1orf52,0.0,0.0,0.0
C1orf53,1.0,1.0,0.0
C1orf56,1.0,1.0,0.0
C1orf74,1.0,1.0,1.0
C1orf87,1.0,1.0,1.0
C1QA,1.0,1.0,1.0
