,padjScreen,p_naive,p_aware
A2M,1.2002825659486943e-58,1.514748904962779e-50,2.2084236787572627e-60
A2M-AS1,3.1432093890049114e-06,0.03465575473439504,1.0550499155462147e-06
A2ML1,1.6895321251075736e-78,1.4272966119895025e-80,2.03747218738947e-68
A2MP1,1.6395553602421543e-10,1.4134946731389813e-07,3.9521641594611494e-11
A4GALT,7.014699581256344e-14,1.3318287005649932e-14,1.0506628225049772e-08
A4GNT,9.88593809454242e-15,5.84149494646605e-09,1.7867304352571837e-15
AAAS,1.517171482926015e-31,1.0052564486311761e-32,5.483017093469628e-11
AACS,4.7541204817353816e-20,6.06688127054218e-21,1.380638624654431e-13
AACSP1,0.0009144233799524234,0.020257861817534004,0.0003810097416468431
AADAC,0.16580421493820613,,
AADACL2,5.572124353055204e-14,1.0511560474155543e-14,1.2058704009995631e-08
AADACP1,1.703300909065117e-08,4.794192099076108e-09,0.0011528751987162666
AADAT,0.5729924087812319,,
AAGAB,1.3686214127352256e-26,1.1860797681242775e-27,1.3802450084473792e-19
AAK1,2.19510957781834e-06,7.260456936942105e-07,0.49142956388778314
AAMDC,1.471592080284802e-12,2.3833911707988053e-06,3.0605491074078965e-13
AAMP,3.1211500127340214e-16,5.053322418240256e-17,5.127070977265815e-12
AANAT,0.0830669180700725,,
AAR2,9.7326945901441e-06,0.2142243426904813,3.4100663891870864e-06
AARD,4.201851429632701e-15,3.1093073726576207e-12,7.386631003338414e-16
AARS1,1.6074103866160446e-14,2.939669124148544e-15,1.8292503333263575e-13
AARS2,7.618165023903276e-16,1.2691487693744935e-16,7.160765265171356e-10
AARSD1,0.001936961551172254,0.0008338308853951004,0.11234300620024804
AASDH,0.008608092796008717,0.003959858266090637,0.03589027853733018
AASDHPPT,5.779052190418798e-11,1.3483627640732291e-11,8.975759166325018e-08
AASS,0.0007979698871015302,0.004456536614550985,0.00033068790746615173
AATBC,5.283883742768102e-07,1.3065675001818135e-06,1.6722084825963915e-07
AATF,1.3729562317520014e-24,1.3151599642641594e-25,1.6911110994972937e-11
AATK,2.7621181489171712e-33,3.7576639491388067e-29,1.6442591930302317e-34
ABAT,0.035804004553913645,0.10504779599248978,0.017602097599636667
ABCA1,0.3504143049972056,,
ABCA10,2.966478801900755e-10,8.386283806505923e-07,7.284523403865685e-11
ABCA12,3.1282337242273174e-97,1.466919451151842e-99,1.4837672852093965e-97
ABCA13,4.416672495249781e-11,1.0203752965471825e-11,2.5409608127843613e-11
ABCA17P,1.6323543436311682e-06,5.357623488242477e-07,7.749733254660366e-06
ABCA2,0.35802773766406065,,
ABCA3,8.265110895870105e-29,6.369839547110659e-30,1.255361857842011e-28
ABCA4,1.972923813694332e-15,3.3835473909684794e-16,7.700949874646153e-16
ABCA5,0.0006872712516074374,0.0002832386139660806,0.4187861392515469
ABCA6,7.381378376769996e-40,4.3370152660998703e-35,3.09142779954929e-41
ABCA7,0.13632486170087832,,
ABCA8,2.3764541506410228e-46,7.46044634203958e-48,2.0877118676558548e-17
ABCA9,4.0329781072034784e-45,6.0172553571655e-40,1.3238262186088168e-46
ABCB1,2.6338779176023935e-16,4.9971684278100695e-15,4.245544194932553e-17
ABCB10,0.002612498531850529,0.001137170036773426,0.08852684489309741
ABCB5,0.02416497362210204,0.06835430871493976,0.011669876114539613
ABCB6,1.3381487956726067e-29,9.833975792940512e-31,2.896428306318445e-26
ABCB8,0.07979932762642558,,
ABCB9,1.2309711209607976e-22,1.3395447478954843e-23,4.822468405045826e-15
ABCC10,5.477383102825653e-11,1.2752326639740136e-11,4.737374983574148e-07
ABCC13,8.602703193228985e-15,7.58835365526873e-12,1.5461831591209455e-15
ABCC2,2.8772250324612072e-06,0.0004610539082675473,9.626797815870168e-07
ABCC3,0.8728038927154871,,
ABCC4,3.99736087467997e-06,1.3544894773668599e-06,0.00013151443387820808
ABCC8,0.00014937190105445222,0.000532447910699064,5.786450147520339e-05
ABCC9,2.572295262785932e-27,4.7528223432358407e-20,2.1491040747932295e-28
ABCD2,3.052261656832878e-08,4.647097714525066e-06,8.766948573320092e-09
ABCD3,1.309997341878236e-09,1.6246654519101674e-09,3.3823778733418227e-10
ABCD4,3.6247331297195107e-12,2.8100676528173525e-07,7.756534453559292e-13
ABCE1,8.875345183156537e-23,8.951419229829668e-20,9.566031051862948e-24
ABCF1,3.7800292058822087e-13,7.559787791116802e-14,1.4919685943083569e-07
ABCF2,7.543545413652709e-17,1.1757086458707007e-17,2.8177843127346685e-10
ABCG1,1.3225394670347366e-08,3.6945511171030516e-09,1.4808359643601575e-08
ABCG2,5.793931102346953e-24,4.5694204877213326e-11,5.794760703020256e-25
ABCG4,1.2040673541809728e-08,6.691849134097145e-09,5.1768121648863736e-09
ABHD1,7.659422009385243e-10,1.9428216050438086e-10,4.446654850165596e-06
ABHD10,4.161149778784758e-08,1.2065281590320721e-08,0.9028317049410917
ABHD11,7.681831468526162e-11,1.8071662518311115e-11,0.0002768581312342539
ABHD12,0.0010790121645431975,0.0004526397321120322,0.436429843416022
ABHD12B,1.9932527066548056e-13,0.952118832782132,3.9157255348373335e-14
ABHD13,0.0010185999650782658,0.0004262762096123284,0.0021591195734757015
ABHD14A,5.63549326594865e-23,5.991342711865511e-24,1.3252789034081413e-08
ABHD14B,4.2630866085360076e-17,6.538991307838199e-18,0.0008522164131540645
ABHD15,0.02734396582988939,0.01327948111447986,1.0
ABHD17A,0.0014933048272702384,0.01592558629822152,0.0006353601509498158
ABHD17C,2.0696775570023276e-13,4.068824865069008e-14,2.8807771466572418e-11
ABHD5,3.1980189979176897e-16,5.1835015831082823e-17,0.046484784001096034
ABHD6,6.317577729392309e-11,1.4801169186308942e-11,0.01871562441894679
ABHD8,0.35414056546152894,,
ABI2,9.072640640817446e-13,2.3372217649371386e-06,1.8586312423896853e-13
ABI3,1.9444284046558423e-15,1.5361585599789838e-11,3.3325899203508635e-16
ABI3BP,4.2467771648135345e-31,2.8716215866025084e-32,5.1568998352223805e-27
ABITRAM,1.9423238430191852e-08,5.487815754922117e-09,5.994865180471484e-05
ABL1,0.19268782333127502,,
ABL2,0.04085552536137039,0.3045966605524781,0.020214242251749052
ABLIM1,0.002993749311591207,0.0013122301088357078,0.011368608316543667
ABLIM2,0.13970725835502854,,
ABLIM3,1.0121760809124372e-23,1.025002195339807e-24,8.061953650315534e-20
ABO,0.007718282872901001,0.008312823789979454,0.0035336783342068945
ABR,6.13493396677872e-11,1.4355692776643934e-11,1.3843129231882003e-07
ABRACL,2.1581533199966683e-20,2.6884212319546125e-21,5.394109699955021e-16
ABRAXAS1,2.837473102852255e-05,1.0341906906229117e-05,0.00028765314097634607
ABRAXAS2,0.8270648893013889,,
ABT1,1.8653398760145556e-05,6.695218691580021e-06,0.000710561223795989
ABTB1,6.3833098286011235e-52,2.7255086068775385e-19,1.549213940360668e-53
ABTB2,1.6293732688517078e-08,4.5814458143006025e-09,1.6762621237641504e-06
AC000123.1,0.00013547695658724812,0.026273898932243762,5.222477611283201e-05
AC000123.2,0.0010662923662516917,0.0517002881653842,0.00044707483125379664
AC000123.3,6.091141468153045e-10,1.945985489899962e-06,1.5323790892819158e-10
AC000403.1,8.532312608101399e-15,1.5329208540972551e-15,2.2000122173508328e-12
AC001226.2,0.30121489411994157,,
AC002066.1,6.826390084131114e-20,3.758537667417649e-16,8.806668765466973e-21
AC002070.1,2.0285632749648865e-23,3.2174666163047005e-18,2.090576198676943e-24
AC002074.1,5.975359389818249e-09,1.6196098689756507e-09,1.3870393539140783e-08
AC002091.1,0.16374452157019714,,
AC002091.2,0.0064863752741588145,0.002943898629047094,0.012519104796964395
AC002128.1,0.00016625439218730673,6.462472955190306e-05,0.012782100477559285
AC002128.2,0.08648525050681492,,
AC002350.2,5.701040339280157e-07,1.8064722610004279e-07,0.024855436031959985
AC002398.1,0.0003109038074248128,0.00012400093865719015,0.305920871579751
AC002401.4,1.4114738125779795e-06,0.2244341999422195,4.6134619783252905e-07
AC002460.2,3.758389198098974e-10,9.296416580349337e-11,6.756622142123152e-10
AC002467.1,5.660941471237623e-12,1.2290095225893535e-12,7.213227462193259e-08
AC002480.1,3.830817554572682e-05,2.8190845964671103e-05,1.873541178531147e-05
AC002480.2,0.13623734422150308,,
AC003070.1,0.08363437865267409,,
AC003072.1,2.322194688063783e-08,0.00019284069080942882,6.6026605123463016e-09
AC003102.1,0.3938066766526323,,
AC003681.1,0.20856730759671865,,
AC003991.1,1.6761537136746985e-24,3.21835216328375e-23,1.6145939445513368e-25
AC004067.1,0.87518736018878,,
AC004069.1,1.4417279344595503e-09,1.6000457811668223e-09,3.7390173557987697e-10
AC004076.2,0.008842101977505519,0.004074152944388998,0.5771056306940148
AC004112.1,2.4419313307648628e-27,3.084571081695848e-22,2.0363058471592806e-28
AC004130.2,5.893200114053856e-15,1.045486102708008e-15,2.841546232099605e-10
AC004148.1,0.09651856598343946,,
AC004160.1,0.08406053550030286,,
AC004232.2,0.015335067697411511,0.00723991293890179,0.021204433324833995
AC004233.2,4.625886948509729e-07,1.3897413309276417e-06,1.4583400041353515e-07
AC004241.1,0.0012817678306133041,0.6485538865228416,0.0005417322729113431
AC004241.2,9.9758595368867e-11,1.0380710946029816e-06,2.3689809624751707e-11
AC004241.3,8.467206519439446e-11,1.9970798881939615e-11,7.172236910280998e-05
AC004241.5,8.621828909728266e-25,2.5413339318362513e-17,8.184811808633793e-26
AC004253.1,0.05848699659199219,,
AC004263.2,2.139278546542566e-07,2.112084989531539e-05,6.568847140693775e-08
AC004381.3,4.721268653558265e-15,0.5590451924602766,8.328469331591899e-16
AC004453.1,0.21249964385729178,,
AC004477.2,2.2671730864819727e-07,6.973732220840347e-08,0.0037959778537348336
AC004492.1,0.0008969937391814168,0.08546868310922857,0.00037352262914867635
AC004494.1,0.0021677060263763422,0.0021307545737895713,0.0009378184076025369
AC004522.5,0.22692799553973278,,
AC004540.1,5.103112297534596e-26,6.8375156998164406e-18,4.54304133876308e-27
AC004540.2,5.131872282599807e-16,9.905326069215877e-12,8.45575891924646e-17
AC004585.1,0.0036512490868417097,0.001613467453644745,0.049091959193830484
AC004594.1,1.7786904618350966e-18,2.8366300212656027e-14,2.498418303350844e-19
AC004596.1,1.0847918304608656e-05,3.816342393245055e-06,0.011695360663474175
AC004687.1,8.07660821255051e-05,6.112965494207044e-05,3.650063915720551e-05
AC004706.1,0.0009283715730865601,0.002134063849841272,0.0003869211850460631
AC004706.3,1.33991539797853e-08,2.1046027357839357e-07,3.744530180418952e-09
AC004771.2,0.600875948761388,,
AC004801.6,0.0023763160983019736,0.9510654644360368,0.0010308768182746857
AC004803.1,0.017658888417718347,0.4779002485705918,0.008397706637649922
AC004812.2,0.08267699146072202,,
AC004816.1,3.91449597911518e-39,1.7011018465942971e-40,3.02038084588086e-32
AC004830.2,0.0010258868209494275,0.018824808369292192,0.00042958276172202185
AC004832.1,3.653509295744461e-14,2.3321615323716485e-13,6.811095508389588e-15
AC004839.1,0.8183282912485508,,
AC004846.1,3.918559737006575e-05,1.4435101035772718e-05,0.00042761043724711084
AC004847.1,7.816377973274173e-16,4.116591048044865e-11,1.3030094581020126e-16
AC004854.2,0.04530062311765148,0.9655756581181376,0.02253680054729096
AC004890.2,0.11520094666018418,,
AC004890.3,0.4041256711459785,,
AC004918.1,0.01351539168013794,0.1762078939852096,0.006354359200196012
AC004918.3,0.3535770269882616,,
AC004923.4,2.8491908515364544e-12,2.3812892196829412e-08,6.055142499130845e-13
AC004938.2,6.848173987784203e-14,1.2992311760902159e-14,1.4811652991590003e-08
AC004943.1,0.03969381173680367,0.019618143565651783,0.08722437485967661
AC004943.2,5.752065558129217e-20,7.383629399860885e-21,4.747397927688936e-18
AC004947.1,3.233186899867237e-34,2.925198165849101e-29,1.8193620441692786e-35
AC004947.2,2.95678800458998e-41,3.475849214658989e-34,1.1589643703558233e-42
AC004951.4,0.12342564256173566,,
AC004982.1,7.896973271621847e-30,1.6029981427329596e-22,5.7355952062287815e-31
AC004982.2,4.690662026856075e-28,4.0894846141591387e-19,3.772880002271478e-29
AC005005.3,5.7417255761401e-14,1.0840365249901588e-14,1.9458206453882795e-07
AC005041.1,7.461886827635486e-07,6.177963667874524e-05,2.390603060829668e-07
AC005041.3,4.948090310498317e-11,1.1463359281767294e-11,0.00033898880592945975
AC005046.1,0.2052623393014133,,
AC005062.1,2.7053739234807983e-06,0.0009673843543618072,9.031470937278754e-07
AC005077.4,2.775985124740488e-21,3.267267715545076e-22,1.585410799933849e-18
AC005082.1,0.0022522019215591416,0.0009754220736305862,0.011349233817163492
AC005083.1,0.00028681209257802256,0.03819775499916932,0.00011402259092824739
AC005099.1,0.0011386435072785336,0.00047916283904519047,0.01727269213686504
AC005100.1,2.7224230530157797e-11,1.5818173028187375e-09,6.19113461333378e-12
AC005104.1,0.8138851683633626,,
AC005154.2,1.638055383754083e-12,6.633901181208365e-09,3.416719903040894e-13
AC005162.2,0.7078269904393223,,
AC005165.1,2.514235877716325e-06,3.140355470888476e-05,8.369986276761822e-07
AC005180.1,2.647629291754438e-31,1.3764754238882755e-28,1.7768598440701265e-32
AC005180.2,2.1133253691404577e-34,1.2713572912179719e-30,1.1725566731699991e-35
AC005229.4,4.850792156526523e-23,5.1327826513074175e-24,1.5166391101918625e-15
AC005264.1,7.537793359045391e-09,2.060373356589011e-09,1.0218607318309245e-08
AC005274.1,1.0605685009168241e-23,1.0751467620978113e-24,7.006245510340462e-23
AC005329.3,0.26522314389380475,,
AC005332.1,0.10691680286898374,,
AC005332.3,4.515921724384607e-42,2.404451163198994e-25,1.7005833526820614e-43
AC005332.5,1.3656921148916638e-06,0.006915062484534976,4.4618671007360455e-07
AC005332.6,2.3804159900437992e-15,0.00036665968076520227,4.1088079553233107e-16
AC005332.7,2.2892123115841535e-11,8.816226254149814e-09,5.178916741556361e-12
AC005336.1,2.797803261032689e-36,1.3933068693601517e-36,1.3981004268333456e-37
AC005400.1,0.13093371056743747,,
AC005476.2,0.05915734063366587,,
AC005479.1,1.0902402007659853e-28,5.4121835039193335e-28,8.445302815211885e-30
AC005479.2,5.626041329312233e-21,8.796386403864587e-20,6.766716375461447e-22
AC005498.3,0.0018351686283207599,0.13500244533531386,0.0007879742159474339
AC005519.1,0.6253743652152821,,
AC005520.2,0.4379888120070147,,
AC005562.1,0.07898342020719008,,
AC005586.1,1.4235344803620266e-09,3.6887765261099343e-10,1.8363947517920806e-06
AC005606.2,0.24174053944640167,,
AC005618.1,4.676467459554913e-07,1.7042830918049988e-06,1.474620627549371e-07
AC005670.3,3.188173140525621e-10,0.001073320858407219,7.852884944142611e-11
AC005674.1,1.5323687565598192e-08,8.604215462269948e-09,4.4640568788770954e-09
AC005682.1,0.040900577484521396,0.9983778520560814,0.02023946102326832
AC005696.3,0.0017465325927365372,0.0007486032812652955,0.004241367346705819
AC005696.4,1.4097540381154196e-07,2.4882475068058975e-07,4.2611551753460057e-08
AC005740.4,3.072034212145017e-37,1.4625592433250547e-38,4.189917274040542e-31
AC005746.1,0.2187141657967693,,
AC005753.1,4.656225131348425e-19,6.293637634583208e-20,2.5794160751052262e-17
AC005753.3,5.441948118336761e-29,4.1589917069906165e-30,3.2879547803587377e-25
AC005776.2,0.7445826260156165,,
AC005785.1,0.4893543228673469,,
AC005785.2,0.07757527736263205,,
AC005790.1,0.017238709992658294,0.16036234372783348,0.008191719471382404
AC005831.1,4.635953090299118e-05,1.7170749794288723e-05,0.01965694543413985
AC005839.1,3.0204188960273085e-05,1.1033567738387272e-05,0.15674268064929286
AC005840.2,1.4510642455679774e-10,3.4853383046109415e-11,1.0319807461364858e-05
AC005840.4,2.3659983829400058e-15,3.7516903202757237e-06,4.082228023257026e-16
AC005856.1,1.9627655801096425e-60,3.254994292472515e-59,3.407579132134796e-62
AC005899.6,7.287706930809371e-08,5.7268424100863505e-05,2.158190128815361e-08
AC005911.1,2.766733347317768e-06,9.242252146753082e-07,0.023974233035260268
AC005912.1,0.011859457120581788,0.8825617105144324,0.005534922749790426
AC005962.1,7.385985275156131e-06,0.0010868710505591765,2.561934325467602e-06
AC005972.3,8.111936546791417e-08,0.0004124695029757457,2.4083763501964493e-08
AC006001.2,2.2895986369194683e-09,6.017408788753844e-10,0.00027952224789821176
AC006001.3,2.5557673421736536e-15,0.0005847951296189001,4.421543372252745e-16
AC006008.1,0.054980367585979684,,
AC006026.3,0.6038519297794529,,
AC006042.1,1.1223791073240155e-05,0.0020105985867414793,3.954602503361357e-06
AC006042.2,0.02117009976661143,0.3267937679883747,0.010156888859245882
AC006042.3,3.007206280870243e-33,5.869965038363439e-27,1.7998456835678145e-34
AC006058.1,1.0111474660116623e-05,3.5489335997438246e-06,0.0017268836877028205
AC006058.4,0.004961665023377073,0.002225787015784704,0.08786591534005288
AC006059.1,7.386206678150873e-09,2.017616808453942e-09,0.007369099246871405
AC006064.2,1.728803507513343e-05,6.179779433715722e-06,0.029568917664732734
AC006116.9,2.0229974755933404e-14,3.3227118527980706e-10,3.712014984210862e-15
AC006128.1,0.5209413700786896,,
AC006130.3,2.58962666710759e-08,4.81815649916041e-07,7.3927092891548635e-09
AC006159.1,7.980070347994157e-15,3.8397164171643485e-13,1.4317050610018153e-15
AC006160.1,0.2653905870165195,,
AC006213.1,0.0014044489918575737,0.0005955937573932086,0.2551975202973502
AC006213.2,0.13246568088826838,,
AC006213.6,0.18144355192653552,,
AC006230.1,3.3634384083396435e-06,9.343908638757294e-06,1.132583945706294e-06
AC006238.1,2.5851403221338759e-23,1.5831378983924038e-19,2.6854514657905597e-24
AC006238.2,4.175065377576855e-06,8.646164377025581e-05,1.417991849314476e-06
AC006252.1,1.1489661305402603e-13,1.5915291081174467e-09,2.2184719745611984e-14
AC006254.1,6.5412274298928186e-09,1.778372792455468e-09,0.00030239882854314284
AC006262.1,2.2820303065064124e-23,2.3565614084182817e-24,1.8492575572506844e-21
AC006277.1,9.760175460085997e-09,2.6907389020935815e-09,1.2778220574481848e-06
AC006330.1,0.006442073249153175,0.00292309996084857,0.34903746695116156
AC006369.1,6.503692156518681e-07,0.00041117156086726414,2.0705841222822576e-07
AC006378.1,1.5714715497150126e-10,1.4905676189003478e-06,3.785797368836639e-11
AC006435.2,0.708931142744797,,
AC006449.2,3.7774035846387072e-06,0.014016463189193223,1.2776591663534916e-06
AC006449.5,1.0729809205207394e-24,1.0235875405168137e-25,4.358805386927639e-18
AC006449.6,8.111226105263702e-07,2.607636084313191e-07,0.025069587859727883
AC006460.1,1.6479900857750613e-10,3.974265896286722e-11,2.1396395373907496e-09
AC006460.2,5.927839914697726e-11,1.3843509308235957e-11,1.3426963098182768e-07
AC006486.2,3.89680658564551e-14,7.284193868213365e-15,1.5333793000713605e-06
AC006504.1,0.0010978334318413724,0.0004609281329491501,0.05640204762685946
AC006504.5,1.9550062716866734e-09,5.114256097324674e-10,0.05430688908828234
AC006511.3,0.0063006082716388,0.905279453472408,0.0028559780406558605
AC006538.1,1.211507566485847e-11,2.691371691584753e-12,1.8564037963608986e-09
AC006978.1,0.0004806354950189157,0.21106001047277384,0.00019517214545728022
AC006994.1,2.5674840097014485e-28,5.048411318730692e-27,2.0357163092385124e-29
AC007036.1,2.217117845170743e-10,1.6244933191227364e-06,5.3920026632624665e-11
AC007038.1,0.18688949210309772,,
AC007066.2,0.6081487019728291,,
AC007098.1,1.5684898416172708e-25,1.435087355087967e-26,1.6263341759451882e-16
AC007114.1,0.06345259270716405,,
AC007182.1,2.494346872067711e-07,2.0230064793114781e-07,7.699295918470744e-08
AC007182.2,0.7709721678144191,,
AC007191.1,7.042663294097949e-08,2.083101617952869e-08,1.808928561091666e-05
AC007216.3,1.1261247019327618e-06,9.11598738562246e-06,3.6602277683095214e-07
AC007216.4,0.05320894272848765,,
AC007220.1,0.5846153744041371,,
AC007238.1,5.435010059421698e-08,0.03906714886408643,1.5924096984667313e-08
AC007255.1,0.002560372394358435,0.0011137473273283112,0.024653188599854887
AC007262.2,0.07564109345641147,,
AC007278.1,5.050633866500178e-17,7.978402466419393e-14,7.781331672901191e-18
AC007292.1,0.1417982575907666,,
AC007292.2,0.00014775538310094733,5.7211840600048226e-05,0.0033297509641419683
AC007318.1,2.8887967982597734e-10,7.087562018639923e-11,0.003025710419032202
AC007319.1,0.28296974573901035,,
AC007336.1,0.08901556977268917,,
AC007336.2,0.0020143474867805843,0.0009471433496124747,0.0017365959647631579
AC007342.3,5.4243162708171825e-18,1.1683752426948334e-16,7.861918879058839e-19
AC007342.4,9.439208541676428e-14,1.811411690719048e-14,4.06919989748791e-12
AC007342.5,1.7219007474211646e-08,4.849625959589677e-09,3.928601836997303e-08
AC007342.7,7.449596150366624e-32,4.8613308212050244e-33,1.1603771570150965e-32
AC007342.8,3.029467541360808e-06,1.0149193413371921e-06,6.860055396151174e-06
AC007342.9,5.3599968204769565e-05,1.9971437179390263e-05,6.201430325721553e-05
AC007362.1,0.0003199600936181317,0.0008922505368942038,0.00012776184293779565
AC007389.1,0.00023322020358390282,0.12385478305518917,9.194900208595021e-05
AC007390.1,0.0039477785732963564,1.0,0.0017501874867652985
AC007448.5,0.46237515731592005,,
AC007485.2,0.0029977450584868473,0.9847846610534619,0.0013140888454406475
AC007541.1,0.5482591691551979,,
AC007546.1,8.361885686544572e-05,0.00694877874348286,3.1677346871671396e-05
AC007552.2,1.5183287133077487e-05,0.012830611339820525,5.401783788987232e-06
AC007569.1,0.19545837789638323,,
AC007608.1,3.3222137538008453e-16,5.3895592540898595e-17,1.4635178820291486e-16
AC007608.3,2.722965011574923e-16,1.8936764046313083e-16,4.3949918518010195e-17
AC007611.1,0.8723185569038674,,
AC007613.1,4.245159134672601e-12,3.105660789515983e-09,9.132805841703297e-13
AC007619.1,4.714122643145677e-10,3.4431791520148676e-05,1.1748182217060496e-10
AC007622.2,0.002755499326519673,0.0012029664156011576,0.07053858085187137
AC007637.1,1.7569372352648038e-18,4.329289481594046e-14,2.4664116844817894e-19
AC007671.1,1.7734577842758342e-37,2.3207813320558426e-30,8.341650660575765e-39
AC007681.1,0.00019806118490510322,0.01348264662721817,7.747045272974166e-05
AC007683.1,0.059545991780554676,,
AC007686.3,2.781558335283819e-10,1.0818475611685345e-10,1.362302446425874e-10
AC007688.2,0.17406069476093514,,
AC007728.2,3.591252114205621e-08,1.0379356232136376e-08,2.1603227225097607e-07
AC007743.1,4.260731890916849e-15,1.529662159907653e-09,7.494715246264818e-16
AC007750.1,0.021254508095071994,0.010199668367788343,0.1527044198132424
AC007773.1,4.2334353115286846e-14,7.925567969392549e-15,1.0620504917918534e-08
AC007786.1,3.8512625262872e-05,1.4172028483044249e-05,0.20161975534105284
AC007861.1,7.918854467937976e-33,4.861410156254878e-34,2.6131232409486356e-33
AC007877.1,1.0106320396397263e-42,2.0834547692151576e-34,3.6755518051043883e-44
AC007878.1,4.0622721079387035e-07,0.0009585071842807335,1.275276574549772e-07
AC007881.4,0.011905545695677828,0.005557285075588448,0.3556480171324917
AC007906.2,1.4582934676317246e-06,1.724009558641898e-06,4.771192115604941e-07
AC007920.2,5.1161397409210566e-27,3.616684225084644e-13,4.351355965216362e-28
AC007938.3,0.00019247994985480024,0.008551773396661059,7.5218485558593e-05
AC007996.1,8.51408439027878e-40,3.5841076900658086e-41,6.622931328287796e-36
AC007998.3,1.529021447491957e-21,6.30718943495504e-20,1.7711602964218114e-22
AC008014.1,0.5204467193354662,,
AC008026.1,0.03911849107159081,0.01932259658851953,0.2890854724256048
AC008033.3,0.731273967208499,,
AC008035.1,0.027396672991122573,0.3004503779568996,0.013306058818139717
AC008038.1,0.0002595479691576914,0.00010273773779158617,0.0247590957187793
AC008050.1,4.5632782676665073e-10,5.418547925607855e-09,1.1349390536850978e-10
AC008074.2,1.0135862654796398e-07,3.03502617079653e-08,0.03561191680390577
AC008079.1,0.00013458111314577,5.18686825545738e-05,0.08180715764440856
AC008083.3,0.00030023077800769344,0.01684230968532313,0.0001196043932004446
AC008105.1,2.1986615277648187e-10,5.3439689910950453e-11,1.6496400458240196e-05
AC008115.3,1.2390246424025439e-08,3.4488314788524415e-09,0.004932447306732497
AC008115.4,5.489050748148951e-25,9.102150615790134e-17,5.153844541951138e-26
AC008119.1,0.22198276546768028,,
AC008147.2,2.96732876126341e-14,5.498947951410608e-15,3.075737157703839e-11
AC008149.2,0.06728290490562802,,
AC008267.3,2.480410034547236e-07,0.0006044128480815637,7.653613437069434e-08
AC008269.1,1.2361604357586543e-13,5.14202903626825e-09,2.392140362153238e-14
AC008393.1,0.15329589866187704,,
AC008397.2,6.8141220755704205e-28,5.534522834145649e-29,1.2445464167363034e-28
AC008429.1,3.2129837593746985e-36,6.81449899767522e-07,1.6101722734552472e-37
AC008429.2,0.41842514196669717,,
AC008438.1,0.060741158213199864,,
AC008453.2,4.5873055335660183e-10,1.1412433225330695e-10,1.8856385787624327e-08
AC008467.1,0.04876402548475263,0.024366302682619627,0.2814123653463347
AC008494.3,1.7696309795753332e-05,6.333956244549599e-06,0.001506887621112137
AC008498.1,1.6692033491473912e-26,1.4519487895289808e-27,5.468955705848092e-23
AC008537.4,0.37252980443445244,,
AC008543.1,0.0029077497321851977,0.009734930767141978,0.001272869110641924
AC008555.2,8.379069742612892e-05,0.019657663863192933,3.1748444024039747e-05
AC008555.6,3.612771206033388e-14,2.140087525603657e-06,6.7338558382788705e-15
AC008556.1,3.908638778100197e-21,4.646545454635866e-22,3.072214700282065e-14
AC008608.2,0.006052629348089286,0.043368454378829066,0.0027390227741460747
AC008610.1,0.00456273945997506,0.06023659393973391,0.002038827200704062
AC008622.2,0.3694491635289733,,
AC008663.2,5.47541804515281e-16,9.041417326134704e-17,5.421434480557201e-13
AC008674.1,5.350883339645628e-09,1.4461329186112717e-09,1.365517337910078e-06
AC008691.1,0.007304161249664527,0.0033315300201612764,0.040432252336754744
AC008703.1,1.0612201762050797e-08,2.933778429564659e-09,2.2588389476459822e-07
AC008735.1,0.4047269169291802,,
AC008735.2,0.003728238575884957,0.0016487206245161354,0.07324687317718777
AC008735.4,0.09547125084659622,,
AC008736.1,0.010980695197320336,0.005103177468027274,1.0
AC008760.1,0.0741224172445518,,
AC008760.2,0.0011106071228611048,0.0041413920808215,0.0004668080196389995
AC008763.1,0.28120911591293746,,
AC008764.2,8.194627633663666e-13,2.3129117315698956e-10,1.6740671501044723e-13
AC008770.3,0.0004920850858084234,0.0011362320013213367,0.00020008571340556565
AC008771.1,0.0004264382028370916,0.021348399205960582,0.00017238568959905768
AC008870.2,6.516339126401499e-05,2.445259989335156e-05,0.00043432963957463057
AC008894.2,0.04166548514851783,0.09777167628505182,0.020646309812103823
AC008894.3,6.617191332441228e-05,2.4852366645179466e-05,0.0011871352997738017
AC008895.1,0.19441579247540736,,
AC008897.1,2.0172408568759667e-06,6.660591947245102e-07,0.0006454323962777676
AC008897.3,3.6885984599721497e-10,9.121147680944877e-11,6.443077650616807e-08
AC008906.1,3.170093639039927e-06,1.0648682241104909e-06,0.0035176234890941303
AC008915.2,1.912163111392895e-11,8.739706933965736e-08,4.303325272525462e-12
AC008937.3,4.29907016512709e-07,1.352692824723193e-07,2.8227082035734067e-05
AC008957.1,2.5149918558462382e-15,2.7785020216687684e-09,4.348299922586387e-16
AC008957.3,0.02485593820537338,0.012020465533884389,0.6847610572821285
AC008966.1,2.0686642703321545e-07,4.956450785599008e-05,6.340912137333276e-08
AC008966.2,7.927571329665981e-06,2.754937425080202e-06,3.86632008166423e-05
AC008972.1,1.0031084539781084e-05,3.519640988650279e-06,0.0010784744054510257
AC008972.2,0.0017595466247399174,0.0007544963136368654,0.0762118821650408
AC008982.2,0.07709489439172622,,
AC009005.1,5.683436293748705e-13,1.148446373074579e-13,1.3144597580724825e-11
AC009041.3,0.027628538119873,0.013426583387578602,0.0650844355560696
