,Unnamed: 0,status,gene,N,n_aneup,cna,mean_b_scaling,sd_b_scaling,mean_b_deviation,sd_b_deviation,z_comp,p_value,mean_phi,Rhat_b_deviation,ess_b_deviation,covar_levels,reason,label_nb,adj_p,aneup_frac,comp_score,signed_comp,shrunk_comp
2389,2389,ok,EZH2,45.0,31.0,all,0.4922865598125,0.1362120620143433,0.118955810821125,0.1442621374818472,0.8245809531006945,0.4096095386142411,2.4704772792250003,1.00025,1782.83,['ALL'],,DSG,0.8457683200277472,0.6888888888888889,0.24163936319210577,0.24163936319210577,0.14266157512394828
2390,2390,ok,CEP41,45.0,30.0,all,0.5466035873025,0.1083669058117893,-0.0956919011297832,0.1473398853107845,-0.6494636596732783,0.5160387281931937,6.269598989775,1.00256,1673.24,['ALL'],,DSG,0.9043331145031682,0.6666666666666666,-0.1750663613497758,-0.1750663613497758,-0.0847253388894274
2391,2391,ok,ZNF862,45.0,31.0,all,0.5738482588925001,0.1210160722824143,-0.086893160950864,0.1424029159896205,-0.6101922867730986,0.5417344386326939,5.422809918225,1.00116,1408.02,['ALL'],,DSG,0.9153368236337579,0.6888888888888889,-0.15142184297738162,-0.15142184297738162,-0.06939141587530187
2392,2392,ok,SFRP4,45.0,34.0,all,0.20755290530575,0.1222879562644905,-0.134378374662885,0.1607052786380395,-0.8361789718528706,0.4030542263574996,0.9172270274025,1.0052,1036.18,['ALL'],,DCG,0.842498139987866,0.7555555555555555,-0.647441549733692,-0.647441549733692,-0.3864874967940781
2393,2393,ok,MEST,45.0,30.0,all,0.433815920452,0.1278454263034232,0.037271103800035,0.1680149517355356,0.2218320656289071,0.8244446165226036,3.31058637585,1.00039,1650.28,['ALL'],,DSG,0.9871867650787232,0.6666666666666666,0.08591455970818596,0.08591455970818596,0.015082763475862257
2394,2394,ok,MEOX2,45.0,34.0,all,0.399885041508,0.1354587930825009,-0.223016292325935,0.1667244901708336,-1.3376336739576895,0.1810158817244009,1.7482899294975,1.00318,1404.37,['ALL'],,DCG,0.6721969127567939,0.7555555555555555,-0.5577010119831486,-0.5577010119831486,-0.4567482715604283
2395,2395,ok,ANKMY2,45.0,35.0,all,0.659452974105,0.1107869495298816,-0.27110648105129,0.1382132536223189,-1.9615085669867427,0.0498197266247166,6.831244755975,1.00205,1376.78,['ALL'],,DCG,0.5563237700272489,0.7777777777777778,-0.4111081330996069,-0.4111081330996069,-0.3906268382953869
2396,2396,ok,ACTR3C,45.0,31.0,all,0.37226098568425,0.1166386604329013,-0.2191623575255072,0.1454313928973567,-1.5069810799391066,0.1318155069235351,2.773082517175,1.00064,1314.69,['ALL'],,DCG,0.6247933399103431,0.6888888888888889,-0.5887330823096237,-0.5887330823096237,-0.5111289326223253
2397,2397,ok,POU6F2,45.0,34.0,all,1.017757351995,0.4026745389000916,-0.0174991328407775,0.1928270927760538,-0.090750384652123,0.9276909346057264,0.23701190641,1.00157,3278.65,['ALL'],,DSG,0.9964127282697121,0.7555555555555555,-0.017193816194474878,-0.017193816194474878,-0.0012432687795834046
2398,2398,ok,TSPAN13,45.0,35.0,all,0.6358814880274999,0.1402352283180912,-0.17461289258728,0.1565933448746291,-1.1150722447820345,0.2648194642051558,3.605310237975,1.00283,1691.0,['ALL'],,DSG,0.7441981736551128,0.7777777777777778,-0.2745997420508781,-0.2745997420508781,-0.20188038549009057
2399,2399,ok,RARRES2,45.0,31.0,all,0.16056018503275,0.0809665437508632,-0.1510934280735383,0.1345502234967628,-1.1229518922142367,0.2614579267145349,2.42883315015,1.00159,1703.48,['ALL'],,DCG,0.7428552741056034,0.6888888888888889,-0.9410391999904538,-0.9410391999904538,-0.6949970418038451
2400,2400,ok,AGR2,45.0,35.0,all,0.85734834263125,0.2899395257150456,-0.1602978001345839,0.1964189511366146,-0.8161014973707529,0.414442087604066,0.713255059965,1.00195,2195.3,['ALL'],,DSG,0.8483308843303135,0.7777777777777778,-0.18696927743817754,-0.18696927743817754,-0.10948133977887545
2401,2401,ok,AHR,45.0,35.0,all,0.344642614695,0.1247301414825286,-0.0040095586794287,0.1452000263182621,-0.0276140354867446,0.9779699872350408,3.3303457685,1.00052,1545.26,['ALL'],,DSG,0.9990525079206545,0.7777777777777778,-0.011633960829182595,-0.011633960829182595,-0.0002562963055739278
2402,2402,ok,CHCHD3,45.0,29.0,all,0.6029999317775,0.1064233806403148,-0.2259803637118795,0.1501049355827674,-1.5054825668092344,0.1322000555554687,7.8642127313,1.00227,1474.08,['ALL'],,DCG,0.6253417473507757,0.6444444444444445,-0.37476018122546595,-0.37476018122546595,-0.3252168644474818
2403,2403,ok,GIMAP2,45.0,31.0,all,0.1715616250434999,0.0759875964683147,-0.0115815272396449,0.1197907189815944,-0.0966813400746384,0.9229794588638968,3.7965718861,1.00175,2088.36,['ALL'],,OTHER,0.9964127282697121,0.6888888888888889,-0.06750651398124945,-0.06750651398124945,-0.005199388237047751
2404,2404,ok,TMEM176B,45.0,31.0,all,0.25581315847225,0.1084566660966422,-0.0530327853838615,0.161494976093177,-0.3283865954645141,0.7426193768334917,2.31692177395,1.00207,1615.05,['ALL'],,OTHER,0.9748584344664539,0.6888888888888889,-0.2073106235057661,-0.2073106235057661,-0.053357737466951466
2405,2405,ok,GLI3,45.0,33.0,all,0.41755647135775,0.1681169152258829,0.1742655591454624,0.1695412954808112,1.0278649732577152,0.304013347949748,1.73496212,1.00234,1607.89,['ALL'],,DSG,0.7772232891329941,0.7333333333333333,0.4173460863360847,0.4173460863360847,0.29046730537532706
2406,2406,ok,PSMA2,45.0,33.0,all,0.3980203794015,0.1197769399405824,0.0319693110804375,0.1547086399473818,0.2066420536778723,0.836289414940556,3.636862007875,1.0009,1712.46,['ALL'],,DSG,0.987852276406298,0.7333333333333333,0.08032078942417344,0.08032078942417344,0.013149363429067838
2407,2407,ok,MRPL32,45.0,33.0,all,0.5801930990124999,0.1124905669427589,-0.1763923838982015,0.1397026571707535,-1.2626272647241306,0.2067231647314491,6.8577612717,1.00222,1729.19,['ALL'],,DSG,0.6943689639753653,0.7333333333333333,-0.3040235814566302,-0.3040235814566302,-0.2411748645449261
2408,2408,ok,COA1,45.0,33.0,all,0.601429957465,0.1078097935414447,-0.1317931241725185,0.1366357126567099,-0.9645583984594264,0.3347660449451657,7.42269727595,1.0014,1571.18,['ALL'],,DSG,0.7967705206758674,0.7333333333333333,-0.21913295561135754,-0.21913295561135754,-0.14577468274419883
2409,2409,ok,BLVRA,45.0,33.0,all,0.66321132455,0.1365940794043968,-0.3076011431528235,0.16024991478571,-1.919508934305238,0.0549199566972604,3.617101552875,1.00165,1641.26,['ALL'],,DCG,0.5696829079153279,0.7333333333333333,-0.46380562539630343,-0.46380562539630343,-0.4383334405335927
2410,2410,ok,URGCP,45.0,33.0,all,0.60153015684,0.1104164025328543,-0.1705956447788727,0.1356325766081526,-1.2577778071099377,0.2084721239424509,6.5966422751,1.00045,1874.54,['ALL'],,DSG,0.695466440480913,0.7333333333333333,-0.2836028133237037,-0.2836028133237037,-0.22447953247405675
2411,2411,ok,TMEM248,45.0,32.0,all,0.5239606247724999,0.0957786127500689,-0.2298529059313775,0.1323355150088015,-1.7368950875816689,0.0824056906833234,9.19806434205,1.00192,1629.52,['ALL'],,DCG,0.5912880342398736,0.7111111111111111,-0.43868354808374777,-0.43868354808374777,-0.40253352731249564
2412,2412,ok,STAG3L4,45.0,32.0,all,0.6870765060275,0.1294487902066527,-0.125846376712503,0.1580370715146351,-0.7963092172386207,0.425852329502961,4.7820155756,1.00023,1778.76,['ALL'],,DSG,0.8565591705873256,0.7111111111111111,-0.18316210146685769,-0.18316210146685769,-0.10516209388053863
2413,2413,ok,RHEB,45.0,31.0,all,0.4967096412775,0.1054674893745534,-0.0068785083966116,0.1171590901691562,-0.0587108382856191,0.9531824265274988,6.438908986075,0.999869,1756.86,['ALL'],,DSG,0.9965842727892632,0.6888888888888889,-0.01384814753931611,-0.01384814753931611,-0.000648336664879968
2414,2414,ok,PRKAG2,45.0,31.0,all,0.6867028473025,0.1006758948170586,-0.32387977923259,0.1257500218241148,-2.5755842785108785,0.0100070882347074,8.34217458685,1.00101,1727.71,['ALL'],,DCG,0.5115952384957322,0.6888888888888889,-0.4716447303296494,-0.4716447303296494,-0.4669249398978058
2415,2415,ok,AEBP1,45.0,33.0,all,0.2098364938515,0.1111550660166684,-0.0819692985301402,0.1504183653074594,-0.5449420910976704,0.5857933461242311,1.4726941158075002,1.00118,2219.33,['ALL'],,OTHER,0.9343872407543508,0.7333333333333333,-0.39063414101909927,-0.39063414101909927,-0.16180326044115637
2416,2416,ok,POLD2,45.0,33.0,all,0.7352322368,0.1139199777017008,-0.21284204551567,0.1448299709208073,-1.4695994493574231,0.1416702695079774,7.757945861575001,1.00094,1397.8,['ALL'],,DSG,0.6379525471645332,0.7333333333333333,-0.2894895447485226,-0.2894895447485226,-0.24847748292425773
2417,2417,ok,GCK,45.0,33.0,all,0.3872359005719999,0.1888825080534404,-0.0833893904192355,0.1852882260798566,-0.450052289794689,0.6526727372577521,0.802068163115,1.00049,2596.74,['ALL'],,DSG,0.9540549700149892,0.7333333333333333,-0.21534519474061695,-0.21534519474061695,-0.0747952570339548
2418,2418,ok,BCL7B,45.0,32.0,all,0.5528502017525,0.1108745852280259,-0.1770860206752199,0.1378575476414223,-1.284558036211653,0.1989467707353682,7.2876946333,1.00493,1298.3,['ALL'],,DSG,0.6845799878914146,0.7111111111111111,-0.3203146532530303,-0.3203146532530303,-0.2565890873691207
2419,2419,ok,YKT6,45.0,33.0,all,0.4656970061625,0.1115100212866359,-0.0463545188685075,0.1383554108700168,-0.3350394363112909,0.7375953377821478,6.749944405175,1.00173,1840.21,['ALL'],,DSG,0.9740222927663634,0.7333333333333333,-0.09953793615828525,-0.09953793615828525,-0.026119218515476977
2420,2420,ok,TBL2,45.0,32.0,all,0.6890987664075,0.1250408548886282,-0.141432270973373,0.1552559413725606,-0.910962052228226,0.3623153685501297,5.643587340324999,1.00067,1632.88,['ALL'],,DSG,0.816646155749861,0.7111111111111111,-0.20524238014632684,-0.20524238014632684,-0.1308799115415046
2421,2421,ok,CLIP2,45.0,32.0,all,0.4086176205725,0.1345322643947893,0.0658383430488399,0.1732235032155645,0.3800774249837723,0.7038879428310238,2.8586685080750005,1.00331,1350.73,['ALL'],,DSG,0.9650741370793009,0.7111111111111111,0.1611245813545585,0.1611245813545585,0.04771093124538838
2422,2422,ok,EIF4H,45.0,32.0,all,0.6140316207750001,0.1069657143205763,-0.2804803462384092,0.1430808219787213,-1.9602930872183664,0.049961543546785,8.872413435350001,1.00118,1466.6,['ALL'],,DCG,0.5563237700272489,0.7111111111111111,-0.4567848572430209,-0.4567848572430209,-0.43396318070636175
2423,2423,ok,LIMK1,45.0,32.0,all,0.33413049452275,0.1169965962019509,0.0994721983844449,0.143294325773633,0.6941810001715256,0.4875687063124885,4.48414994325,0.999812,1524.35,['ALL'],,DSG,0.8925717920930295,0.7111111111111111,0.2977046394000178,0.2977046394000178,0.1525531735045252
2424,2424,ok,SPATA6L,45.0,21.0,all,0.848218631255,0.1966587191623558,-0.1773624841760125,0.1768189496449913,-1.0030739608628625,0.3158251772233873,2.1696878151500005,1.00346,2371.54,['ALL'],,DSG,0.7834606526758767,0.4666666666666667,-0.20909996272257314,-0.20909996272257314,-0.1430609299383128
2425,2425,ok,SLC1A1,45.0,21.0,all,0.621319490285,0.1939810948364262,0.0316026213319749,0.1799455853354932,0.1756232100557209,0.8605899667736392,1.72943601053,1.00206,2511.44,['ALL'],,DSG,0.9919625463729809,0.4666666666666667,0.05086372120320697,0.05086372120320697,0.007090913062955437
2426,2426,ok,FSD1L,45.0,18.0,all,0.682040334915,0.1721852381534173,-0.0949394507837807,0.1776701329511452,-0.5343579655556776,0.5930938951236211,2.8536327405499997,1.001,2261.14,['ALL'],,DSG,0.9370364212854022,0.4,-0.1391991733093214,-0.1391991733093214,-0.05664099341330798
2427,2427,ok,CNTNAP3,45.0,20.0,all,0.7459716668749999,0.3225250696360935,-0.0964368723563352,0.1959091606315508,-0.4922530015720165,0.6225405002238875,0.6761862863875,1.00001,2805.83,['ALL'],,DSG,0.9456554193884456,0.4444444444444444,-0.1292768568011777,-0.1292768568011777,-0.04879677770080066
2428,2428,ok,TMEM245,45.0,18.0,all,0.8639419131325,0.1486826186661315,-0.23436989297282,0.1683249731129409,-1.3923655452810615,0.1638117324288475,5.07425730015,1.00142,1964.06,['ALL'],,DSG,0.658049183202687,0.4,-0.2712796883797851,-0.2712796883797851,-0.22684089265353463
2429,2429,ok,MEGF9,45.0,19.0,all,0.8789604610149999,0.2091537018457403,-0.0977836905316705,0.1782913644580655,-0.5484488316576287,0.5833837544219342,1.972390061645,1.00133,2489.23,['ALL'],,DSG,0.9330853282911041,0.4222222222222222,-0.11124924825259208,-0.11124924825259208,-0.04634824413037711
2430,2430,ok,C5,45.0,19.0,all,0.4172183009395,0.2196395178722547,-0.022645569483533,0.1909170215456488,-0.1186147222505164,0.905580601030775,0.8034831141300001,1.00062,2548.15,['ALL'],,DSG,0.9964127282697121,0.4222222222222222,-0.05427750756028506,-0.05427750756028506,-0.005124849641389683
2431,2431,ok,LHX6,45.0,19.0,all,0.6179710250217499,0.2171945514704511,0.0637996988703555,0.1815795709675207,0.3513594537667864,0.7253186968387797,1.8474618004525,0.999815,1737.37,['ALL'],,DSG,0.9701238061430897,0.4222222222222222,0.10324059913344646,0.10324059913344646,0.028358262309120228
2432,2432,ok,PTGR1,45.0,18.0,all,0.6179719787067499,0.2466672391258314,-0.070420569976465,0.1883532423434821,-0.3738750079387835,0.7084973110433106,1.642970240535,1.00107,2418.19,['ALL'],,DSG,0.9665061712348622,0.4,-0.11395430926145941,-0.11395430926145941,-0.03321798756791759
2433,2433,ok,SUSD1,45.0,18.0,all,0.3761541745285,0.1001815007474948,-0.366814510124775,0.1491530031729644,-2.4593169585690515,0.0139201660807919,5.27976419045,1.00289,1565.94,['ALL'],,DCG,0.5354134532858582,0.4,-0.9751706480050846,-0.9751706480050846,-0.9615961106277403
2434,2434,ok,AMBP,45.0,18.0,all,1.3521989806975,0.4719697684700296,-0.0265921306855577,0.1967688164678812,-0.1351440292364537,0.8924979991745152,0.3870622489825,1.00132,2909.07,['ALL'],,DSG,0.9940897320390846,0.4,-0.019665841392544736,-0.019665841392544736,-0.002114117297615197
2435,2435,ok,AKNA,45.0,18.0,all,0.279334027475,0.1111245752037416,-0.1061939287874725,0.1566334687291486,-0.6779772525570735,0.4977861162585633,3.801144049374999,1.00283,2206.62,['ALL'],,OTHER,0.897739422803857,0.4,-0.3801682514206999,-0.3801682514206999,-0.19092577402118066
2436,2436,ok,TNFSF8,45.0,18.0,all,0.150795013251,0.0757837029701153,-0.2009600907970932,0.1496293510071597,-1.3430526126353202,0.1792549382483166,2.609114421025,1.00081,1954.38,['ALL'],,DCG,0.6699846918885467,0.4,-1.3326706663873087,-1.3326706663873087,-1.0937828683787088
2437,2437,ok,DNM1,45.0,19.0,all,0.6632481399200001,0.2000572139865912,0.0973746792897888,0.1869605156334082,0.5208301814952249,0.6024850759661506,1.9891340496275,1.00235,2121.89,['ALL'],,DSG,0.9400711607718637,0.4222222222222222,0.14681485469606287,0.14681485469606287,0.05836109581154606
2438,2438,ok,ENG,45.0,19.0,all,0.2258696922849999,0.0953287571963301,-0.1849337126594183,0.1550071833552104,-1.1930654351394092,0.2328437471242819,4.38515159465,1.00151,2065.32,['ALL'],,DCG,0.717967644950093,0.4222222222222222,-0.8187628485634583,-0.8187628485634583,-0.6281190388977916
2439,2439,ok,AK1,45.0,19.0,all,1.0791053311199998,0.178479343654813,0.0471167962323225,0.1838108521556251,0.2563330493263294,0.7976936798489849,2.307731255325,1.00237,2365.94,['ALL'],,DSG,0.983889117629509,0.4222222222222222,0.04366283334308073,0.04366283334308073,0.008833267141005708
2440,2440,ok,CDC37L1,45.0,21.0,all,0.7864660261125,0.1135295844116217,-0.286043282188467,0.1460993182898442,-1.9578686987504632,0.0502454216588439,8.063648507875,1.0014,2130.94,['ALL'],,DCG,0.5569347547053783,0.4666666666666667,-0.363707105826781,-0.363707105826781,-0.34543248893419665
2441,2441,ok,RLN2,45.0,21.0,all,0.6907761344825,0.1778929722079894,0.0974678610498625,0.185337987423947,0.5258925188764025,0.59896288711073,1.9367263669025,1.00115,2866.59,['ALL'],,DSG,0.9391217033886092,0.4666666666666667,0.14109905682089216,0.14109905682089216,0.05658595837884965
2442,2442,ok,PLGRKT,45.0,21.0,all,0.5856327716675,0.1441988104689105,0.0723545818517645,0.1515709708091643,0.4773643756815587,0.6331026771788388,4.346835955175,1.00102,1855.47,['ALL'],,DSG,0.9498438159679498,0.4666666666666667,0.12354940732866751,0.12354940732866751,0.04532994678502926
2443,2443,ok,TBC1D13,45.0,19.0,all,0.7615456192950001,0.1083519367931433,-0.243463549403135,0.1470429202515892,-1.655731190502548,0.0977762679123697,9.7495503025,1.00253,2193.57,['ALL'],,DSG,0.6009716205698888,0.4222222222222222,-0.31969660547521905,-0.31969660547521905,-0.2884378645275989
2444,2444,ok,RIC1,45.0,21.0,all,0.42053731998,0.0920616721552247,-0.1109879051214627,0.1339270530375443,-0.828719087026794,0.4072633826303407,7.716391000375,1.00194,2170.27,['ALL'],,DSG,0.8450638075836329,0.4666666666666667,-0.2639192762410268,-0.2639192762410268,-0.1564346190577549
2445,2445,ok,KDM4C,45.0,21.0,all,0.63608603685,0.1005131716102554,-0.1816011036340127,0.1319030287993142,-1.376777358996907,0.1685810928710229,8.496060635125,1.0018,1839.43,['ALL'],,DSG,0.6628302450351014,0.4666666666666667,-0.2854977048911975,-0.2854977048911975,-0.23736818978847066
2446,2446,ok,DOCK8,45.0,22.0,all,0.1779747178979999,0.0798695554658217,-0.0131616265145605,0.1438741311976575,-0.0914801459094738,0.9271110813492272,3.51605217505,1.00196,1860.48,['ALL'],,OTHER,0.9964127282697121,0.4888888888888889,-0.07395222574311726,-0.07395222574311726,-0.005390297766233664
2447,2447,ok,KANK1,45.0,22.0,all,0.920653281215,0.1382444925121513,-0.1161686138501475,0.155008798233723,-0.7494323881860426,0.4535966358399919,5.761346553400001,1.00053,2401.2,['ALL'],,DSG,0.8732296762141777,0.4888888888888889,-0.126180633057472,-0.126180633057472,-0.06894552239444224
2448,2448,ok,NCS1,45.0,19.0,all,0.6752137833975,0.1746458260393568,0.0414750998635852,0.1823610241799563,0.2274340147522809,0.8200862732608334,2.9730368195250003,1.00146,2029.42,['ALL'],,DSG,0.9871714512397886,0.4222222222222222,0.06142513805759901,0.06142513805759901,0.011051225503410452
2449,2449,ok,TESK1,45.0,22.0,all,0.6831349914775,0.0947297096059881,-0.23405098964937,0.1303616820070388,-1.7953971293246462,0.0725904495206428,11.378460392525,1.00138,1600.02,['ALL'],,DCG,0.580899727151234,0.4888888888888889,-0.3426130890223602,-0.3426130890223602,-0.31774265087857106
2450,2450,ok,KCNT1,45.0,19.0,all,0.810958775825,0.2895240114451488,0.0761424853617712,0.1869304154322945,0.4073306379044011,0.683765163277656,0.6885919160349999,1.00063,2279.94,['ALL'],,DSG,0.9618978672617403,0.4222222222222222,0.09389193092375178,0.09389193092375178,0.029691899445218245
2451,2451,ok,CA9,45.0,22.0,all,0.5858353850119999,0.2834995296719048,0.014545639232985,0.1964032776627945,0.0740600635899695,0.9409625925932568,0.3914031512199999,1.00104,2780.06,['ALL'],,DSG,0.9965842727892632,0.4888888888888889,0.02482888470911851,0.02482888470911851,0.001465832982027287
2452,2452,ok,FUBP3,45.0,19.0,all,0.7258243793325,0.1040427152629459,-0.3300331616867675,0.1439935235096274,-2.2920000402983502,0.0219056408526225,10.221627724725,1.00019,2092.81,['ALL'],,DCG,0.5354134532858582,0.4222222222222222,-0.4547011247958914,-0.4547011247958914,-0.44474060526082915
2453,2453,ok,CREB3,45.0,22.0,all,0.7823324014449999,0.1220069609794888,-0.301240455970645,0.1504877977189952,-2.001760013347721,0.0453105484485614,6.784715507725,1.00186,2068.9,['ALL'],,DCG,0.5563237700272489,0.4888888888888889,-0.385054300977745,-0.385054300977745,-0.36760727941796595
2454,2454,ok,RGP1,45.0,22.0,all,0.7340345663725001,0.1203076307841467,-0.2364158607732575,0.1452874293284078,-1.6272286037828008,0.1036885548646915,5.976513717825001,1.00145,2077.03,['ALL'],,DSG,0.6051534085096762,0.4888888888888889,-0.3220772857354563,-0.3220772857354563,-0.2886815574228045
2455,2455,ok,DDX58,45.0,22.0,all,0.4345020962645,0.1302851641916114,-0.167754039835035,0.1538473118757806,-1.0903930513292486,0.2755400414387789,2.8711659084249996,1.00156,2187.88,['ALL'],,DSG,0.7506695052331137,0.4888888888888889,-0.386083384354758,-0.386083384354758,-0.2797019526308239
2456,2456,ok,EDF1,45.0,19.0,all,0.90758246065,0.1207170908339596,-0.2230015417995602,0.1611983834419537,-1.3833981274375575,0.1665428244136997,7.843546299175001,1.00109,2141.14,['ALL'],,DSG,0.6608179662188548,0.4222222222222222,-0.24570939993689286,-0.24570939993689286,-0.20478826248640739
2457,2457,ok,GLIS3,45.0,22.0,all,0.8166498483400001,0.1973709981123355,-0.05343750309274,0.1732538967667577,-0.308434638931556,0.7577516278060061,2.8467454586000005,1.0038,2479.49,['ALL'],,DSG,0.9780523443403817,0.4888888888888889,-0.06543502481677078,-0.06543502481677078,-0.015851528246336313
2458,2458,ok,BAG1,45.0,22.0,all,0.9459176694375,0.1917760374355792,-0.342821389307625,0.1789630159000684,-1.9155990838858787,0.055416146271545,2.258386498825,1.00144,1988.69,['ALL'],,DCG,0.5696829079153279,0.4888888888888889,-0.36242201661322954,-0.36242201661322954,-0.3423379851285625
2459,2459,ok,RAPGEF1,45.0,19.0,all,0.39673987458,0.1029793906066609,-0.149461614164775,0.1483877827055119,-1.0072366568169169,0.3138210613800241,6.295155725975,1.00122,2023.5,['ALL'],,DSG,0.7826346172693395,0.4222222222222222,-0.376724457865495,-0.376724457865495,-0.2585003886503312
2460,2460,ok,NPDC1,45.0,19.0,all,0.72519772688975,0.2210149809885616,-0.0216757704360795,0.1842300667302926,-0.1176559875419911,0.9063402413307372,2.44472636035,1.00086,2785.57,['ALL'],,DSG,0.9964127282697121,0.4222222222222222,-0.02988946273872534,-0.02988946273872534,-0.0027994398668629377
2461,2461,ok,SETX,45.0,19.0,all,0.56007722936,0.1012837105340696,-0.2950892835591124,0.1502295291527942,-1.9642561966561536,0.049500388720536,7.970095492025,1.00307,2171.64,['ALL'],,DCG,0.5563237700272489,0.4222222222222222,-0.5268724884536206,-0.5268724884536206,-0.5007920954690103
2462,2462,ok,PTGDS,45.0,19.0,all,0.33295854503975,0.1500411947580577,-0.073461600678937,0.1695553552652749,-0.4332602798891488,0.6648256907465413,1.62861593722,1.00042,2588.92,['ALL'],,DSG,0.957623832227805,0.4222222222222222,-0.22063287389175387,-0.22063287389175387,-0.07395047110527407
2463,2463,ok,ABCA2,45.0,19.0,all,0.54352868219,0.1509672248545338,-0.022629374548158,0.1636335346831327,-0.138293013054925,0.8900088472288947,3.8986416105,1.00199,1916.75,['ALL'],,DSG,0.9940763816132795,0.4222222222222222,-0.04163418654739458,-0.04163418654739458,-0.004579392173035173
2464,2464,ok,SHB,45.0,22.0,all,0.88260486438,0.1662517873865292,-0.0510147569170204,0.1627497394772505,-0.3134552293655219,0.753934829750674,4.189141094125,1.00368,2288.71,['ALL'],,DSG,0.9767134163061981,0.4888888888888889,-0.05780022179331239,-0.05780022179331239,-0.014222621416020213
2465,2465,ok,UBE2R2,45.0,21.0,all,0.7226279255249999,0.100841691290214,-0.2277141669580475,0.1299581444355704,-1.7522115904859024,0.0797374313802365,10.045228125325,1.00132,2011.47,['ALL'],,DSG,0.5900149180350835,0.4666666666666667,-0.3151195226680588,-0.3151195226680588,-0.2899927013527416
2466,2466,ok,EXOSC3,45.0,22.0,all,0.7686775070974999,0.1103158728110161,-0.1182225217326925,0.1468992493182493,-0.8047864252632755,0.4209429364573789,7.462552059275,1.00081,2289.53,['ALL'],,DSG,0.8534120780671703,0.4888888888888889,-0.15379989740963895,-0.15379989740963895,-0.0890589169671819
2467,2467,ok,DVL1,45.0,24.0,all,0.7573435466475,0.1421365201785386,-0.2771382568878903,0.1543785857009766,-1.7951858778178778,0.0726240897367413,4.5558208647,1.00148,2040.84,['ALL'],,DCG,0.580899727151234,0.5333333333333333,-0.3659346648092352,-0.3659346648092352,-0.33935899287434496
2468,2468,ok,PDLIM1,45.0,23.0,all,0.75885458817,0.1452058344252875,-0.2431148895110625,0.1821040953643163,-1.3350325209583471,0.1818657028460304,4.5279954118750005,1.00138,1689.19,['ALL'],,DSG,0.6722008383377961,0.5111111111111111,-0.3203708500957228,-0.3203708500957228,-0.2621063802716839
2469,2469,ok,CCNJ,45.0,23.0,all,0.697967397895,0.1256710388859606,-0.1020890671627202,0.1687122854190135,-0.6051074876329962,0.5451075794492652,4.180195539225,1.00289,1865.33,['ALL'],,DSG,0.9166437590758658,0.5111111111111111,-0.1462662403295779,-0.1462662403295779,-0.0665354041083772
2470,2470,ok,GATA3,45.0,22.0,all,0.5256322444225,0.143181815788776,-0.036908052331415,0.1762507480364707,-0.2094065003558328,0.8341309187065695,2.4132508463,1.00156,2301.38,['ALL'],,DSG,0.987852276406298,0.4888888888888889,-0.07021649208747653,-0.07021649208747653,-0.011646745034197162
2471,2471,ok,ATRNL1,45.0,23.0,all,1.1383656363325,0.3027239834975954,-0.029525390368591,0.1969578529203101,-0.149907149833407,0.8808378707127267,0.5231674132574999,1.00103,3041.93,['ALL'],,DSG,0.9940763816132795,0.5111111111111111,-0.025936649373670184,-0.025936649373670184,-0.0030906663659439632
2472,2472,ok,HPS1,45.0,23.0,all,0.4835749039175,0.1100486080133483,-0.1351749203717974,0.1659534923382114,-0.8145349547469144,0.4153385559893532,6.812648891599999,1.00273,1544.65,['ALL'],,DSG,0.8490654375516712,0.5111111111111111,-0.27953253834458464,-0.27953253834458464,-0.16343189751650636
2473,2473,ok,PHYH,45.0,22.0,all,0.6331875283325,0.1330585966952852,-0.0398710886470345,0.1594751793124892,-0.250014383548099,0.8025762253352393,4.9732881422499995,1.00031,2078.27,['ALL'],,DSG,0.9852946662689159,0.4888888888888889,-0.06296884708395166,-0.06296884708395166,-0.012431547477601846
2474,2474,ok,RASSF4,45.0,21.0,all,0.1786094635839999,0.0762933545607763,-0.1237052595796343,0.1329464867317397,-0.93048912100436,0.3521178942648313,3.77486169475,1.00514,1246.75,['ALL'],,DCG,0.809300048367631,0.4666666666666667,-0.6926019321560518,-0.6926019321560518,-0.4487243982415093
2475,2475,ok,DNMBP,45.0,23.0,all,0.9159327439525,0.1293833968005671,-0.3020658407101375,0.1758098826111768,-1.718139141120922,0.0857712389723965,5.3549286485,1.00158,1955.43,['ALL'],,DCG,0.5937573454790248,0.5111111111111111,-0.32979041605897924,-0.32979041605897924,-0.3015038834723785
2476,2476,ok,RAB11FIP2,45.0,23.0,all,0.5720051571500001,0.0995618283857532,-0.2048311653817045,0.1558690707647448,-1.314123221346836,0.1888047407926021,8.3157902391,1.00164,1766.15,['ALL'],,DSG,0.6774778389001881,0.5111111111111111,-0.3580932144078388,-0.3580932144078388,-0.2904835178819771
2477,2477,ok,CXCL12,45.0,21.0,all,0.19159488783975,0.1100283143975542,-0.1347655131879875,0.1536339836923423,-0.877185567601113,0.3803858538313851,1.7285108849475,1.00298,1628.32,['ALL'],,DCG,0.8271795229851047,0.4666666666666667,-0.7033878341300285,-0.7033878341300285,-0.4358290522698689
