,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
JMJD6,272136.4740317396,1.0873008285677672,0.1352216330422454,8.26028568971527,1.4532422074653844e-16,1.0857981822544512e-15,3.083814565246485e-16,1.0
PLA2G12AP1,4265.879944874225,-0.21048555129290206,0.12877290056877316,-1.675157757219694,0.09390328326180135,0.20192644841001747,,0.0
VEGFA,3464812.273270722,1.925295541208379,0.35060325130100733,4.951576391248149,7.361471122736692e-07,3.066869981100069e-06,1.562121699556923e-06,1.0
RHO,963.1016543388706,2.247118137781606,0.6184095359325258,4.148954959359864,3.339965116466074e-05,0.00012141125925915643,7.087485500119974e-05,1.0
TK1,220108.7278220577,-0.4330705335582223,0.39677582587385135,-1.2859837982032492,0.19844871613117288,0.3658875294461336,,0.0
DSP,7004662.894692216,3.2647426667326727,0.38952483719987124,7.0579465386809295,1.689810415980943e-12,1.0088329887752256e-11,3.5858179362928937e-12,1.0
HIP1,1392594.405976556,2.158322275110639,0.1229523384278556,17.69730942133406,4.398239531400162e-70,1.892380474242949e-68,9.333169005619986e-70,1.0
CD58,72969.75677977344,0.13859058810016084,0.1328162413326391,1.0245941982797357,0.3055547031703917,0.49626538350908717,,0.0
LYRM9,49046.482365816206,-1.2322959762082912,0.157321892781131,-8.056235023253134,7.868028700158911e-16,5.617930077609889e-15,1.669614423575388e-15,1.0
ZNF700,81101.971018172,-1.300560382301897,0.1690526037917348,-7.913573891788348,2.501032821578189e-15,1.738531310932694e-14,5.3072511957894314e-15,1.0
ITGA4,45834.927925617805,0.18843791419670017,0.18739015474662266,1.0390453578955794,0.2987836418403337,0.4886071941104539,,0.0
FOXQ1,43686.18192065198,2.8872895311273803,0.36606803930413007,8.147203797550373,3.724357210760402e-16,2.7175828711849663e-15,7.903174676405259e-16,1.0
UBR7,283130.55153247045,0.07921350237036462,0.1687727748068218,0.35093918193981394,0.7256339756707666,0.845647848511666,,0.0
C14orf93,37431.975866194676,-1.5858035236394317,0.08318039962455519,-19.110614614816495,2.0602805610065118e-81,1.1956814279050583e-79,4.371964404754889e-81,1.0
GCA,103305.93055905285,-0.11441153150044268,0.11459277144510813,-1.0932076530454258,0.2743026376431371,0.45854381746288836,,0.0
LIG4,71290.86221325872,-0.2826504890812011,0.13557243409938802,-2.1562014565207583,0.03106793787148719,0.07802698918288359,,0.0
GATAD2B,313492.1994207217,-0.3290924912456535,0.10122226760039131,-3.388909024742599,0.0007017128737765355,0.002263897190057329,0.001489051425603184,1.0
OR13E1P,4567.067192694212,1.825662117480679,0.3373612268961927,5.71118293745069,1.121935633693178e-08,5.292609402422166e-08,2.3807741274501068e-08,1.0
ZKSCAN3,140823.86642449585,2.395886543086507,0.12226339445809967,19.758560518421614,6.770823674626106e-87,4.629202871240945e-85,1.4367849047644085e-86,1.0
AVPR1A,262907.5172816027,1.2560467165282383,0.3731643304858309,3.732533310094845,0.0001895636190486377,0.0006449298041388894,0.00040225851304071035,1.0
TP53,360823.1575083057,-0.20506364331746355,0.20437345349117186,-1.0994022783045687,0.2715926374567815,0.4553304848998309,,0.0
NUDT3,442638.2334448899,-1.7555596486222125,0.10739288568028982,-16.521380872215207,2.5743584952530938e-61,9.243613848782871e-60,5.462850021176952e-61,1.0
CACNA1G,14329.405158603397,-0.8174894409328979,0.3621678048444906,-2.58691051042288,0.009684073938651188,0.026896612703287748,0.020549835471006837,1.0
GATA3,1308535.764891927,-0.36256199879778706,0.3884284222076109,-1.1395863288745722,0.254458683599876,0.43418915892204485,,0.0
NID1,1442295.9608480807,-0.06750411677150936,0.2747788119056751,-0.31262948256835366,0.7545621762691279,0.8619866838542498,1.0,0.0
DIS3L2,149816.59558860745,-0.00022736139650252375,0.10445590936836442,-0.09685829609615142,0.9228389279232171,0.9631246792203226,,0.0
CYP51A1P3,153.1701782797534,-0.9827460254082004,0.7434670399294515,-3.136869085187648,0.001707623565482103,0.005244768747889954,0.0036236178636569623,1.0
SPTY2D1,582097.621125805,2.2331958335249578,0.1716550742357941,13.18423997489248,1.0813830095070747e-39,2.0521606845816766e-38,2.2947204933885244e-39,1.0
FBN3,17050.436733704697,-0.689819723197285,0.5214028421671171,-1.7707059044620819,0.07660962010552086,0.1703156409561936,,0.0
DNMT3B,75185.4333602678,0.9467997716552319,0.24513570405387342,4.037344044192412,5.4059759574690674e-05,0.00019176422177489776,0.00011471609695462634,1.0
ANXA6,1608210.4305967938,-0.05202481668349581,0.15394986839121408,-0.4508623076120405,0.6520887909844996,0.7992571600696555,,0.0
EMID1,57354.53374890767,0.22074954355340434,0.3342274334047945,0.7484254903393753,0.4542035520822335,0.6410466304113438,,0.0
DPT,944710.6623515844,-0.2954516692377176,0.378048916750881,-0.8245906961381354,0.4096040052794091,0.6053697335947679,0.8691894516792222,0.0
CPO,2499.734099963544,-0.7793542922948029,0.2612228295512903,-3.2044373068484147,0.0013532675885346238,0.004237238729219766,0.0028716660435273416,1.0
BGLAP,27326.91893083018,0.7066712507698497,0.32204871460791895,2.433177348425294,0.014966968038441556,0.04016136423648484,,0.0
FNDC3B,305022.10376403615,-3.4519977710494056,0.14911544925261447,-23.31261026340929,3.3025507328550456e-120,5.683803692303287e-118,7.008091287278714e-120,1.0
GINM1,314379.705418298,-0.09414563657163416,0.0994328036280236,-1.026160428398579,0.3048159704723148,0.49538798717919996,,0.0
DEF6,69572.22450134935,-0.6288404585816224,0.24220581009426198,-2.7774497477617506,0.005478731122526892,0.015778619176302203,0.011625997887981174,1.0
MFFP2,4907.946406412103,-0.18504695121347622,0.15300120266471062,-1.2495058161699724,0.21148012754464407,0.38284269734324217,,0.0
YBX2,82341.96845555415,0.13118442839229977,0.25735885515192425,0.5384608082909763,0.5902589552846916,0.7581690179130536,,0.0
INAVA,50860.123263103254,-0.17041792565465724,0.4520894720081056,-0.4928733934252725,0.6221020480741632,0.7805206943032048,,0.0
CCDC158,7113.582741718139,-0.9708400452182703,0.26683781654722133,-3.888033044997734,0.00010105987039986008,0.00035247366398721293,0.00021445145117589354,1.0
IKZF4,116030.03671989158,0.9517026631441369,0.18237234129643795,5.307453713435419,1.111672224756467e-07,4.910049622796041e-07,2.3589949293195266e-07,1.0
STRIP2,8207.457894853405,-2.129273089859631,0.2130304044415061,-10.182590647370384,2.3716190622214256e-24,2.455757414843804e-23,5.0326321171543944e-24,1.0
MAPK14,1028833.4779417438,2.01979791818616,0.0734943908930879,27.587066683954156,1.590642954596776e-167,8.820998873769454e-165,3.3753822221056585e-167,1.0
AMPH,48169.72484843017,-1.0017155969350178,0.33758636934669345,-3.3036305637518435,0.0009544151480218523,0.0030340675183293405,0.0020252916682725612,1.0
MMAB,162985.72711255113,0.06137106006579929,0.15423627474264634,0.3692904576582249,0.7119112373715228,0.8366256147212787,,0.0
CBY2,860.4620964217235,0.8345671520877915,0.6955566583330823,1.8241502569037766,0.06812935940516401,0.15442036003232226,,0.0
DSCC1,39307.296725778746,-0.3704921876418392,0.27204016791012386,-1.512054496143051,0.13051999951373477,0.26468806644234655,0.27696654658718123,0.0
JMJD7,67757.69008721312,-0.1472370903912309,0.14129060532323187,-1.0563817660383261,0.29079383308611717,0.4789769701961474,,0.0
PPP4R4,13565.683029012092,-0.3784066567097845,0.42145980364609237,-1.1215727679913285,0.26204413564036,0.44319291121011073,,0.0
GLYAT,39617.222206825405,0.39164661098841475,0.574439259677946,0.9964416826254276,0.3190355888648121,0.5090494322328252,,0.0
JCHAIN,535188.0612965407,-1.3206124672889323,0.4783753346104969,-3.2876006395813158,0.0010104506604661598,0.003202005870721653,0.0021442003598582497,1.0
NRADDP,735.4091609030581,0.32192924562364816,0.2755270953348944,1.2835683909398883,0.19929301554708378,0.36703743195405725,,0.0
TMPRSS11CP,207.47288873852764,-0.3423585697004265,0.3876913100738849,-1.0663617125486249,0.2862601623948824,0.4727744773371469,,0.0
NAPA,755708.552561635,-0.6873520877857104,0.1493410800521718,-4.851375787815028,1.2260798666890082e-06,5.0199873787078264e-06,2.601770669491854e-06,1.0
MAP3K1,390311.8039876507,-0.022031326102778383,0.2098554059907583,-0.20364169084171246,0.8386335111618536,0.9148895856194124,,0.0
