,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
PCGF1,63598.42226200568,-0.25703070737671857,0.21761180147971385,-1.2722227886909387,0.20329397291724238,0.41635206522336715,,0.0
NPAS3,13616.522838457171,-0.8779108315649715,0.4642887897807184,-2.31626672507804,0.020543709969549497,0.06986541856720004,0.05489693038997452,0.0
USP8,315236.484147542,-0.10490899254747163,0.16507002463287954,-0.6550485836213109,0.5124364744413311,0.7406302796999007,,0.0
YRDC,95199.52201363875,-0.0038144646258969905,0.2609940823413111,-0.032614951498560474,0.9739816466021786,0.9908061511584819,,0.0
OSR2,206562.50781371878,0.8248287594963603,0.4391757735449087,2.3032336798307944,0.021265698809690696,0.07163711773230715,0.056826229974047605,0.0
LAPTM4BP2,1209.7655253914688,0.5663003015120136,0.5162782692215737,1.4660569754234052,0.14263276562697916,0.3241890057917991,,0.0
ZNF730,27614.021289646567,2.811403376443601,0.8145308975511139,4.036117707687967,5.434295957266591e-05,0.00033932043217525684,0.00014521533224854324,1.0
GPR3,10761.095715583433,0.1997836191907597,0.4123931399098575,0.5940392911165897,0.5524858337827735,0.7725205369665605,,0.0
ATMIN,336134.6853189874,-0.04992687273120699,0.1520669607306941,-0.41626328454203143,0.6772173558822892,0.8570842880033961,,0.0
ACSM5,88057.58891705112,0.9187017935105313,0.7650098809029587,0.8909650657048286,0.3729479119667931,0.6200057090310999,,0.0
CHRNA1,7633.626330248264,-0.040578416908898095,0.5842667676990652,-0.11601064889635568,0.9076441021845509,0.9634545586805797,,0.0
SH2B2,29108.60368585277,-0.7196875446935209,0.31034139110399755,-2.5818208530799875,0.009828058715270116,0.037286832646754836,0.026262552185582544,1.0
PDXK,664984.8944884138,-0.2557759933255927,0.39036990938627386,-0.7087743857824651,0.478464495355435,0.7157599302333629,,0.0
LRP4,95319.06272753811,1.7273825437834553,0.3969224090447819,4.715017016568461,2.416905495751261e-06,1.892926454992628e-05,6.458458231549566e-06,1.0
EYA2,101660.73643184607,-0.31618103795939984,0.5119686170399772,-0.8567749609309047,0.3915692662642378,0.635669940850305,,0.0
SPATS2,246047.56527581243,0.9121866654915163,0.24834081384256032,3.9480718787707816,7.87831525713572e-05,0.0004766599625321477,0.0002105244500152657,1.0
CDH16,128.3120219693107,-0.20058428278244417,0.7795274661057188,-1.3990636120808868,0.16179390828496865,0.35434144356176844,0.4323459070346591,0.0
FMO4,32782.17283042348,-0.7752110824300922,0.3051715287604626,-2.827386425534239,0.004692965917982707,0.019349757822161754,0.012540550061497442,1.0
TXNRD3,37901.90063091229,-1.5418745448855462,0.20546189896306508,-7.726659403821117,1.1040552523175152e-14,2.1600516289459152e-13,2.950257982759552e-14,1.0
GATA4,1356.0357101345576,1.0092413956675717,1.2358417736769476,1.5071001833223794,0.13178497982400325,0.3062297458509326,0.35215600661057966,0.0
RUFY4,6133.929544530681,0.04277533534060661,0.634471963370789,0.10358531540194146,0.9174984415789823,0.9681471499656393,,0.0
TMEM69,128191.27605723096,0.26069533304616943,0.27395447329784584,1.0002017478000242,0.3172128835889648,0.5619939901368415,,0.0
MIR1244-1,341287.59331718425,0.22696840121589434,0.29072516786147684,0.8578483820430343,0.3909761899327454,0.6353226869881092,,0.0
TUBB2A,209144.6022254154,-0.7624220970150559,0.5286814963856131,-1.9259747707960648,0.05410752414353871,0.15451770918838847,0.14458620136696015,0.0
RNGTTP1,135.6461202890909,-0.9137447713649083,1.442586745486498,-3.7832566693609024,0.0001547896464776235,0.0008785501095299928,0.0004136291088788772,1.0
MPZL2,183911.16076920248,0.2060472917775464,0.30563709997879246,0.754396534372603,0.4506111519562701,0.6913267434329937,,0.0
CYP51A1P1,9067.206086079115,-0.20738551660688304,0.31920794606981856,-0.7452585518524129,0.4561154325667087,0.6965288928911263,,0.0
EEF1A1P3,628.7921518506353,0.32763359352298776,0.35442032348209884,1.0790795427306883,0.28055226998267757,0.517631388662566,,0.0
CHCHD2P9,37362.304981433655,-0.2789729196313719,0.47087169796895134,-0.7902689897230116,0.42937069298761443,0.6698343925313347,,0.0
NOP53,3122394.1679432066,1.219391256057462,0.37735925809996335,3.5941579240878685,0.00032544240674210577,0.001738364204749856,0.0008696476525101047,1.0
EMCN,173375.83788644153,-0.1163066210024969,0.5430261978751854,-0.3308152003501473,0.7407840785443419,0.8894757564037838,,0.0
AGAP2,55106.16855649726,-0.9870072663280609,0.3295305450277465,-3.323351858823623,0.0008894264972292204,0.004354611182214505,0.00237672672451879,1.0
LINC02762,15059.95527856978,-0.1330554346670244,0.4431173063030065,-0.39576073394125283,0.6922815464532441,0.8649618420373741,,0.0
NIFK-AS1,61842.85245138735,0.050990260183093626,0.14808878504157902,0.3529267618354777,0.7241433471446763,0.881048072876259,,0.0
CFAP43,20546.364134743133,-0.2503873398296583,0.5499389953347591,-0.6722546835667867,0.5014215737061626,0.7323195907107397,,0.0
LPAR3,9427.07850630918,-0.3254669499601528,0.7780929982955174,-0.8984936667073561,0.36892242015916776,0.6149538927140042,,0.0
SLC7A6OS,404069.4152080906,-0.32195756793199415,0.4907896161989759,-0.8918995772930152,0.37244676125629317,0.6193789639692155,,0.0
LAMA2,1867360.32683268,1.3253995858886105,0.6590305812110052,2.6530046562434904,0.007977877033043682,0.03113251110896245,0.021318494117758397,1.0
LIMD2,84422.05916709578,-0.8233947298463685,0.3355711608488452,-2.7723163082196405,0.005565892323069412,0.02255746287554289,0.014873185216814834,1.0
KCNN1,7002.613563138724,1.4437715519879217,0.5640670631776192,3.094809205111292,0.001969395386328218,0.008989307943633559,0.005262621093942946,1.0
LRRD1,901486.2486734741,2.3585513538992804,0.3691005270669118,6.689176221870333,2.244303456722852e-11,3.273926884675529e-10,5.997230822490792e-11,1.0
GPR183,140900.47599703277,1.8952244870528239,0.48034521525529883,4.375768059748065,1.2100563180168146e-05,8.443316042777466e-05,3.233514178139201e-05,1.0
SCML2P1,620.3688515506408,0.20685445643800876,0.9185377848522989,-0.7036335081140567,0.481661038330383,0.7176496885056147,,0.0
LINC01497,6622.93377230826,0.5262698000353052,0.24826417434711964,2.2842471615145654,0.022357009297898946,0.07480826249981076,,0.0
EDRF1,130939.59377474598,0.26377127545905066,1.0520192852522634,1.0432574054163717,0.29682909282109105,0.5383061955959372,0.7931871152032262,0.0
