,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
TCP11,2909.919931785125,0.1518216180313882,0.7131172777464216,0.3757250516664218,0.7071213116907615,0.8803713699074022,,0.0
RNA5SP216,15841.80717125472,1.4068061924700321,0.5351563617318582,2.8662618956684027,0.00415350476069954,0.018499954745916865,0.014371759715989469,1.0
EML5,85871.14670301872,2.0383061421252395,0.24778089463337302,1.5440722252896397,0.12257083657105954,0.3052350059846884,,0.0
TEX19,82.57907416228043,4.933693951879248,0.06435415143859714,-4.587496150306153,4.485936976765932e-06,3.902139952089251e-05,1.5522025866245528e-05,1.0
PA2G4P5,35611.10257795285,0.7997857091813446,0.2638369439279412,2.4158299579024587,0.01569939102866583,0.05772242960686928,0.054322286490733535,0.0
FLOT2,469350.2590044787,0.747448118390687,0.28512975519622474,-5.787373881415441,7.149532850717331e-09,9.999332639672728e-08,2.4738473682350408e-08,1.0
LINC01436,4673.657271396717,-0.39495939222311865,0.7765439528135093,-1.554303918909928,0.12011193918312035,0.30061098362973426,,0.0
CPNE6,157.38576699719908,0.23279277854924663,0.8087411379549949,0.677152944843783,0.4983089195613424,0.7453459925968484,,0.0
RNF168,124918.96343380395,1.6260108772250819,0.37724198098438405,-0.3805579609935932,0.7035312803036158,0.87906198262161,1.0,0.0
HBG2,1348.766304003877,0.18648042157419664,0.664565413640743,0.5019320743958656,0.6157153023935301,0.8212949837310449,,0.0
RBBP4,755182.8718922217,2.0105241507279072,0.26163119228389337,0.8969146996209308,0.36976443563710637,0.6318390921068008,,0.0
ZFP14,74252.04913273003,1.390925785844933,0.2685561941490054,0.27193957325703483,0.7856684823607403,0.9249073752977173,1.0,0.0
RAB33B,85481.97925115631,2.004404567422933,0.27379082381410697,2.410741499398369,0.015920127612745055,0.05831929359533094,,0.0
SERPINB8,92938.0021592437,0.8281095472517122,0.3495498517214996,-1.7634023113650545,0.07783266025732796,0.21270852362607473,,0.0
SETP17,558.334025355038,0.6857875646432433,0.8006618926392517,1.5881950386845571,0.11224224265439567,0.2865161132788331,,0.0
ATP6V1E1P1,14136.468280144409,0.11045479220492936,0.2549516573139155,0.29991614812435174,0.764241116593855,0.914863869473115,,0.0
AMPD3,66491.98640912585,1.1847313902811432,0.4661141110450127,-0.30408076174616677,0.7610663631919075,0.9132646711071634,,0.0
NHSL1,220958.23900009756,2.8723488412587663,0.41218375780970873,3.752423579344105,0.00017513322781667373,0.0011167818729101557,0.0006059876690843049,1.0
RPL7P23,636593.7943919003,2.2013004587597917,0.2939105911470262,1.4291006704312723,0.15297530085468755,0.3557548566220098,,0.0
MROH7,15357.568974854998,0.27450059421361245,0.6879741254309629,0.6994857785836837,0.484248497555788,0.7351330946476283,,0.0
ADAMTSL4,385957.89995420387,0.6783740953574174,0.5797639584312059,-2.5908223538859136,0.009574690270069236,0.037465853070890044,,0.0
ARHGAP35,516148.2898445164,0.937415236525175,0.38120731845102096,-2.7587695277024085,0.005801943790630543,0.024612663845894906,0.020075610080816566,1.0
HSD17B6,35931.77749493999,1.7513827610125485,0.7675920788891379,1.1263158127726483,0.26003186692716995,0.5075602468988896,,0.0
LINC01894,716.8257530176852,-0.267000780549112,0.7867296241049817,-0.8382721269131771,0.4018778864927003,0.6626738068883925,,0.0
CBX5,809117.6964856398,1.3648319428833722,0.3040559568624381,-1.908215135708352,0.056363416154138944,0.1647672932421638,,0.0
RPUSD4,126414.78480678382,1.6315878627799114,0.31097232934641394,0.9976737401363541,0.3184375908519198,0.5766989086411446,,0.0
