,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
EPDR1,81230.2762170089,0.9843676755523794,0.429034253284408,-1.544764066722291,0.12240334186319658,0.2793465181687794,,0.0
INTS12,133231.82366587207,2.2539526463519852,0.16804831952516386,1.9534881108264748,0.05076178471639168,0.13401971990305425,,0.0
LINC00943,676.395654751558,0.25816283230669185,0.6143408137642887,0.7303026970283911,0.46520518002787314,0.7004086451794693,,0.0
PCDH9,21177.53561770575,0.8137810338667009,0.6798850514777706,-0.1677963468026332,0.8667434965811565,0.9810408417914885,,0.0
LRGUK,22677.400985633547,3.0090198204612335,0.4984093072703081,4.83237873955325,1.3491128599609948e-06,7.725609503822616e-06,3.6194293313546987e-06,1.0
IL19,1853.20736627425,-0.956956684435207,0.007620572936324181,-29.391879895994048,6.974089140449986e-190,2.2272379549821684e-188,1.8710238070932596e-189,1.0
TRIM68,68351.89878503955,1.6944025024883733,0.22437790212256206,1.1714531066602687,0.24141669638127528,0.4588851512291161,,0.0
RPS21P1,1083.3389895519715,-1.4340194745098205,0.2802134083422756,-5.430061476470108,5.6334642565323526e-08,3.7173402551051893e-07,1.5113580466367354e-07,1.0
MACROH2A1,1206850.1307410412,2.080827500408678,0.11974328248310279,0.21492538165088318,0.829825495590091,0.9643002641877908,,0.0
NUBP2,288834.6942583711,5.910340996364395,0.3461468349553788,9.40734437291045,5.0883004139868415e-21,7.799973126917675e-20,1.3651003049263568e-20,1.0
BLOC1S6,326951.4594244982,3.000200240290642,0.1600662425619907,1.7992372741681024,0.07198115557510334,0.18002515917427955,,0.0
BTNL8,266.46279669124846,-2.623135667830604,0.021035383163855694,0.009282500068879589,0.9925937428693289,0.9999840681793722,1.0,0.0
MIR5010,2056.7443748219307,-0.22371694086962174,0.2819787382907028,-0.9361791755207576,0.3491809432116134,0.5827870884690981,,0.0
KIR3DX1,226.40187107770166,1.0812437154238883,0.0197123292177997,-0.010358472568092502,0.9917352824625636,0.9999840681793722,,0.0
NR4A1,7487569.264260018,3.3410082395689216,0.07983694735406742,2.743919944236973,0.006071034135007256,0.020096938246249932,0.016287502455899917,1.0
LINC01269,37.4626090417724,0.5458942622465907,0.0426470161474152,-0.03888170409102684,0.9689847035581008,0.9999840681793722,,0.0
NECAP1,692910.9919045918,3.3002150339325818,0.1240575321930565,10.854874585735109,1.8906615658133167e-27,3.752699570072487e-26,5.0723079810888226e-27,1.0
LPAR2,60108.535979737724,0.41203715800092466,0.3828747308694115,-3.6253061875557258,0.0002886192863307814,0.0012113742919123444,0.0007743141004307771,1.0
FGGY,47453.91714305147,1.5085502846797767,0.21823588657537588,1.590955933854079,0.11161949321004282,0.25997583692025866,,0.0
IFI16,880223.9328828888,1.240854849565845,0.17586401774401808,-2.210022538591538,0.02710359811121845,0.07800700507804177,,0.0
GNL3LP1,4384.894006586521,-0.010190085076747804,0.3045519974877728,-0.08884792016465651,0.9292027734660392,0.9999840681793722,,0.0
