,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
TCP11,5981.401970987141,1.0545445842808985,0.7611372308414098,2.1043838498585936,0.03534497704964592,0.10782701000973226,,0.0
RNA5SP216,24351.920683955217,2.1097578941439057,0.2379194666453162,9.090622442350133,9.847366817571025e-20,2.7473603288798716e-18,2.556016106390317e-19,1.0
EML5,88568.50173881403,0.24277669210102726,0.16442258567018284,1.5150299177899729,0.12976482780259013,0.29932819863562826,,0.0
TEX19,999.9810029826136,0.8213833524012092,1.5237263093366749,1.6856642692801893,0.09186048266057684,0.2310487977518427,0.2384362008351979,0.0
PA2G4P5,36858.130890722365,1.1615290635069888,0.17855206180307973,6.632150754589849,3.3083042722427735e-11,4.1511737526583946e-10,8.587147367765287e-11,1.0
FLOT2,432788.6736961737,-1.3750257694191,0.23359665175524663,-6.042734598673071,1.5152379292580433e-09,1.6203636442643828e-08,3.933003232180181e-09,1.0
LINC01436,13308.824363613425,-3.198074631779931,0.6926667920582996,-5.108372296918886,3.2494590852736233e-07,2.691177225846845e-06,8.434406794104197e-07,1.0
CPNE6,98.60877277757558,0.3796484607810419,0.8202195020388899,-0.8684164759784354,0.38516637846032786,0.6187795642487436,0.9997509844235329,0.0
RNF168,158036.6279056389,-0.8459074757495731,0.18490706708700386,-4.797564534608233,1.606064721947075e-06,1.21525563960662e-05,4.168756352080921e-06,1.0
HBG2,1332.3955993071063,-0.9903367793886356,0.7305005261653468,-2.062800836006729,0.03913155458630503,0.11667043797254167,,0.0
RBBP4,929836.7973019822,-0.04216777281904138,0.19780025305573162,-0.4232644753832162,0.6721023100375967,0.8278264945955761,,0.0
ZFP14,83659.28395795388,0.4510482740429814,0.2815889377268732,1.7300690327989108,0.08361794220159406,0.2153625597497477,,0.0
RAB33B,82016.9816514184,0.14306909529363476,0.14699861830752836,1.0450548635317736,0.2959976134985488,0.5283540054774933,,0.0
SERPINB8,81827.19229073866,0.02943035089443489,0.3627412624576783,0.08479639171463373,0.9324232622044923,0.9688276306707656,,0.0
SETP17,521.1010399293409,0.08745055295244485,0.5321132086072392,0.23300604579377693,0.8157567111057398,0.9134343051456085,,0.0
ATP6V1E1P1,14194.47083932253,-0.15474758713617945,0.17860063501068896,-0.8993019326159071,0.3684918582530077,0.6025698559644795,,0.0
AMPD3,55618.000161494696,0.1019890986647399,0.3182827278494152,0.3507055906775385,0.7258092308918382,0.8613810121373194,,0.0
NHSL1,201345.7054258044,1.449421681096696,0.31146512002768917,4.898690865000411,9.647729348409266e-07,7.587521317473367e-06,2.504197524218081e-06,1.0
RPL7P23,422551.5788937061,-0.27878065250598005,0.4742438799046083,-0.7894845421008031,0.42982886092350914,0.6568437366744201,,0.0
MROH7,14735.91694491732,-0.10176767326357984,0.44756638159794243,-0.3046798715570587,0.7606099813415608,0.8805379951359456,,0.0
ADAMTSL4,384538.7065065781,-0.6011228555086497,0.4911026973031579,-1.6171664306002171,0.10584236041563978,0.2558953856317176,0.2747280394572271,0.0
ARHGAP35,540199.2989564367,-0.919165971597826,0.2939794464350159,-3.3380890555555562,0.0008435670799435477,0.0041505162534365295,0.0021895914746559654,1.0
HSD17B6,48512.76735445169,2.352242153812885,0.5820508837453426,4.494549341759476,6.9717436930316575e-06,4.890012359971924e-05,1.8096095635654938e-05,1.0
LINC01894,516.998326351468,0.821951855813794,0.8123780637191961,1.2726915534680507,0.20312751606532342,0.41421204053594507,,0.0
CBX5,662275.3568695528,-0.025513210282406853,0.3624178691065895,0.028498419249764175,0.9772646287744428,0.9864053090700005,,0.0
RPUSD4,127032.75041076614,-0.055740594148414355,0.19517873876903385,-0.3326331554682296,0.7394112127611103,0.8702850804923368,,0.0
ZNF853,48620.36927624928,-0.8187691450269415,0.2796509221342556,-3.204515701141226,0.0013528991108231541,0.00636793417478872,0.0035116310600056297,1.0
GCFC2,101850.01688268951,-0.7577602102972854,0.14578536414547616,-5.318311369419665,1.0473472455640501e-07,9.160161373637243e-07,2.718530220554504e-07,1.0
PIP4K2C,831484.0016632585,2.262554922085188,0.31553974994152706,7.407520367407142,1.2868272669719554e-13,2.046629099126734e-12,3.3401327293440463e-13,1.0
MFSD2B,39474.404495628405,2.28388146148314,0.25664879064569185,9.117870976337175,7.661455480655166e-20,2.1739379926359033e-18,1.9886335067771257e-19,1.0
ACTG1P19,810.6229328239241,-0.032901639637427406,0.5061578706142923,-0.09688289895286312,0.9228193895721853,0.9637306632211404,,0.0
SCARNA8,343.4565864483561,-0.10953307480336572,0.6520441715153191,-0.30032515882287836,0.763929144496842,0.8827564517791167,,0.0
SLC2A5,53665.98684922593,0.2203182966016313,0.5599282630076212,0.5771630604206507,0.5638293082936329,0.7597850959574751,,0.0
OSTCP5,922.8706295112373,0.4661402604382004,0.7446388889602393,1.1391284406559665,0.2546495867276576,0.4796417860678219,,0.0
KMT2D,552309.5183973026,-0.9508763539638828,0.18029278289798426,-5.305875240345198,1.1213363554422799e-07,9.756017001879349e-07,2.910578876860055e-07,1.0
TBC1D9B,916319.8267008997,-0.8622514690777008,0.18475768815826785,-4.94766977391106,7.510718738857555e-07,5.982221592002333e-06,1.9495077641296586e-06,1.0
RNA5SP37,492.42451027681057,0.18258596571231586,0.5987115179853728,0.47719856650540465,0.6332207318026529,0.8050672949649819,,0.0
SERP2,18651.44640110848,-0.21450061236958207,0.39076198692960457,-0.6669825656972497,0.5047832697174569,0.7182016093928717,,0.0
CNTN2,7049.712843813412,-0.0540469503116953,0.4963793046783568,-0.15842718068749484,0.874120197144382,0.9415381486087269,,0.0
MAEA,361482.6546439831,0.048473299334511895,0.19787893446550062,0.223266576527833,0.8233280387807563,0.9167204434550191,,0.0
IGDCC4,23353.595719436642,0.4029511982108833,0.4773333536326448,1.1182910450308898,0.2634427102767578,0.4912744193883975,,0.0
SLX4,119075.30263493219,0.618223366321524,0.2189741109650389,2.947614187934142,0.0032023645774489707,0.0136572234840138,0.008312166683877423,1.0
NPLOC4,953011.3421991973,0.951110394357494,0.22883387832861993,4.26030449745656,2.0414858599032835e-05,0.0001341471103204868,5.2989503037198536e-05,1.0
TMEM144,114770.39440488878,0.0344525286819999,0.4158977945272531,0.09120473552640675,0.9273299122329015,0.9662185649261653,,0.0
