,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
MLYCD,92864.3231423137,-0.2445699303710884,0.17223237858380794,-1.4472287048246442,0.14783287953551763,0.2880461026482753,,0.0
RPL26,2088279.9233940216,0.17528338597802884,0.15122089481794895,1.3451784674765468,0.17856760807016547,0.33358483807224404,,0.0
FASTKD5,165892.72253003618,1.2426652179065067,0.1764748107121857,7.202299916718843,5.920528485811272e-13,3.4797923609185214e-12,1.239758168031819e-12,1.0
ADCY10,3094.31509549999,-0.21389577695629813,0.2987540812740066,-0.7983394549992424,0.42467352776531153,0.6254784248963708,0.8892660107213196,0.0
UPK2,5288.469419584345,-0.22230407019808696,0.23417418811830332,-1.0381447415131877,0.29920267422596514,0.49236667914885535,,0.0
TMEM94,863801.53243719,1.2554386124831944,0.11048912181553434,11.327944544733867,9.541764292251129e-30,1.1641419026487318e-28,1.9980446419778906e-29,1.0
ZNRF2P1,1084.153743465876,-0.7821022327813808,0.26789989481532916,-3.1596855853277517,0.0015793947749883877,0.0049073349484383905,0.0033072513332740474,1.0
SNORD121B,1494.7941788073226,2.9626061764380687,0.32701605558792884,9.28855955607593,1.5639040098534618e-20,1.333996753704064e-19,3.274813684082574e-20,1.0
HCG4B,125456.92736729799,2.9257875058887173,0.2537232769327011,11.722870762530155,9.731729805118595e-32,1.2483632834843648e-30,2.037823404428946e-31,1.0
SND1,673337.0265344182,-1.4830939161134213,0.15299368178864545,-9.470679056849821,2.7803030781048405e-21,2.4002962560109262e-20,5.821952312103716e-21,1.0
ASB8,497455.4672198664,2.19472463438302,0.10547537500041519,20.919876200958075,3.5302925607944794e-97,2.6691151330855233e-95,7.392429659405981e-97,1.0
SERPINA3,4556908.783213986,-0.10167437412256974,0.5332517448809246,-0.9650009682615298,0.3345443268075171,0.5342003810462433,,0.0
METTL8P1,4941.015511105336,2.3550049149224463,0.2241035066218513,10.69398126099997,1.0860655071356472e-26,1.1832897119228996e-25,2.2742202604309188e-26,1.0
RNU6-658P,204.4937792596763,-0.21273330030547744,0.35188707591908347,-0.7125048831059027,0.4761521887177851,0.6726515270788049,,0.0
BTF3P12,2387.6062087905116,-0.09854253373774303,0.1705596619514791,-0.6008614451039247,0.5479322745093513,0.7305199773164328,1.0,0.0
MFSD6L,8348.364226697819,-0.02377264900245046,0.4145352423620186,-0.07701107568460132,0.9386147340139571,0.9748123384084795,,0.0
METTL8,92773.30275389689,-0.08283030940915144,0.11285920771304446,-0.7855378731923571,0.4321382738747318,0.6325520641346177,,0.0
UQCRFS1P1,69767.46452792926,-0.07602356852676699,0.16569494151798303,-0.5114094283744723,0.6090643942945748,0.7833388316020657,,0.0
CCDC15,18339.623983865207,-0.05509460601846942,0.21128527308501188,-0.28352431728034255,0.7767749435908837,0.8876218360099947,,0.0
VPS26B,355558.34062633826,0.22483694227224005,0.09772009866993718,2.218854049438979,0.02649665550248215,0.06664229382932758,,0.0
EPS15L1,529042.4356713145,1.7713973516499186,0.11682097235168971,15.120992691284183,1.177540097306868e-51,3.044520769720866e-50,2.465767975476824e-51,1.0
DYNC1LI1,226812.5136153863,-0.2217290929629163,0.11608107426225474,-2.000056286840899,0.045494186276573846,0.10789733342210242,,0.0
MYO7B,50301.874461403335,-0.22382823578569747,0.40040911195532003,-0.6892833708221142,0.4906449605484534,0.6863405039100693,,0.0
ZCCHC10,70868.22477825578,-0.18959169568643156,0.10562127412912785,-1.9249010391162762,0.05424173989970532,0.1260774088868961,,0.0
PWAR5,9918.22182200832,0.02770316090762568,0.32952598062312743,0.09192085065364178,0.9267609251685347,0.970913755245295,,0.0
RAB19,1627.347291760278,-1.0070283715828388,0.6008553779243845,-2.2543199725898986,0.024176045741131767,0.061631375753308335,0.050624619491501266,0.0
EPN2,278681.48691226,-0.05515628904632945,0.1028578862228891,-0.6011114729126422,0.5477657423516228,0.7305199773164328,,0.0
FAT3,9840.691594635457,-0.26259256772800277,0.33717501198728156,-0.9046412535321038,0.36565547277047794,0.5664765008148664,,0.0
ZNF821,47497.65717831358,0.07413890077024607,0.1369326281087362,0.5210722464959097,0.6023164437934783,0.7775572184121916,,0.0
RPAP2,129457.47632469817,-0.1488169097410422,0.13740511628150065,-1.1565825252289914,0.24744296514490793,0.4269503444236136,,0.0
HARS2,238400.84713907485,-0.04488149913990995,0.07249729472794712,-0.6383884537470171,0.5232208451614246,0.7112366942067075,,0.0
SAP30-DT,13983.850531476415,0.23928965180211903,0.2065520243499808,1.1965694252206331,0.23147442356885573,0.407140420729147,,0.0
DDX54,393485.51921431406,-0.17781566529090762,0.1086131454115427,-1.7055392308994421,0.08809390205044373,0.18996913190653164,,0.0
DEPDC5,95849.63232632022,0.2031012423285691,0.06916421936522688,2.9528216910381055,0.003148837899870249,0.009465482602622014,0.006593663919577231,1.0
ADGRA1,337.2973868227618,-0.36823420560607023,0.7120213198090672,-0.9467382407999508,0.34377217906046675,0.5445787852418187,,0.0
NDUFA7,181790.94611786734,-0.30616579572991987,0.2153837214175033,-1.5749821416492729,0.11526056672937056,0.23494698855374144,,0.0
NCL,2962667.6865389543,-0.20587597169216032,0.12546545581819182,-1.8305422178292816,0.06716889985469117,0.15170041482554153,,0.0
SLC7A7,63546.21813965553,-1.7445979613280316,0.19692706889420186,-9.092740473595398,9.657356779362385e-20,7.965324021325338e-19,2.0222496990775616e-19,1.0
FAUP1,181191.88867924656,-0.10534476736369584,0.1743913484639596,-0.6005952864687749,0.5481095781708867,0.7305199773164328,,0.0
RNF126P1,2137.1512702683585,1.0075167968657501,0.25561013864616566,4.185568699748617,2.8445301718349476e-05,0.00010278208224081382,5.956443792470159e-05,1.0
SLC35F3,7733.927015034972,-1.1037445581111887,0.4797129688754273,-2.7721082551319265,0.005569451116162564,0.016129751056094717,0.011662425962925386,1.0
DNAH11,108500.65192322622,1.428572956040445,0.2587196322312182,5.729499273505615,1.0072752079145712e-08,4.723969255163261e-08,2.109233439988968e-08,1.0
TGFBRAP1,206698.82880814065,-0.2264351267999892,0.08242876278396015,-2.770975515901774,0.005588862911119207,0.016167203435643387,0.011703074245272699,1.0
KCTD9,189195.80366746674,-0.13997335626389804,0.14167787834698678,-1.1325505759963228,0.25740303391387265,0.44138870763925236,,0.0
PMF1-BGLAP,127059.20266961984,-0.29344551868657925,0.1425685592917429,-2.234149563633925,0.025473233751493136,0.06442546194624975,0.053340930096496326,0.0
ALKBH6,48067.00725562811,-0.7183985179085306,0.1759634249257017,-4.250655936984269,2.1314537893413346e-05,7.774820474278699e-05,4.4632624459980106e-05,1.0
COL7A1,232411.75754400116,-0.25240387076509135,0.3716607208415389,-0.8257329444391548,0.40895559969124107,0.6108354341533347,,0.0
