,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
MIA3,540877.4532716963,1.0452536216605528,0.13246987272683042,-4.923263447544323,8.511274626256182e-07,3.6285673363902424e-06,1.9940928997541493e-06,1.0
CTNNB1,2275728.691870203,2.0027276702947225,0.06286099820262611,-0.011931387543435354,0.9904803559569347,0.9999969844881424,,0.0
DDX10,182050.61212984798,1.7120175369713335,0.1593057623838655,0.6574821545657364,0.5108709418302751,0.7194095169948816,,0.0
RNU6-322P,348.23918488299597,-1.2555456035093082,0.4080272473420222,-3.500216925805046,0.0004648796869751115,0.0015165597636571982,0.001089159172678185,1.0
RN7SL130P,664.7719639164818,-0.07754524926517592,0.38544200111903165,-0.2356621413871172,0.8136948493114502,0.9289791504613214,,0.0
CSNK1D,853384.333003214,3.383647412123643,0.10771107847553305,-0.5863783616830298,0.5576212820539523,0.7566417178686382,1.0,0.0
SIRPB3P,72.61640416397725,-0.9201717334094226,0.9130093142291063,-1.9375816857315422,0.05267427863993822,0.12860465093294757,0.12340972374636534,0.0
HAT1,263447.08773506153,1.6288652657991805,0.1400501988615273,-0.8887324073868165,0.37414690991348887,0.5915197422023716,,0.0
LRRC18,604.4082686681929,0.4186390650120962,0.6341209110433415,1.0653668062727446,0.2867099717694077,0.49622114475565776,,0.0
PCDH7,81350.96123826734,1.2555006496809682,0.37571047737612134,-1.0592951980079686,0.28946536120552746,0.49943037761783843,,0.0
RDH10,355908.7404382143,2.6560233444070906,0.26280473337978877,4.033699268333997,5.490557826081249e-05,0.00019788224303824616,0.00012863739988958794,1.0
TLE6,20223.43224480954,0.7958393435805177,0.33455255175000964,-0.41609054594180367,0.6773437476694248,0.8425413000935389,,0.0
KLK10,361645.669341017,3.476288912946244,0.26355398531335006,4.062239481868711,4.8604176531932644e-05,0.00017619013992825584,0.00011387394670797559,1.0
LINC00412,241.61263899092546,-0.07538231449861912,0.47882774792156707,-0.2230053863767208,0.8235313143417624,0.93284939839199,,0.0
DAZAP1,618389.3548978812,2.2022682425397178,0.10468895949043687,-0.9652372359488922,0.33442600043949555,0.5508972556777424,,0.0
RNA5SP527,32.88300513642154,0.1239865278890208,0.028873367326798682,-11.781481375777757,4.863079732543341e-32,8.663229180687922e-31,1.1393631613868569e-31,1.0
CBX7,368772.2617105257,1.6766324564003934,0.24193299201700866,-0.13076057206161257,0.8959647140582189,0.9694299335623418,,0.0
TET2-AS1,154.6108223161053,-0.9002066542030664,0.5942704161696457,-2.093425700665162,0.03631117017301711,0.09189249965652428,,0.0
RERG-AS1,255.03454053424116,-0.12302501599475393,0.6693654378678782,-0.34846832897506347,0.7274884948996799,0.8771362370219007,,0.0
CYB5R4,103793.10469279595,1.6161295596535459,0.14419403803751019,-0.04628283577421123,0.9630848197159165,0.9999969844881424,,0.0
RASL12,123426.63170802454,1.6114472008469,0.3283477536739778,0.7161255046312829,0.47391385662976826,0.6879750631167881,,0.0
GCA,113282.4824831525,1.4105375554688626,0.1668208855938937,0.022467941778219733,0.9820746842965076,0.9999969844881424,,0.0
