,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
ZNF542P,DIG,1.2684177171241044,0.632268215499513,1.8299399502706457,2.462208165770159,2.2179297299759884,1.7259405712889204,True
RFX7,NEUTRAL,0.05845356991129915,0.13750352374993502,0.08433067543328761,0.2218341991832226,-0.019668703548437347,-0.019668703548437184,False
GEMIN7-AS1,DIG,-1.7102562383947852,0.5849625007211562,-2.4673781937815695,-1.8824156930604135,-2.1293322916350723,-2.571377572763296,True
MIR6774,NEUTRAL,-0.02782835927319727,0.13750352374993502,-0.0401478359195181,0.09735568783041693,-0.1441472149012421,-0.14414721490124158,False
RMDN1,DCG,2.0794415416798357,-3.321928094887362,3.0,-0.3219280948873622,-0.5634309976190214,2.8960006210182763,True
LINC01954,DIG,0.7868798456580955,0.4854268271702419,1.1352276511064074,1.6206544782766494,1.3680428374221756,1.0312282721246795,True
ATP6V1D,NEUTRAL,0.022121307905199502,0.13750352374993502,0.031914301212809144,0.16941782496274416,-0.07208507776891426,-0.07208507776891375,False
ATP5F1AP2,NEUTRAL,-0.0544453981322139,0.13750352374993502,-0.07854810588457023,0.05895541786536479,-0.18254748486629518,-0.1825474848662957,False
DDX18,NEUTRAL,0.053850714470198284,0.13750352374993502,0.07769015871448261,0.2151936824644176,-0.02630922026724273,-0.026309220267242892,False
EIF3H,DCG,-0.6815802599671285,1.2016338611696507,-0.9833124610223867,0.21832140014726398,-0.013074490434125306,-1.0873118400041126,True
MIR6824,NEUTRAL,0.041929021747837546,0.13750352374993502,0.06049079174493073,0.19799431549486574,-0.043508587236792746,-0.04350858723679308,False
CARD8,DIG,0.9556723755543313,0.7224660244710913,1.3787437969268088,2.1012098213979002,1.8743642417587634,1.2747444179450818,True
HROB,NEUTRAL,0.007445264646731856,0.13750352374993502,0.010741246383945968,0.148244770133881,-0.09325813259777804,-0.09325813259777821,False
SVBP,NEUTRAL,-0.028414644097850775,0.13750352374993502,-0.04099366612859417,0.09650985762134084,-0.1449930451103179,-0.14499304511031755,False
ACAA2,NEUTRAL,-0.0050945867842537886,0.13750352374993502,-0.007349935089021393,0.13015358866091362,-0.11134931407074693,-0.11134931407074745,False
FBXO41,DIG,1.451558573034045,0.53605290024021,2.094156354876077,2.630209255116287,2.3785251341919516,1.990156975894352,True
CLDN15,DIG,1.0614381462236373,0.632268215499513,1.531331549767216,2.1635997652667287,1.912382125412698,1.4273321707854891,True
RPLP2,NEUTRAL,0.016327170540495657,0.13750352374993502,0.023555127970521464,0.16105865172045647,-0.08044425101120234,-0.08044425101120217,False
CENPN,NEUTRAL,-0.02995569109607498,0.13750352374993502,-0.04321692699070905,0.09428659675922596,-0.14721630597243426,-0.14721630597243426,False
FLNC,DIG,-1.1406388002827252,0.5849625007211562,-1.6455939406134246,-1.0606314398922683,-1.2787425735684887,-1.7495933195951492,True
UBL5P2,NEUTRAL,0.017933120192282687,0.13750352374993502,0.025872023569071968,0.163375547319007,-0.07812735541265313,-0.07812735541265313,False
