,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
CCL18,40372.74276900331,0.5998777056073441,0.8544048152966901,-0.6394626331225066,0.5225220148377208,0.7692941888764834,,0.0
TMPRSS3,64505.67274543676,1.6692090996458715,0.8707421040172239,0.20418101948169948,0.8382120431757956,0.9581485191338707,,0.0
NPC2,729420.7623983765,1.6364437021046128,0.27976822280228386,-0.5070624476288949,0.6121110026783062,0.8270537257755678,,0.0
GZMH,10049.347621154915,-0.22431510433327065,0.6440341855959119,-0.5166003150255497,0.6054351957468933,0.824080054765501,,0.0
OTOGL,3422.86772375492,-2.5237300161675718,0.830836292811778,-3.725469441696718,0.0001949520700522007,0.0013678155997948293,0.0006703827036987866,1.0
SLC2A10,246563.27943087448,0.613094496957293,0.4813754644797939,-2.6124919033223732,0.008988482137182258,0.037519774334140985,,0.0
KCNK9,2003.098266171218,0.2440932526588618,0.8181659208398874,0.7263091687172593,0.4676492598422377,0.7246966959628469,,0.0
PSAP,8139607.037387267,1.9638668944069582,0.07475593779276891,-0.956821517682162,0.33865734950319193,0.6004673814167036,,0.0
BANP,94011.85837705272,1.6890211351499056,0.28130349996062454,0.7144942501721172,0.4749216103438534,0.7298502925351985,,0.0
TRERF1,77950.88938300704,0.8854418818491232,0.5414183573791694,-1.136764929034715,0.25563656808831925,0.4983964796817564,,0.0
FAM3D,8688.193927740649,-0.16977128719482462,0.7866477904358198,-0.4685050800490265,0.6394234389976865,0.8430528732282674,,0.0
FOXP1-IT1,100.25329502265474,2.281561675412546,0.07302412191685367,-0.006482481618571883,0.9948277642259834,0.99997531995029,,0.0
PRAL,302893.23110313376,2.170160631394309,0.4223138500502608,1.3962355186070368,0.16264358410691548,0.36828998432917415,,0.0
LINC00511,31362.762845364818,-0.06095999245747583,0.6823502362557018,-1.9019642492587692,0.05717582857974627,0.16892243319448114,,0.0
ZFP28,248740.6362163353,3.4358868019139535,0.2519981631014162,7.46789232282242,8.14894807834139e-14,2.633107229887955e-12,2.8021830409888816e-13,1.0
C8orf76,123461.08161114871,0.6046286302045014,0.5581378100954707,-2.0274937151008388,0.04261194654622738,0.13398076140133078,,0.0
