,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
ZNF542P,207041.35484716616,1.8164220999177048,0.27722577388083613,6.764582706060869,1.3369397062016214e-11,1.8382000202898878e-10,3.283792359080853e-11,1.0
RFX7,142944.98009011996,-0.23182296891418722,0.20047105319578232,-1.2162799576090286,0.22387829374594992,0.44410833230764546,,0.0
GEMIN7-AS1,14025.29185313357,-2.6311712636362667,0.2349190428777997,-11.380991611840429,5.20050153809168e-30,4.255033307641897e-28,1.2773475972743883e-29,1.0
MIR6774,272.454929374648,0.3457230673824963,0.7225681240199416,0.8697579243278061,0.38443270979632904,0.624781391922331,,0.0
RMDN1,183646.83077689563,-0.494758683681122,0.2694666006357651,-2.0263328962273848,0.04273068236417607,0.12450019596007167,0.10495513566909585,0.0
LINC01954,204.4115269721346,-0.28550010879617255,0.8117310864715894,-0.8251879343380542,0.4092649024204681,0.644976674449181,,0.0
ATP6V1D,262572.5363860346,-0.058615189175671115,0.3342120703780067,-0.2540000114717963,0.7994955492368665,0.9070076100866217,,0.0
ATP5F1AP2,8876.83046779297,-0.3886212971808179,0.4927304346101527,-1.0565804935939542,0.29070308682447976,0.5237525760429463,,0.0
DDX18,410524.2712283097,-0.011874440399860362,0.15926394041659883,-0.0938262347276492,0.9252471913111572,0.9628703109755411,,0.0
EIF3H,1727330.440300027,-0.16208921131176723,0.34490568444361797,-0.2344352718225397,0.8146470785242773,0.9148066847927743,1.0,0.0
MIR6824,267.1784261360259,0.1636831688182087,0.5031938974496116,0.44486063825848304,0.6564204696706331,0.8257115947186607,,0.0
CARD8,577031.4566179932,1.3498202200103355,0.29768894591723005,4.824402635235271,1.4042349281890632e-06,1.0127942957502332e-05,3.4490829363147707e-06,1.0
HROB,24639.315606229407,-0.09909436621758033,0.2852915936312724,-0.3654658699215039,0.7147636792951798,0.8609093892905337,,0.0
SVBP,66217.4400171274,-0.031085200847179074,0.17929901914593846,-0.22561493692272325,0.8215009223871796,0.9185547201757649,,0.0
ACAA2,419033.57922158926,0.6311845795630382,0.48126809330278725,1.7409839348665737,0.08168639456725066,0.21146099340515978,,0.0
