,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
JMJD6,217479.90850605912,1.4410671284365777,0.11922168824766591,-0.6711150882779029,0.5021472157156092,0.69526349399746,1.0,0.0
PLA2G12AP1,4262.766173143601,-0.1314646316545915,0.1294250661629478,-1.1804292169136672,0.23782954731011752,0.4194371981006348,,0.0
VEGFA,3503865.1825141134,2.7781249926308074,0.07490024951792879,4.347715015404,1.375631870305238e-05,4.9500927647393244e-05,3.0419932054468065e-05,1.0
RHO,977.883923260652,1.9971968593048282,0.6161438196260083,3.794789154643554,0.0001477689776468707,0.00048266686350492916,0.0003267678189789684,1.0
TK1,218379.3306431078,1.8272838653544903,0.3559402077350302,0.9399371986770747,0.3472497751012442,0.5512030663203831,,0.0
DSP,7158110.912213547,3.408188814500295,0.04169527685505417,6.059938906141329,1.3617326038304253e-09,6.59205375918298e-09,3.01125716691079e-09,1.0
HIP1,1410539.610967505,3.1424766267881035,0.052194391554672634,14.597707325770587,2.904496575306492e-48,7.550178337163907e-47,6.422836689124813e-48,1.0
CD58,72991.77329300075,1.6860853170692587,0.13137295066739743,1.4790907201599726,0.13911607004808907,0.27851115347373145,,0.0
LYRM9,48578.18920044478,0.40923631185457443,0.1705403646218566,-9.300369114713932,1.3995895119817328e-20,1.1920394631912676e-19,3.0949717564469776e-20,1.0
ZNF700,80210.14767577017,0.18016552446324036,0.18400362791015015,-10.097468940279352,5.668634790262494e-24,5.762149946680266e-23,1.25352929721755e-23,1.0
ITGA4,45882.65961652381,1.3995870687045529,0.19474615591879468,1.3389507116020367,0.1805867190709517,0.3412477070542371,,0.0
FOXQ1,44378.02331293216,3.5242053699103684,0.3269568769605935,7.637727556487064,2.2108906524436284e-14,1.3793194057932686e-13,4.889036440560988e-14,1.0
UBR7,283178.4725496562,1.8250460096849088,0.12244308224670437,0.7246891899490983,0.4686427283746485,0.6677122059143222,,0.0
C14orf93,36989.89930924457,-1.7204578696301405,0.0831607115366848,-22.08681886401031,4.23166029902726e-108,6.400065621953047e-106,9.35765022261633e-108,1.0
GCA,103199.82689908995,1.5786018343734258,0.1183916262903086,-0.5170217908938847,0.6051409473395207,0.773235654933832,,0.0
