,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
NOTCH1,543089.5742162695,1.4912966204861575,0.35140685501267116,-0.8027602677010166,0.42211331116852646,0.6937497572957382,,0.0
TMEM30A,687964.5266284612,1.0561061846934927,0.23030446151918063,-3.630079462707877,0.0002833339802235264,0.0016901870528746323,0.0009258419916597299,1.0
ZIC4,11953.79928679125,0.8547869245018888,1.0988666519819728,-0.02402784772103053,0.9808303958469282,0.9999843205114815,,0.0
ZBTB24,433528.10008075583,3.9620994208501945,0.2060835668641344,8.373547454570108,5.590915602291497e-17,1.7983226126862977e-15,1.8269268064294139e-16,1.0
SVIP,400713.6334137626,2.4055408343400293,0.3458231262649287,2.347008015644218,0.018924847646829248,0.06892178285967793,0.06184015988260369,0.0
MLYCD,110170.72129252876,2.1687599089490712,0.43861141987372393,1.707427537505667,0.08774261563397927,0.23848605327188813,,0.0
SPTBN1,11183815.766314542,3.254220862497038,0.06171981236143529,3.194246537310129,0.0014019633448354198,0.007042256519882547,0.004581153783222023,1.0
DMBX1,1489.4319966716787,0.7392490737465296,1.1213137718825779,1.7022237118709649,0.08871343937259275,0.24073163194964978,,0.0
ZNF529-AS1,26928.599181478097,0.19035277828336236,0.3340276763004609,-0.46553446004362176,0.6415487652351606,0.8643424136047373,1.0,0.0
RPS2P45,420.03425414147324,-0.34755926009556465,0.8223817004461719,-1.0700495619857362,0.28459700046880587,0.551646473971623,,0.0
ATRAID,436556.8355241848,1.3990869887085948,0.23831408122596295,-1.8346597430624942,0.06655612062304316,0.19230401583753934,,0.0
KCNAB1,147172.91246382974,1.824524761078227,0.6002874511636334,0.643572378867964,0.5198527661507788,0.7775988200691547,,0.0
ADCK1,46634.16241756165,0.7216534399289118,0.41947741717149734,-1.0028256919872904,0.3159449704092483,0.5901771223236483,,0.0
PLAGL1,182755.56165028983,1.5412891036264562,0.4667867111714334,-0.10029537125774143,0.9201098321660737,0.9999843205114815,,0.0
C12orf42,711.8465688685972,-0.4531704605627574,0.8921143792825632,-1.3696829228679253,0.1707859017478135,0.39026728028688,,0.0
C1orf53,5270.825566535417,-0.8483955237121396,0.6718438296344946,-2.150527397406587,0.03151352124809375,0.10365415783381561,,0.0
PCDHB1,570.083103231558,0.3161908143876486,1.3030858676081727,1.1814864393355353,0.23740953737708936,0.48881889489641533,,0.0
ERMARD,123164.13763860121,1.4361858911696166,0.34560061165564265,-0.0535549166338004,0.9572897762439273,0.9999843205114815,,0.0
PRDX6-AS1,5209.070982623509,-0.7603113110782118,0.3225583272517884,-2.9175029985740895,0.0035284625610804334,0.01610385152419982,0.011529851811174479,1.0
DLGAP1-AS1,27098.723603209568,-0.1999605193674598,0.45750146793233826,-0.7532017814195721,0.4513286690314994,0.7163013491653771,,0.0
KRT13,13455.881600294611,-0.2562844983298954,0.007649723836180337,0.0010325215504912342,0.9991761671425483,0.9999843205114815,,0.0
