,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
PRICKLE2-AS2,36.61500521634646,-0.9195232296368778,0.04299486443614529,0.0009259748537641616,0.999261179066071,0.9999946052096588,,0.0
HCCAT5,23.126180588654293,1.218396749011622,0.05530902463000377,-0.058316634618809884,0.9534964175544156,0.9999946052096588,,0.0
THY1,322913.7758606707,1.9294846823043912,0.3960292172338652,0.6622473420840335,0.5078127181225431,0.7431732621629122,,0.0
PPARD,201890.3100018108,0.22906675447074035,0.2437820566454344,-9.360381935923298,7.944897121014399e-21,1.1726950217970663e-19,1.9487262407443872e-20,1.0
FAM180A,51885.76963273998,1.7024579680907972,0.4275059317823026,1.374449465609077,0.16930218847741396,0.3566928286798219,,0.0
CFI,136756.18939006532,1.8541961338662847,0.28522912282199814,1.1182338301517567,0.2634671391850475,0.49082806474764823,,0.0
HDAC1,518029.3600877569,1.834746254209611,0.16640241187102933,-0.08759126626661612,0.9302015440082267,0.9999946052096588,,0.0
CYB5RL,54450.07197179341,1.8208271252892123,0.22080214469998685,2.6093805157360617,0.00907063166720496,0.02826569730648691,0.022248466758940783,1.0
ELFN1-AS1,2740.826588592475,-0.2475589476491103,0.7502453009579789,-0.698336213722744,0.48496695688363123,0.7241710677006399,,0.0
LGMN,550141.6475086656,1.4734571370974545,0.23775978789876837,-1.4525308181545225,0.1463540665050778,0.31856912643709995,,0.0
LRTM2,840.942098925177,1.2288810771186096,0.011101402880070851,0.016676646897359655,0.9866945776472195,0.9999946052096588,,0.0
RAD1,282408.5392892921,1.337627506145729,0.18102084694537698,-0.9368458237212355,0.3488378702003595,0.5929649521054833,0.8556303512436547,0.0
ALOX12,13591.868097404276,0.12782121198879318,0.31900187822539816,-0.4094438335786482,0.6822139773322292,0.8833546672490246,,0.0
NLRP11,3.730320686670339,-4.15466533261976,0.1293884280159483,-1.409542168785841,0.15867491357704755,0.3387373315515149,0.38919820247585557,0.0
RAB5B,681184.8376156721,0.5695487096483305,0.18340691538886428,-15.75538645118789,6.3072624532978545e-56,1.6561543357633156e-54,1.547046822984415e-55,1.0
ADAMTS12,319883.5901610167,2.0034375119988073,0.2798821091830564,1.3292463705189612,0.1837667011726688,0.3781711220897915,0.4507433983040534,0.0
BRAT1,279836.85886931827,0.7929895046521493,0.2150527633596147,-6.0795265335600055,1.2053793560149741e-09,8.702804062458329e-09,2.956557328986581e-09,1.0
NTN4,566999.7384148458,1.3413595368827376,0.2964841452444573,-1.6475675024986354,0.09944145368425583,0.23000158202631077,,0.0
RNF34,208526.83636779545,1.6672039529234743,0.2133337460076529,0.08164414930569766,0.9349296923923961,0.9999946052096588,,0.0
ADCK1,51411.533128944204,0.43403672061260073,0.20167665377960642,-0.2715433115911588,0.7859731927252851,0.9482999415976898,,0.0
NT5E,193725.48712747337,1.3798533606988614,0.41164974870432514,-0.5512087185538737,0.5814906040890476,0.8018398628524761,,0.0
MXRA7,1081256.6696242082,1.7337616617550264,0.12471825463501257,0.23322184738541585,0.8155891418022623,0.963983470374671,1.0,0.0
SPTY2D1,621715.0154168103,3.1900922351502707,0.18888473767476727,6.615198373591701,3.7105382346822005e-11,3.0598140913767764e-10,9.101216938460914e-11,1.0
