,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
VN1R81P,1717.9348623572653,-1.3566573270024411,0.25568796437314456,-5.666104080623251,1.4608081201726703e-08,7.511866910743588e-08,3.404911637112748e-08,1.0
MIR7844,2135.6769617000778,-1.4401105815407629,0.32550982010967117,-4.718877657343565,2.371493809172086e-06,1.0041605365153113e-05,5.52757528978989e-06,1.0
CFAP69,46733.73409648216,-0.2601513748742911,0.379918129843713,-8.516320802271313,1.6470218964266775e-17,1.663025348051876e-16,3.838946364194517e-17,1.0
BCAR3,229294.43638848217,1.4117059378537429,0.22870726074130074,-1.0591728155908449,0.2895210829811711,0.49660631427444335,,0.0
CEP57,231372.41233054866,1.9189180849133012,0.12503209510644608,-0.2683905068439336,0.7883987459928636,0.8890209900430924,,0.0
ARMT1,1228706.6600837924,3.0834327200703378,0.10524489886250815,4.897226097609236,9.71989788457797e-07,4.226926821994325e-06,2.265553768610977e-06,1.0
CCRL2,38288.20223896108,1.3882811032907985,0.3131753603586498,0.6619426278198961,0.5080079910600093,0.7060306100326905,,0.0
C10orf143,14372.084026914998,0.17730041253800968,0.21536383213980945,-0.33167732718510723,0.74013292271919,0.8627677070631735,,0.0
SNTB2,257205.15599756743,1.5519005463286337,0.15206294440785073,-1.8475198909675148,0.06467182801419871,0.15158979235658984,,0.0
LINC00518,250.33159075063742,-0.24203097369936927,0.06320287483490264,-3.482020975913162,0.0004976447086296486,0.0016693018202049003,0.0011599307507685452,1.0
AGR3,201050.15145918867,0.6292527579532269,0.5575730095883142,-3.389306230989377,0.0007006971117267686,0.002319228396345801,0.0016332136417257577,1.0
SEMA3F,544227.6065152135,1.948600114103043,0.15804742362067492,1.3147039817842696,0.18860940786116553,0.3686529803039417,,0.0
HSPD1P11,1789.7215735020836,-0.4071784301421598,0.557560548286596,-1.250873993500725,0.21098045348271655,0.3992300842078111,,0.0
