,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
LINC01908,40.81115967154079,0.40312972878924297,1.6768147703861762,1.509036628142797,0.13128942267045415,0.3316978512909654,,0.0
PCSK6,151741.0222566612,0.1740517078584427,0.6758786674595362,0.42205874510363434,0.672982139312376,0.8687250858736272,,0.0
NRF1,254041.22984664323,1.7094065926939381,0.17238807980010012,10.089816090936631,6.128422769404548e-24,1.27343518129252e-21,1.9975453824196392e-23,1.0
EFCAB11,35777.55865448486,-0.03720198175619832,0.3831998763377013,-0.12605665808434718,0.8996870755543944,0.9613754972765728,,0.0
VANGL1,148738.49121844355,-1.2604419211146984,0.5978484440392942,-2.691602477117588,0.007110964814371529,0.03265412663837092,0.023178027143314257,1.0
LINC02649,7317.571153357356,1.4967573779754881,0.5980450983049598,3.0474238782262826,0.0023081197782663858,0.012621264620849195,0.007523263617133638,1.0
SLC22A12,290.35853535595527,-0.2126120014743932,0.8703006216914929,1.4109708312876017,0.1582532149075635,0.3762662626298762,,0.0
RPL9P3,994.5417364406036,-0.06733846433228312,0.7280107787388449,-0.18989020132408937,0.8493951709814096,0.9398840812801101,,0.0
RPL4,4340099.723366199,-0.3392741526103443,0.3076649908213799,-0.9488078395604449,0.3427183539422757,0.611060576013632,,0.0
IL6R,115019.07406166909,0.5454461785679255,0.4292888413785057,1.5328066399089553,0.12532350414440518,0.3212796509744464,,0.0
HOOK1,195090.03818973337,-0.1310284062380887,0.7301422708771519,-0.34891330773341206,0.7271543941665561,0.8936222187552034,,0.0
NUDT4,748413.4752104802,0.8821976296358799,0.33618580745109466,2.8345253656081577,0.004589381439578824,0.022750740794413114,0.014958983816457251,1.0
RPSAP53,712.7009007682915,-0.35936787529347675,0.8525452439635,-1.0008405277140622,0.3169039126121259,0.5816708914967508,,0.0
OTUD7A,14645.016894604432,0.10601504221203246,0.5104964803128188,0.2783410939411655,0.7807505335431093,0.9180118677867886,,0.0
FOXP1-AS1,170.7112507280252,-0.08399672446161621,0.8260514212194316,-0.25992299244924616,0.7949231752543431,0.9227317342843678,,0.0
CDC42EP5,179215.68570667604,1.7367455989343725,0.7542274693538839,2.9544183719893797,0.0031325901217111674,0.01637549993393458,0.01021060584115921,1.0
TRIM21,103704.24051887088,-0.08457931130236207,0.41116861479103645,-0.2274553447112651,0.8200696889732543,0.9305780672563916,,0.0
OLA1P1,55345.45970591741,-0.5242614714842946,0.5095759768729274,-1.374877328871383,0.16916947896926549,0.39367624433958326,,0.0
MRPL57,193381.17255127127,1.0577083540838723,0.38291559711418355,3.1034777889292866,0.0019126059064823442,0.010913233015592048,0.006234095199756503,1.0
DPH7,129316.07090799665,-0.04938512737105074,0.2462007142205264,-0.2285719340884475,0.8192016404568936,0.9305780672563916,,0.0
GRIK1-AS1,3472.9395594266234,-0.6371710916210664,0.8981993639059859,-1.4810779889075525,0.13858579253381317,0.34435841921580784,,0.0
PLCL2,50642.01197348674,-0.0230466622544387,0.4022093639782207,-0.06806657046558645,0.9457326415205334,0.9779349046889315,,0.0
LINC02688,3697.7994172247395,-0.629099133163461,0.9107689063154433,-1.4778583409835355,0.13944569883180194,0.3454623447959246,,0.0
CLYBL,17800.579942323347,-1.5368496469337478,0.3155342693194418,-5.180707278212758,2.210461437845695e-07,3.3303840454792995e-06,7.20494849054672e-07,1.0
UBA52P8,750.2977265689238,0.15343442622037326,0.4449833265690945,0.4351566407095816,0.6634487327383658,0.8640947584659782,,0.0
CELF3,2688.5477407314206,0.05200905847433476,0.9033750671123245,0.1473201821668442,0.8828793032151598,0.9549855670664283,,0.0
