,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_stageR,DE_confirmed
TCP11,5365.419279216926,1.9917495492222452,0.5063137257338631,2.4964672837952038,0.012543723914837403,0.03255891747957276,0.02723624227421652,1.0
RNA5SP216,21744.548659355387,2.5110926525055435,0.16113547541568857,10.690540725842668,1.1271192254113217e-26,1.2536377308917907e-25,2.4473188746539743e-26,1.0
EML5,96084.64415115515,1.849300004763091,0.10400888637636165,0.3275686543146434,0.7432378255987785,0.8676320011781907,,0.0
TEX19,201.48649657868287,-0.48434215858110297,0.31435686714014704,-5.275801392630864,1.3217717899206944e-07,5.379729681225711e-07,2.8699688342886727e-07,1.0
PA2G4P5,38274.316231796794,1.9178267003705096,0.1285053309052888,7.258490614187569,3.91433544771337e-13,2.23152867875349e-12,8.499213576469813e-13,1.0
FLOT2,469317.81298761966,0.8311409498681791,0.1189874360001932,-11.829600314350568,2.744454586439956e-32,3.744755793628727e-31,5.959046175948322e-32,1.0
LINC01436,7192.841696789149,-1.328197114694786,0.3887857895999594,-4.1912574291832945,2.7741267868277775e-05,9.411677427593696e-05,6.023473553659966e-05,1.0
CPNE6,123.53052099499259,-0.2242951410642358,0.24224658240435915,-5.769140873866398,7.967667935475881e-09,3.565460006251483e-08,1.7300232030333283e-08,1.0
RNF168,142083.19362742457,1.947611530737654,0.15146690721988434,1.1735310884641794,0.2405828974610551,0.42586186346361155,0.5223786912697866,0.0
HBG2,1230.4992280034262,0.07531591520917853,0.349621723178896,0.2791123300083638,0.7801586210286414,0.8878521415702096,,0.0
RBBP4,860119.9727573412,1.8172802988865038,0.10431102795012488,-0.17981498891168013,0.8572978159696607,0.9327654790090456,,0.0
ZFP14,94359.93079879125,1.4678766479030114,0.13698157370083153,2.0477892937245192,0.0405806498554716,0.09692002170168587,0.08811294146879355,0.0
RAB33B,74272.05800525873,1.3851174839052116,0.11422263408232332,0.4697813957499158,0.6385112075361854,0.7949503791106246,,0.0
SERPINB8,73474.96717201524,1.3817536304856515,0.18458114888265015,-0.11547162484971485,0.9080713100988165,0.9577419477578647,,0.0
SETP17,555.5589033053164,0.21174204495130006,0.36680315771096345,0.7243042091292148,0.46887899346176887,0.6738709320617154,,0.0
ATP6V1E1P1,13443.120867448784,0.1734104584742816,0.12410973317943774,0.3666002558666262,0.7139172173328343,0.8490837302596272,,0.0
AMPD3,69658.66997808099,1.618328508650967,0.18004069691898025,1.8077110859479049,0.07065147829265642,0.15744465979184566,,0.0
NHSL1,202843.4449685846,2.4567481939196685,0.13277760397672628,6.479964534463342,9.174418074836371e-11,4.595490859150736e-10,1.992045385466645e-10,1.0
RPL7P23,498130.8047090601,1.8706900258650874,0.17478801973920882,0.6989138036669972,0.48460590041577845,0.6859755857926297,,0.0
MROH7,14926.404757820865,0.31094785121497476,0.3189898479165722,0.2956009271095611,0.7675348655297519,0.8825921416269424,,0.0
ADAMTSL4,331008.9300341157,1.0639101469124548,0.19776604829966388,-3.8257827404669196,0.00013035722035626484,0.00041811429573486615,0.00028304519933008114,1.0
ARHGAP35,571474.0443301887,1.1008464928778565,0.14145957013967758,-5.95099854159647,2.6651146069438474e-09,1.2255600687916735e-08,5.7867749335119885e-09,1.0
HSD17B6,42847.200524478474,2.4993872707272717,0.3153023373017471,4.6828848267474825,2.828654644754796e-06,1.0433014251038e-05,6.141870128654544e-06,1.0
LINC01894,541.0852621403573,-0.6796171899245567,0.4735687446208798,-1.8455126813220166,0.06496299550019344,0.14645765015580328,,0.0
CBX5,673468.6790058047,1.8699521906688739,0.11889111027995518,0.6679963393311149,0.504135929200441,0.7009668492784822,,0.0
RPUSD4,136558.19044414363,1.771161222756937,0.10784684472461602,1.0881302006219429,0.2765376329793483,0.4736038885798578,,0.0
ZNF853,54667.54925923529,0.2876029163654005,0.19938688315577502,-7.213282290208963,5.461901971159896e-13,3.0786386505612323e-12,1.1859451497379356e-12,1.0
GCFC2,88611.5467687527,0.3257721353327441,0.11263258388533028,-11.81642356242566,3.210640190738332e-32,4.368920194154558e-31,6.971277005455318e-32,1.0
PIP4K2C,952821.3191768616,3.214188389903001,0.0863936228224915,13.1617692895957,1.4563509015868947e-39,2.6351508704800554e-38,3.162181044576066e-39,1.0
MFSD2B,36001.82640620639,2.592104644292388,0.1435046375466418,11.458318451674268,2.136219990674275e-30,2.7145757336965217e-29,4.638383753664056e-30,1.0
ACTG1P19,730.3434617029736,-0.022488955832035487,0.2889833670735499,-0.006081004927140828,0.9951480899573103,0.9977453445586846,,0.0
SCARNA8,256.5453387608881,-0.22264249363631242,0.3512226206038967,-0.762185493587606,0.4459493027826795,0.6537069950311186,,0.0
SLC2A5,61903.83943595922,1.1529022307067995,0.3165290934225513,-1.5015642748738427,0.13320967547560078,0.2663126978883708,,0.0
OSTCP5,652.4929262275436,-0.43563683007956955,0.5163002134188589,-1.1835639493163974,0.2365857181408303,0.4204658634858742,,0.0
KMT2D,549619.8729672063,1.1575797957159435,0.08938233778909911,-13.44351604403832,3.3608035324374707e-41,6.4305949582347615e-40,7.297327322170751e-41,1.0
TBC1D9B,779661.1125790462,1.261048868610396,0.07890065611623501,-13.06294549834554,5.3612561024212234e-39,9.562183205532711e-38,1.1640918684996343e-38,1.0
