,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
LINC01908,NEUTRAL,0.04171620014532063,0.13750352374993502,0.06018375507438554,0.19768727882432055,0.004664257554698455,0.004664257554697817,False
PCSK6,NEUTRAL,0.04841175993636771,0.13750352374993502,0.0698434059809047,0.20734692973083974,0.014323908461217293,0.014323908461216976,False
NRF1,DIG,1.036661423605223,0.6780719051126378,1.4955862949161483,2.173658200028786,1.9607669996380022,1.440066797396458,True
EFCAB11,NEUTRAL,-0.031681009462250054,0.13750352374993502,-0.04570603524154448,0.09179748850839053,-0.1012255327612325,-0.10122553276123283,False
VANGL1,NEUTRAL,-0.031204121575000413,0.13750352374993502,-0.04501803145154941,0.09248549229838561,-0.1005375289712358,-0.10053752897123597,False
LINC02649,DSG,0.06440757039834265,1.1210154009613662,0.09292048240939574,1.2139358833707619,1.0367608837628073,0.037400984889707424,False
SLC22A12,NEUTRAL,-0.0019509291667851609,0.13750352374993502,-0.002814595834046589,0.13468892791588843,-0.058334093353734136,-0.058334093353734136,False
RPL9P3,DIG,-0.9102309959145445,0.32192809488736235,-1.3131857438693357,-0.9912576489819733,-1.195153090644358,-1.3687052413890233,True
RPL4,NEUTRAL,-0.041656557395965285,0.13750352374993502,-0.06009770877566559,0.07740581497426943,-0.11561720629535388,-0.11561720629535319,False
IL6R,DCG,-1.0515849037569376,1.4329594072761063,-1.5171163257238318,-0.08415691844772555,-0.27717132890537444,-1.5726358232435202,True
HOOK1,NEUTRAL,0.0006390845411052944,0.13750352374993502,0.0009220040981614071,0.13842552784809642,-0.05459749342152489,-0.054597493421525055,False
NUDT4,DIG,0.6594932603721787,0.405992359675837,0.9514476562386363,1.3574400159144733,1.1973505863127607,0.8959281587189469,True
RPSAP53,NEUTRAL,-0.04946767368131795,0.13750352374993502,-0.0713667675043509,0.06613675624558411,-0.12688626502403816,-0.12688626502403835,False
OTUD7A,NEUTRAL,-0.04215774600542078,0.13750352374993502,-0.060820771097077064,0.07668275265285796,-0.11634026861676475,-0.11634026861676493,False
FOXP1-AS1,NEUTRAL,0.00146884058874484,0.13750352374993502,0.002119089033238606,0.13962261278317362,-0.053400408486449336,-0.053400408486449336,False
CDC42EP5,DIG,1.2768103708446827,0.560714954474479,1.842047990173222,2.402762944647701,2.2161465765555572,1.7865284926535323,True
TRIM21,NEUTRAL,-0.025081738118153844,0.13750352374993502,-0.03618529919993623,0.10131822454999878,-0.09170479671962345,-0.09170479671962363,False
OLA1P1,NEUTRAL,0.00403937202422118,0.13750352374993502,0.00582758198764951,0.14333110573758454,-0.0496919155320373,-0.049691915532037466,False
MRPL57,NEUTRAL,-0.008154165429454067,0.13750352374993502,-0.011763974027661607,0.1257395497222734,-0.06728347154734995,-0.06728347154734979,False
DPH7,NEUTRAL,-0.0009852282067004,0.13750352374993502,-0.0014213838479505937,0.13608213990198442,-0.05694088136763761,-0.05694088136763744,False
GRIK1-AS1,DIG,-1.2806284905736807,0.4329594072761063,-1.8475563725717676,-1.4145969652956614,-1.5959233144220986,-1.9030758700914547,True
PLCL2,NEUTRAL,0.055343235303417324,0.13750352374993502,0.07984341111899118,0.2173469348689262,0.024323913599301798,0.024323913599302114,False
LINC02688,NEUTRAL,0.015131374277334868,0.13750352374993502,0.021829958631745836,0.15933348238168085,-0.03368953888794231,-0.03368953888794215,False
CLYBL,DIG,-1.4339369243811353,0.4854268271702419,-2.0687336897522366,-1.5833068625819946,-1.8003605882772997,-2.1242531872719232,True
UBA52P8,NEUTRAL,0.016496988210787492,0.13750352374993502,0.02380012308130681,0.16130364683124182,-0.031719374438380236,-0.03171937443838056,False
CELF3,DCG,-0.8416648355020608,1.3645724322958561,-1.2142656842694484,0.15030674802640775,-0.03347461775952371,-1.2697851817891377,True
SEMA6A-AS2,NEUTRAL,-0.10318412482360281,0.13750352374993502,-0.14886322518147957,-0.01135970143154455,-0.204382722701167,-0.204382722701167,False
MFAP1,NEUTRAL,-0.014763230449213146,0.13750352374993502,-0.02129883935658075,0.11620468439335427,-0.07681833687626977,-0.07681833687626925,False
PVRIG,DSG,-0.03351568051826421,1.3504972470841334,-0.04835290607571862,1.3021443410084148,1.0926034645689644,-0.10387240359540609,False
LINC01968,DSG,0.07161767839872533,1.1699250014423124,0.10332246946582169,1.273247470908134,1.0765494433655531,0.04780297194613391,False
NKX2-3,NEUTRAL,-0.02487551974315064,0.13750352374993502,-0.03588778897297893,0.1016157347769561,-0.09140728649266636,-0.09140728649266619,False
OR2H2,DIG,-0.9126279850962423,0.5849625007211562,-1.3166438682748356,-0.7316813675536794,-0.9364377475342059,-1.3721633657945178,True
NT5E,NEUTRAL,0.005862042039144898,0.13750352374993502,0.008457138979356972,0.14596066272929198,-0.04706235854033177,-0.04706235854033194,False
HMGN1P3,NEUTRAL,0.018028305707720682,0.13750352374993502,0.026009347240158822,0.16351287099009384,-0.029510150279527476,-0.02951015027952813,False
MARCHF4,NEUTRAL,-0.03671143003644473,0.13750352374993502,-0.052963398057520955,0.08454012569241406,-0.10848289557720775,-0.10848289557720793,False
GYS1,DIG,-1.6513179389846606,0.4854268271702419,-2.3823482015041537,-1.8969213743339117,-2.078336010099461,-2.437867699023844,True
DDOST,NEUTRAL,0.015181171220580209,0.13750352374993502,0.02190180043481732,0.15940532418475234,-0.03361769708486912,-0.03361769708486961,False
KBTBD13,NEUTRAL,0.06287787245250645,0.13750352374993502,0.09071359476887983,0.22821711851881485,0.03519409724919167,0.03519409724919167,False
MRPL48,DIG,-1.6281630479670643,0.53605290024021,-2.3489427550607433,-1.8128898548205332,-2.0180228578035333,-2.4044622525804313,True
QRSL1P3,DIG,1.2737860473553713,0.35049724708413343,1.8376848136731485,2.188182060757282,1.981044412730848,1.7821653161534579,True
PCIF1,DCG,0.8426956127013077,-0.7369655941662062,1.215752781423063,0.47878718725685687,0.2857641659872331,1.1602332839033742,True
LRRC46,DIG,-0.7544947505415371,0.560714954474479,-1.0885058349830312,-0.5277908805085522,-0.7128496829661737,-1.14402533250272,True
VPS52,DIG,0.6377351730554951,0.5849625007211562,0.9200573715676277,1.5050198722887838,1.3043950465101992,0.864537874047938,True
ARFIP1,NEUTRAL,0.004275902897319201,0.13750352374993502,0.006168823905285162,0.1436723476552202,-0.04935067361440258,-0.04935067361440208,False
TSPAN32,NEUTRAL,0.008411882416562932,0.13750352374993502,0.012135781046916412,0.14963930479685142,-0.04338371647277041,-0.043383716472770735,False
RDM1,NEUTRAL,-0.04602690410188513,0.13750352374993502,-0.06640278629526157,0.07110073745467345,-0.12192228381494831,-0.12192228381494831,False
TCN1,DIG,-1.1821178416620937,0.4854268271702419,-1.7054355479122676,-1.2200087207420256,-1.435779849157024,-1.7609550454319556,True
VPS33A,NEUTRAL,-0.010167777993415185,0.13750352374993502,-0.014669002887960024,0.122834520861975,-0.07018850040764683,-0.07018850040764718,False
CCDC136,DIG,0.8574564508979535,0.608809242675524,1.2370481694887285,1.8458574121642526,1.657847837582925,1.1815286719690377,True
ARAP3,NEUTRAL,-0.017301546914891684,0.13750352374993502,-0.02496085593382198,0.11254266781611304,-0.0804803534535097,-0.0804803534535097,False
FOXC1,DIG,1.169649089899523,0.4854268271702419,1.6874469415783313,2.1728737687485733,1.9743154059943093,1.6319274440586409,True
CHMP6,DSG,-0.13167052197087017,-0.7369655941662062,-0.1899604090786357,-0.9269260032448419,-1.1199490245144652,-0.2454799065983235,False
ASS1P13,NEUTRAL,-0.08976351469989984,0.13750352374993502,-0.12950137751030907,0.008002146239625946,-0.18502087502999767,-0.18502087502999712,False
TMF1,NEUTRAL,-0.005311089168819554,0.13750352374993502,-0.007662282005575058,0.12984124174435996,-0.06318177952526202,-0.06318177952526186,False
FAM110A,DSG,0.06316575384159633,1.0531113364595626,0.09112891982128402,1.1442402562808467,0.9447023965852615,0.03560942230159533,False
UPF1,DIG,-1.5126755254780972,0.53605290024021,-2.182329479081358,-1.6462765788411478,-1.8548692375276299,-2.2378489766010454,True
BUB3P1,DIG,-0.9450384425896334,0.5849625007211562,-1.3634022745734935,-0.7784397738523373,-0.9701055647173826,-1.4189217720931762,True
EIF2AK2,DIG,1.5797688593653794,0.560714954474479,2.279124699157247,2.839839653631726,2.659288987294014,2.223605201637557,True
DNAJB4,NEUTRAL,-0.042928162143843866,0.13750352374993502,-0.06193224663940088,0.07557127711053413,-0.11745174415908767,-0.11745174415908767,False
AOX3P-AOX2P,NEUTRAL,-0.07869449780441941,0.13750352374993502,-0.11353216172768331,0.02397136202225171,-0.16905165924737078,-0.16905165924737078,False
GSS,DCG,-0.7701925322792635,1.0874628412503395,-1.1111529468490065,-0.02369010559866691,-0.21887993325147934,-1.166672444368695,True
UBIAD1,NEUTRAL,0.08558857360430339,0.13750352374993502,0.12347821069568854,0.26098173444562356,0.06795871317600068,0.06795871317600037,False
SSR3,DSG,0.0339747880354544,1.1375035237499351,0.04901525821400375,1.186518781963939,0.9881563117297567,-0.006504239305684797,False
ARHGAP26,NEUTRAL,-0.004015253551627785,0.13750352374993502,-0.005792786386845203,0.1317107373630898,-0.0613122839065339,-0.06131228390653423,False
NRM,DIG,-0.7991196374105308,0.632268215499513,-1.1528859379691594,-0.5206177224696464,-0.7200654889311998,-1.2084054354888487,True
CYLD,NEUTRAL,-0.044237023918021263,0.13750352374993502,-0.06382053503021574,0.07368298871971928,-0.11934003254990483,-0.11934003254990483,False
CLDN4,DIG,0.8958328822044769,0.608809242675524,1.2924136566216657,1.9012228992971898,1.710571828303206,1.2368941591019764,True
WRAP53,NEUTRAL,0.016250257582633786,0.13750352374993502,0.02344416602763404,0.16094768977756907,-0.03207533149205384,-0.03207533149205335,False
MRPL13,DCG,-1.0242264184061378,1.4059923596758368,-1.4776463745819997,-0.07165401490616286,-0.26537906301635833,-1.53316587210169,True
USP39,DIG,-1.367746364486023,0.560714954474479,-1.973240897237894,-1.412525942763415,-1.5882810247672734,-2.028760394757582,True
RPP14,NEUTRAL,-0.023912016054474784,0.13750352374993502,-0.034497746979448046,0.10300577677048697,-0.09001724449913574,-0.09001724449913574,False
MYCBPAP,DSG,0.12451502894462922,-0.7369655941662062,0.17963721477456232,-0.5573283793916439,-0.7503514006612683,0.12411771725487318,False
ATP4B,NEUTRAL,0.015227206178261411,0.13750352374993502,0.021968214839971523,0.15947173858990654,-0.03355128267971622,-0.03355128267971622,False
