,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
JMJD6,DSG,-0.06789197582291519,1.410522018156351,-0.09794741683587314,1.3125746013204778,1.19704854683873,-0.07230271326006857,False
PLA2G12AP1,NEUTRAL,-0.054533019396051624,0.13750352374993502,-0.07867451664738534,0.05882900710254968,-0.05302981307158077,-0.05302981307158044,False
VEGFA,DIG,1.3102143306565657,0.4506614090095652,1.89023971733988,2.3409011263494452,2.228081999441773,1.9158844209156838,True
RHO,DIG,1.452789923649804,0.49398884067366594,2.0959328183030284,2.5899216589766945,2.4911734239715684,2.121577521878829,True
TK1,DSG,0.07092546828420256,-0.7369655941662062,0.10232382136634649,-0.6346417727998597,-0.7465005929739886,0.1279685249421523,False
DSP,DIG,1.433946851914389,0.4854268271702419,2.06874801215523,2.554174839325472,2.427853126336773,2.094392715731036,True
HIP1,DIG,1.3167642632461884,0.5688428353578793,1.8996892726050858,2.468532107962965,2.3484526871173577,1.9253339761808894,True
CD58,NEUTRAL,0.09494663599966718,0.13750352374993502,0.13697904090580937,0.2744825646557444,0.16262374448161435,0.16262374448161493,False
LYRM9,DIG,-1.1521563840154223,0.44183755862255913,-1.66221030154761,-1.2203727429250508,-1.3287964753855268,-1.6365655979718048,True
ZNF700,DIG,-1.3206741920081668,0.5193741590935794,-1.905330107440221,-1.3859559483466415,-1.492674954775669,-1.8796854038644162,True
ITGA4,NEUTRAL,-0.022416683507855913,0.13750352374993502,-0.03234043812996114,0.10516308561997388,-0.0066957345541564465,-0.0066957345541564465,False
FOXQ1,DIG,1.6051511680622106,0.45943161863729726,2.3157436300404783,2.7751752486777757,2.6583258579643245,2.3413883336162824,True
UBR7,NEUTRAL,-0.00833157772336455,0.13750352374993502,-0.012019925864278998,0.12548359788565602,0.013624777711526658,0.01362477771152634,False
C14orf93,DIG,-1.3419982830662933,0.4506614090095652,-1.936094267861245,-1.4854328588516799,-1.587885836262811,-1.9104495642854389,True
GCA,NEUTRAL,0.020052327409556946,0.13750352374993502,0.02892939331204964,0.16643291706198465,0.05457409688785519,0.05457409688785488,False
LIG4,NEUTRAL,-0.05751724215657,0.13750352374993502,-0.08297984002489317,0.05452368372504185,-0.057335136449087054,-0.05733513644908689,False
GATAD2B,DCG,2.0794415416798357,-3.321928094887362,3.0,-0.3219280948873622,-0.43378691506149186,3.0256447035758054,True
OR13E1P,DIG,1.4415621722599372,0.4506614090095652,2.079734597052533,2.530396006062098,2.419824754934881,2.1053793006283383,True
ZKSCAN3,DIG,1.4497327287487771,0.560714954474479,2.0915222183802857,2.6522371728547647,2.53858212606697,2.11716692195609,True
AVPR1A,DIG,0.9603573982772988,0.5769251816557379,1.3855028559756861,1.962428037631424,1.8677919007082953,1.4111475595514904,True
TP53,NEUTRAL,-0.0009911402072765106,0.13750352374993502,-0.0014299130618634812,0.13607361068807153,0.024214790513942663,0.024214790513942663,False
NUDT3,DIG,-1.525348828036544,0.5525410230287789,-2.2006131898341144,-1.6480721668053353,-1.7557205321760496,-2.174968486258309,True
CACNA1G,DSG,-0.020867979470243055,-0.7369655941662062,-0.030106130495092354,-0.7670717246612986,-0.8789305448354281,-0.004461426919287446,False
GATA3,DSG,0.09463301676917374,-0.7369655941662062,0.13652658399724907,-0.6004390101689572,-0.7122978303430862,0.16217128757305485,False
NID1,DCG,-1.0757173402040194,1.4418375586225591,-1.551932072110605,-0.11009451348804578,-0.2226641415722773,-1.5262873685347995,True
DIS3L2,NEUTRAL,0.011199681013820215,0.13750352374993502,0.016157724258176704,0.15366124800811173,0.04180242783398301,0.04180242783398332,False
CYP51A1P3,DIG,-1.3256568324505418,0.44183755862255913,-1.9125185380969683,-1.4706809794744091,-1.5751400082687794,-1.8868738345211462,True
SPTY2D1,DIG,1.3662624882995407,0.44183755862255913,1.9711001164223627,2.4129376750449216,2.3023467079137143,1.9967448199981663,True
FBN3,NEUTRAL,-0.040603505238915684,0.13750352374993502,-0.058578475650892706,0.07892504809904231,-0.03293377207508809,-0.03293377207508891,False
DNMT3B,DSG,0.014136403704108345,1.4240262825060985,0.020394519519921484,1.44442080202602,1.3416159491287636,0.046039223095726646,False
ANXA6,NEUTRAL,0.03773831875762497,0.13750352374993502,0.054444885323112494,0.1919484090730475,0.08008958889891864,0.08008958889891864,False
