,padjScreen,p_naive,p_aware
ABRAXAS2,0.056626589120845734,,
ABT1,6.601442848445099e-05,2.2501749619777605e-05,0.03359895673717189
ABTB1,2.7061770972308873e-49,4.694891654937016e-31,2.908602372148009e-51
ABTB2,1.366492389539211e-08,3.0749474620471064e-09,2.3341099765869474e-05
AC000050.2,3.913242614368275e-14,6.134335982873585e-15,1.0366592015200252e-14
AC000068.1,1.806163404148149e-05,5.754228340253297e-06,0.0016370643918353816
AC000078.1,0.08879992412406687,,
AC000082.1,2.23637000960168e-13,3.169209736519279e-14,3.3437876445897794e-13
AC000089.1,0.05483734697863152,,
AC000123.1,8.701414966746168e-06,0.489850774907069,2.6632406084539636e-06
AC000123.3,1.0815712794680711e-12,0.006206221134413763,1.6281356921913122e-13
AC000403.1,7.56647321683992e-05,2.5976845797873637e-05,7.891459406521772e-05
AC002066.1,5.1007544418382425e-27,2.372644308708721e-17,2.3719648979348435e-28
AC002070.1,0.6877589957557478,,
AC002091.1,0.0563182308095623,,
AC002091.2,0.007110318555774638,0.003165540679093008,0.01167053793146042
AC002128.1,0.1821446608174553,,
AC002310.1,5.9531104940230635e-05,2.0154992319320753e-05,0.11331475871943496
AC002310.5,2.376069492932506e-07,0.0024698803460567135,6.093697109111197e-08
AC002350.2,0.06660677983814409,,
AC002401.4,8.431354857635465e-09,1.8524780351657447e-09,2.481375099966365e-06
AC002451.1,5.534779344935945e-25,1.7238861511448295e-16,3.012218381066034e-26
AC002456.1,0.03573003833858002,0.03501082037003504,0.0215969130282093
AC002467.1,0.012033081980481164,0.13284830088630067,0.005523136783784471
AC002470.1,0.35124061993726724,,
AC002480.1,2.9125883132928884e-05,9.505359349979834e-06,0.04157880058586407
AC002480.2,0.24781587136071984,,
AC002525.1,0.0006779229115209673,0.00026270776345750706,0.0027377752091708486
AC002553.1,0.3675423287430006,,
AC003072.1,4.568285248070086e-06,0.00012061881040577398,1.3532296261678782e-06
AC003102.1,0.0013666040857731167,1.0,0.0005520414864374257
AC003681.1,0.4904232641411146,,
AC003991.1,4.3394807627464626e-15,2.0844405604454434e-10,5.293594978660958e-16
AC004067.1,0.15018679840532467,,
AC004076.2,0.6541115811757104,,
AC004112.1,1.3986757613434845e-37,9.939234408052006e-27,2.997907167392533e-39
AC004130.2,0.0007251162856242485,0.0002818970649412111,0.8808824038463884
AC004148.1,0.5754081289445669,,
AC004160.1,0.049047973592261734,0.30796042566573184,0.024496561860598412
AC004233.2,0.5760513721877425,,
AC004241.1,4.003909516181086e-05,0.021199985780951145,1.3302004310249973e-05
AC004241.5,1.3693458543672597e-16,8.068547315934393e-12,1.452207612701859e-17
AC004263.2,1.6739633183430426e-08,2.704916800602231e-06,3.807392960023533e-09
AC004453.1,0.07527298694921813,,
AC004477.2,0.05050398727347516,,
AC004492.1,0.0007511260845289634,1.0,0.00029273197864377405
AC004540.1,2.0284121651693585e-18,2.635466091259772e-06,1.8272848157899914e-19
AC004540.2,1.1220057625011157e-24,2.1659863073545498e-14,6.238787011919102e-26
AC004554.1,4.772663139223876e-26,2.3913722799354226e-27,1.3485105945072514e-24
AC004585.1,1.3213756347920655e-09,2.670498844420098e-10,1.0600845871530255e-06
AC004594.1,0.0022919895579711583,0.5316026098264945,0.0009542599417708573
AC004687.1,0.0032424715007718856,0.16386775043998178,0.0013795007975450965
AC004706.3,0.0004459035770467097,0.0029918462738004817,0.00016891756094944784
AC004801.6,4.357023681121091e-05,0.058452166144671726,1.4549578955035948e-05
AC004803.1,0.00021018944322887556,0.02190794272930356,7.633992825024893e-05
AC004812.2,0.0008824412464148085,0.3669695011153752,0.00034703361641437235
AC004816.1,1.8074134306097904e-48,2.0492852328919405e-50,8.3234576992168e-39
AC004825.2,3.3413372189996787e-06,0.006340895578704963,9.74625884890873e-07
AC004832.1,5.789541931748364e-06,4.2312666027312006e-06,1.7345965436044041e-06
AC004846.1,4.333107897736541e-05,1.44608808779294e-05,0.003511647993401362
AC004847.1,0.017101266150310785,0.008015156053550234,1.0
AC004854.2,7.071308115645958e-06,0.4673386911551548,2.14168905714302e-06
AC004877.2,1.7128750099667037e-05,0.580038975741188,5.439995682747135e-06
AC004890.2,0.02011675332571544,0.9869280543139604,0.009515339304506366
AC004908.1,2.6764227784214244e-05,2.5978684680180652e-05,8.688896141054394e-06
AC004908.3,3.0793876713268865e-06,9.739992870507195e-06,8.939139472089262e-07
AC004918.3,0.05652137457198591,,
AC004921.1,8.594575307213101e-19,1.3424389409431054e-11,7.499429062488071e-20
AC004923.4,1.8919437445041273e-05,0.008594783544053948,6.041619561848419e-06
AC004938.2,0.03596105448166395,0.01763088105380536,0.10414231957936816
AC004943.2,3.466081296997809e-06,1.012304185958418e-06,0.013337047114674783
AC004947.1,6.418950408573761e-34,5.862807241208635e-27,1.7885805530848236e-35
AC004947.2,8.02698381231785e-23,4.544883387253437e-15,5.091669031049034e-24
AC004951.2,1.4715307250033413e-05,1.0,4.635559481317993e-06
AC004967.2,0.008374001284160123,0.0037648148790273817,0.929202591420372
AC004980.1,0.010554532884882587,0.004808423809943093,0.04671230244086186
AC004982.1,5.4708401175361684e-15,1.7792005949651807e-05,6.734884252545922e-16
AC004982.2,0.04607857222678918,0.022939090410863675,0.07313335296809283
AC004990.1,0.2527861063904718,,
