,sample_size,n_genes,cn_signal,replicate,tag,comparison,TP,FP,FN,TN,Precision,Recall,F1 score,Accuracy,AUC,MCC,n_pos,n_neg
67,20,5000,strong,11,S20_G5000_CNstrong_R11,DSG_vs_rest,401,52,348,4196,0.8852097130242825,0.5353805073431241,0.6672212978369384,0.9199519711827097,0.7615697263645941,0.6504027580818409,749,4248
68,20,5000,strong,11,S20_G5000_CNstrong_R11,DIG_vs_rest,1051,149,448,3349,0.8758333333333334,0.7011340893929286,0.7788069655427936,0.8805283169901941,0.8292691601910327,0.7064490558709988,1499,3498
69,20,5000,strong,12,S20_G5000_CNstrong_R12,DCG_vs_rest,456,253,294,3988,0.6431593794076164,0.608,0.6250856751199452,0.8904027249048287,0.7741721292148078,0.5612697280741724,750,4241
70,20,5000,strong,12,S20_G5000_CNstrong_R12,DSG_vs_rest,413,44,335,4199,0.9037199124726477,0.5521390374331551,0.6854771784232365,0.9240633139651373,0.7708845081108741,0.6705059266809268,748,4243
71,20,5000,strong,12,S20_G5000_CNstrong_R12,DIG_vs_rest,1078,167,419,3327,0.8658634538152611,0.7201068804275217,0.7862873814733771,0.8825886595872571,0.8361553291662509,0.7119898206650958,1497,3494
72,20,5000,strong,13,S20_G5000_CNstrong_R13,DCG_vs_rest,470,225,280,4014,0.6762589928057554,0.6266666666666667,0.6505190311418685,0.8987773100821808,0.7867940552016985,0.5920236527069642,750,4239
73,20,5000,strong,13,S20_G5000_CNstrong_R13,DSG_vs_rest,438,55,310,4186,0.8884381338742393,0.5855614973262032,0.7058823529411765,0.9268390459009822,0.7862964289271902,0.6850058033826821,748,4241
74,20,5000,strong,13,S20_G5000_CNstrong_R13,DIG_vs_rest,1057,139,439,3354,0.8837792642140468,0.7065508021390374,0.7852897473997028,0.8841451192623773,0.8333784643389146,0.7156087065164596,1496,3493
75,20,5000,strong,14,S20_G5000_CNstrong_R14,DCG_vs_rest,447,248,302,3986,0.6431654676258993,0.5967957276368492,0.6191135734072022,0.8896247240618101,0.7691111373186608,0.5552111923774397,749,4234
76,20,5000,strong,14,S20_G5000_CNstrong_R14,DSG_vs_rest,422,55,325,4181,0.8846960167714885,0.5649263721552878,0.6895424836601307,0.9237407184427052,0.7759712125176816,0.6696953304900569,747,4236
77,20,5000,strong,14,S20_G5000_CNstrong_R14,DIG_vs_rest,1057,137,437,3352,0.8852596314907872,0.7074966532797858,0.7864583333333334,0.8848083483845073,0.8341151939371128,0.7172780465977491,1494,3489
78,20,5000,strong,15,S20_G5000_CNstrong_R15,DCG_vs_rest,470,241,279,3998,0.6610407876230661,0.6275033377837116,0.6438356164383562,0.8957497995188453,0.7853251532041936,0.5830935621086017,749,4239
79,20,5000,strong,15,S20_G5000_CNstrong_R15,DSG_vs_rest,406,46,342,4194,0.8982300884955752,0.5427807486631016,0.6766666666666666,0.9222133119486768,0.765965846029664,0.6615822624003883,748,4240
80,20,5000,strong,15,S20_G5000_CNstrong_R15,DIG_vs_rest,1075,191,421,3301,0.84913112164297,0.7185828877005348,0.778421433743664,0.8773055332798717,0.8319432193370945,0.6990233360269021,1496,3492
81,20,5000,strong,16,S20_G5000_CNstrong_R16,DCG_vs_rest,491,256,259,3983,0.6572958500669344,0.6546666666666666,0.6559786239144957,0.8967729003808378,0.7971375324368954,0.5952565940979938,750,4239
82,20,5000,strong,16,S20_G5000_CNstrong_R16,DSG_vs_rest,430,41,318,4200,0.9129511677282378,0.5748663101604278,0.7054963084495488,0.928041691721788,0.7825993894588982,0.6900849932079586,748,4241
83,20,5000,strong,16,S20_G5000_CNstrong_R16,DIG_vs_rest,1044,141,452,3352,0.8810126582278481,0.6978609625668449,0.7788138754196196,0.8811385047103628,0.8287472576933852,0.7079095883391477,1496,3493
84,20,5000,strong,17,S20_G5000_CNstrong_R17,DCG_vs_rest,469,265,281,3974,0.6389645776566758,0.6253333333333333,0.6320754716981132,0.8905592303066747,0.7814092946449634,0.5678491252266883,750,4239
85,20,5000,strong,17,S20_G5000_CNstrong_R17,DSG_vs_rest,386,59,362,4182,0.8674157303370786,0.516042780748663,0.647108130762783,0.9156143515734616,0.7510654837485358,0.6289306709338731,748,4241
86,20,5000,strong,17,S20_G5000_CNstrong_R17,DIG_vs_rest,1025,171,471,3322,0.8570234113712375,0.6851604278074866,0.7615156017830609,0.8713168971737824,0.8181026874222088,0.6828187091719254,1496,3493
87,20,5000,strong,18,S20_G5000_CNstrong_R18,DCG_vs_rest,473,230,278,4012,0.6728307254623044,0.62982689747004,0.6506189821182944,0.8982575605848188,0.7878035948924929,0.5915959633000569,751,4242
88,20,5000,strong,18,S20_G5000_CNstrong_R18,DSG_vs_rest,423,51,325,4194,0.8924050632911392,0.5655080213903744,0.6923076923076923,0.9246945724013619,0.776746943557378,0.673894843933913,748,4245
89,20,5000,strong,18,S20_G5000_CNstrong_R18,DIG_vs_rest,1059,176,438,3320,0.8574898785425101,0.7074148296593187,0.7752562225475842,0.8770278389745644,0.8285357901157004,0.697746117965099,1497,3496
90,20,5000,strong,19,S20_G5000_CNstrong_R19,DCG_vs_rest,467,258,283,3983,0.6441379310344828,0.6226666666666667,0.6332203389830509,0.8916048887998397,0.7809159789357857,0.5697597660373019,750,4241
91,20,5000,strong,19,S20_G5000_CNstrong_R19,DSG_vs_rest,432,31,316,4212,0.9330453563714903,0.5775401069518716,0.7134599504541701,0.9304748547385293,0.7851169778219175,0.7016114773307222,748,4243
92,20,5000,strong,19,S20_G5000_CNstrong_R19,DIG_vs_rest,1054,151,443,3343,0.8746887966804979,0.7040748162992652,0.7801628423390081,0.880985774393909,0.8304289364839199,0.7076142830170108,1497,3494
93,20,5000,strong,2,S20_G5000_CNstrong_R2,DCG_vs_rest,463,256,287,3985,0.6439499304589708,0.6173333333333333,0.630360789652825,0.8912041675015027,0.7784851057140612,0.566782808719164,750,4241
94,20,5000,strong,2,S20_G5000_CNstrong_R2,DSG_vs_rest,422,48,326,4195,0.8978723404255319,0.5641711229946524,0.6929392446633826,0.9250651172109797,0.7764291862911042,0.6756706018149139,748,4243
95,20,5000,strong,2,S20_G5000_CNstrong_R2,DIG_vs_rest,1030,153,467,3341,0.8706677937447168,0.6880427521710086,0.7686567164179104,0.8757763975155279,0.8221266994970671,0.6942057824296061,1497,3494
96,20,5000,strong,20,S20_G5000_CNstrong_R20,DCG_vs_rest,489,291,262,3951,0.6269230769230769,0.6511318242343542,0.6387981711299804,0.8892449429200882,0.7912660535598929,0.5735643328067541,751,4242
97,20,5000,strong,20,S20_G5000_CNstrong_R20,DSG_vs_rest,410,53,338,4192,0.8855291576673866,0.5481283422459893,0.6771263418662262,0.9216903665131184,0.7678215327248792,0.6590608839693085,748,4245
98,20,5000,strong,20,S20_G5000_CNstrong_R20,DIG_vs_rest,1077,158,420,3338,0.8720647773279352,0.7194388777555111,0.7884333821376281,0.8842379331063489,0.8371221848731789,0.7159819503754323,1497,3496
99,20,5000,strong,3,S20_G5000_CNstrong_R3,DCG_vs_rest,483,284,267,3957,0.6297262059973925,0.644,0.6367831245880027,0.8896012823081547,0.7885173308182033,0.5717511312581768,750,4241
100,20,5000,strong,3,S20_G5000_CNstrong_R3,DSG_vs_rest,405,60,343,4183,0.8709677419354839,0.5414438502673797,0.6677658697444353,0.9192546583850931,0.7636514561259123,0.6475357245938993,748,4243
101,20,5000,strong,3,S20_G5000_CNstrong_R3,DIG_vs_rest,1050,169,447,3325,0.8613617719442166,0.7014028056112225,0.7731958762886598,0.876577840112202,0.8265170868353766,0.6964991077606174,1497,3494
102,20,5000,strong,4,S20_G5000_CNstrong_R4,DCG_vs_rest,460,249,291,3992,0.6488011283497884,0.6125166444740346,0.6301369863013698,0.8918269230769231,0.7769020383417096,0.5671698004267691,751,4241
103,20,5000,strong,4,S20_G5000_CNstrong_R4,DSG_vs_rest,402,49,346,4195,0.8913525498891353,0.5374331550802139,0.6705587989991659,0.9208733974358975,0.7629437217436886,0.6547375757390764,748,4244
104,20,5000,strong,4,S20_G5000_CNstrong_R4,DIG_vs_rest,1072,163,425,3332,0.8680161943319838,0.7160988643954576,0.7847730600292826,0.8822115384615384,0.8347304050160407,0.7108951847601002,1497,3495
105,20,5000,strong,5,S20_G5000_CNstrong_R5,DCG_vs_rest,489,292,261,3952,0.6261203585147247,0.652,0.6387981711299804,0.8892671205446536,0.79159849198869,0.5736042257909396,750,4244
106,20,5000,strong,5,S20_G5000_CNstrong_R5,DSG_vs_rest,406,51,343,4194,0.888402625820569,0.5420560747663551,0.6733001658374793,0.92110532639167,0.7650209702453683,0.6563681542485381,749,4245
107,20,5000,strong,5,S20_G5000_CNstrong_R5,DIG_vs_rest,1046,183,452,3313,0.8510984540276648,0.69826435246996,0.7671433810047671,0.8728474169002803,0.8229594073562614,0.6871651439845312,1498,3496
108,20,5000,strong,6,S20_G5000_CNstrong_R6,DCG_vs_rest,481,264,268,3977,0.6456375838926175,0.6421895861148198,0.643908969210174,0.8933867735470942,0.7899700583250356,0.5812208871296157,749,4241
109,20,5000,strong,6,S20_G5000_CNstrong_R6,DSG_vs_rest,410,52,338,4190,0.8874458874458875,0.5481283422459893,0.6776859504132231,0.9218436873747495,0.7679349867759885,0.6599656881729421,748,4242
110,20,5000,strong,6,S20_G5000_CNstrong_R6,DIG_vs_rest,1052,165,445,3328,0.8644207066557108,0.7027388109552438,0.7752394988946205,0.8777555110220441,0.8277507395743869,0.6995120131432754,1497,3493
111,20,5000,strong,7,S20_G5000_CNstrong_R7,DCG_vs_rest,471,238,279,4001,0.6643159379407616,0.628,0.6456477039067855,0.8963720184405692,0.785927341354093,0.5853330135976726,750,4239
112,20,5000,strong,7,S20_G5000_CNstrong_R7,DSG_vs_rest,405,49,343,4192,0.8920704845814978,0.5414438502673797,0.6738768718801996,0.9214271397073562,0.7649449857326052,0.6577397112220824,748,4241
113,20,5000,strong,7,S20_G5000_CNstrong_R7,DIG_vs_rest,1058,155,438,3338,0.8722176422093982,0.7072192513368984,0.7811000369139904,0.8811385047103628,0.8314223940623799,0.7079955730729186,1496,3493
114,20,5000,strong,8,S20_G5000_CNstrong_R8,DCG_vs_rest,472,245,277,3993,0.6582984658298466,0.630173564753004,0.6439290586630286,0.8953278524162823,0.7861816384406832,0.5828001181178251,749,4238
115,20,5000,strong,8,S20_G5000_CNstrong_R8,DSG_vs_rest,420,53,328,4186,0.8879492600422833,0.5614973262032086,0.687960687960688,0.9236013635452176,0.7744971886972636,0.669019930822214,748,4239
116,20,5000,strong,8,S20_G5000_CNstrong_R8,DIG_vs_rest,1056,154,440,3337,0.8727272727272727,0.7058823529411765,0.7804878048780488,0.8808903148185282,0.8308844591976007,0.7074258237742965,1496,3491
117,20,5000,strong,9,S20_G5000_CNstrong_R9,DCG_vs_rest,478,299,272,3942,0.6151866151866152,0.6373333333333333,0.6260641781270465,0.8855940693247846,0.7834155466478032,0.5586768273350665,750,4241
118,20,5000,strong,9,S20_G5000_CNstrong_R9,DSG_vs_rest,391,60,357,4183,0.8669623059866962,0.5227272727272727,0.6522101751459549,0.9164496092967341,0.7542931673558588,0.6331925615267916,748,4243
119,20,5000,strong,9,S20_G5000_CNstrong_R9,DIG_vs_rest,1012,161,485,3333,0.8627450980392157,0.6760187040748163,0.7580524344569288,0.8705670206371469,0.8149698557580721,0.6807762082451262,1497,3494
120,20,5000,weak,1,S20_G5000_CNweak_R1,DCG_vs_rest,366,285,384,3954,0.5622119815668203,0.488,0.5224839400428265,0.8659049909801564,0.7103835810332625,0.44644597377351486,750,4239
121,20,5000,weak,1,S20_G5000_CNweak_R1,DSG_vs_rest,310,48,438,4193,0.8659217877094972,0.4144385026737968,0.5605786618444847,0.9025856885147324,0.701560208658285,0.5576231896309519,748,4241
122,20,5000,weak,1,S20_G5000_CNweak_R1,DIG_vs_rest,1045,226,451,3267,0.8221872541306058,0.6985294117647058,0.7553306830502349,0.864301463219082,0.8169142907664068,0.6665142526312072,1496,3493
123,20,5000,weak,10,S20_G5000_CNweak_R10,DCG_vs_rest,391,285,358,3954,0.5784023668639053,0.5220293724966623,0.5487719298245614,0.8710906174819567,0.7273982672815937,0.4746538849998602,749,4239
124,20,5000,weak,10,S20_G5000_CNweak_R10,DSG_vs_rest,355,44,393,4196,0.8897243107769424,0.47459893048128343,0.6190061028770706,0.9123897353648757,0.7321107859953586,0.6109611125389506,748,4240
125,20,5000,weak,10,S20_G5000_CNweak_R10,DIG_vs_rest,1046,221,450,3271,0.8255722178374112,0.6991978609625669,0.7571480275063337,0.865477145148356,0.8179551733220624,0.669392224056142,1496,3492
126,20,5000,weak,11,S20_G5000_CNweak_R11,DCG_vs_rest,358,257,393,3989,0.5821138211382114,0.4766977363515313,0.5241581259150805,0.8699219531719031,0.7080850905026614,0.4526965432652989,751,4246
127,20,5000,weak,11,S20_G5000_CNweak_R11,DSG_vs_rest,290,47,459,4201,0.8605341246290801,0.3871829105473965,0.5340699815837937,0.8987392435461277,0.6880594402077849,0.535365509643654,749,4248
128,20,5000,weak,11,S20_G5000_CNweak_R11,DIG_vs_rest,1045,187,454,3311,0.8482142857142857,0.6971314209472982,0.7652874404979861,0.8717230338202921,0.8218361507252213,0.6843648505130544,1499,3498
129,20,5000,weak,12,S20_G5000_CNweak_R12,DCG_vs_rest,345,248,405,3993,0.581787521079258,0.46,0.5137751303052867,0.8691644960929673,0.7007616128271633,0.44342531207248037,750,4241
130,20,5000,weak,12,S20_G5000_CNweak_R12,DSG_vs_rest,320,51,428,4192,0.862533692722372,0.42780748663101603,0.5719392314566577,0.9040272490482869,0.707893844658897,0.565784439098413,748,4243
131,20,5000,weak,12,S20_G5000_CNweak_R12,DIG_vs_rest,1066,199,431,3295,0.8426877470355731,0.7120908483633934,0.7719044170890659,0.8737727910238429,0.827568034370592,0.6901399575088297,1497,3494
132,20,5000,weak,13,S20_G5000_CNweak_R13,DCG_vs_rest,357,254,393,3985,0.5842880523731587,0.476,0.5246142542248347,0.8703146923231109,0.7080401037980656,0.45360821762750747,750,4239
133,20,5000,weak,13,S20_G5000_CNweak_R13,DSG_vs_rest,306,44,442,4197,0.8742857142857143,0.4090909090909091,0.5573770491803278,0.9025856885147324,0.6993579987567254,0.5573171245879608,748,4241
134,20,5000,weak,13,S20_G5000_CNweak_R13,DIG_vs_rest,1044,223,452,3270,0.823993685872139,0.6978609625668449,0.755700325732899,0.8647023451593505,0.8170094964566259,0.6674071664839876,1496,3493
135,20,5000,weak,14,S20_G5000_CNweak_R14,DCG_vs_rest,341,244,408,3990,0.582905982905983,0.4552736982643525,0.5112443778110944,0.8691551274332732,0.6988224891888604,0.4414751802146811,749,4234
136,20,5000,weak,14,S20_G5000_CNweak_R14,DSG_vs_rest,325,45,422,4191,0.8783783783783784,0.4350736278447122,0.5819158460161146,0.9062813566124824,0.712225199191478,0.5779265318680719,747,4236
137,20,5000,weak,14,S20_G5000_CNweak_R14,DIG_vs_rest,1055,214,439,3275,0.8313632781717888,0.7061579651941098,0.7636626854867897,0.8689544451133855,0.8224111694700844,0.6781317794177241,1494,3489
138,20,5000,weak,15,S20_G5000_CNweak_R15,DCG_vs_rest,366,293,383,3946,0.5553869499241275,0.4886515353805073,0.5198863636363636,0.8644747393744988,0.7097657299455025,0.44258903504029656,749,4239
139,20,5000,weak,15,S20_G5000_CNweak_R15,DSG_vs_rest,297,48,451,4192,0.8608695652173913,0.39705882352941174,0.5434583714547118,0.8999599037690457,0.6928690344062153,0.5427718801787532,748,4240
140,20,5000,weak,15,S20_G5000_CNweak_R15,DIG_vs_rest,1033,220,463,3272,0.8244213886671987,0.6905080213903744,0.7515460167333576,0.8630713712910987,0.813753437957501,0.6629802096850239,1496,3492
141,20,5000,weak,16,S20_G5000_CNweak_R16,DCG_vs_rest,391,265,359,3974,0.5960365853658537,0.5213333333333333,0.5561877667140825,0.8749248346361996,0.7294092946449634,0.48524054411353834,750,4239
142,20,5000,weak,16,S20_G5000_CNweak_R16,DSG_vs_rest,324,40,424,4201,0.8901098901098901,0.43315508021390375,0.5827338129496403,0.9069953898576869,0.7118616712081072,0.5816487032905084,748,4241
143,20,5000,weak,16,S20_G5000_CNweak_R16,DIG_vs_rest,1037,218,459,3275,0.8262948207171315,0.6931818181818182,0.7539076699382042,0.864301463219082,0.8153856414126955,0.6660824374812364,1496,3493
144,20,5000,weak,17,S20_G5000_CNweak_R17,DCG_vs_rest,368,271,382,3968,0.5758998435054773,0.49066666666666664,0.5298776097912167,0.8691120465023051,0.7133682472281198,0.45638048724514707,750,4239
145,20,5000,weak,17,S20_G5000_CNweak_R17,DSG_vs_rest,302,55,446,4186,0.84593837535014,0.4037433155080214,0.5466063348416289,0.899579073962718,0.6953873380180994,0.5412438360873086,748,4241
146,20,5000,weak,17,S20_G5000_CNweak_R17,DIG_vs_rest,1032,228,464,3265,0.819047619047619,0.6898395721925134,0.7489114658925979,0.8612948486670675,0.8122830841208775,0.6586611996714675,1496,3493
147,20,5000,weak,18,S20_G5000_CNweak_R18,DCG_vs_rest,362,248,389,3994,0.5934426229508196,0.48202396804260983,0.5319617927994122,0.8724213899459243,0.7117804894432758,0.46234971162325633,751,4242
148,20,5000,weak,18,S20_G5000_CNweak_R18,DSG_vs_rest,310,35,438,4210,0.8985507246376812,0.4144385026737968,0.5672461116193962,0.9052673743240537,0.7030967542815393,0.5715839397819396,748,4245
149,20,5000,weak,18,S20_G5000_CNweak_R18,DIG_vs_rest,1043,223,454,3273,0.8238546603475514,0.6967267869071476,0.7549764748461817,0.8644101742439415,0.8164698007762282,0.6665954304960647,1497,3496
150,20,5000,weak,19,S20_G5000_CNweak_R19,DCG_vs_rest,368,267,382,3974,0.5795275590551181,0.49066666666666664,0.5314079422382672,0.8699659386896413,0.7138549084335455,0.45865189066798,750,4241
151,20,5000,weak,19,S20_G5000_CNweak_R19,DSG_vs_rest,359,42,389,4201,0.8952618453865336,0.4799465240641711,0.6248912097476066,0.913644560208375,0.7350239337266413,0.6172354659989345,748,4243
152,20,5000,weak,19,S20_G5000_CNweak_R19,DIG_vs_rest,1046,209,451,3285,0.8334661354581673,0.6987307949231797,0.7601744186046512,0.8677619715487879,0.8194569830368618,0.6748223148971967,1497,3494
153,20,5000,weak,2,S20_G5000_CNweak_R2,DCG_vs_rest,350,261,400,3980,0.5728314238952537,0.4666666666666667,0.5143277002204262,0.8675616108996194,0.7025622887683722,0.4416677600770499,750,4241
154,20,5000,weak,2,S20_G5000_CNweak_R2,DSG_vs_rest,319,56,429,4187,0.8506666666666667,0.4264705882352941,0.5681211041852182,0.9028250851532759,0.706636189710388,0.5595967216662813,748,4243
155,20,5000,weak,2,S20_G5000_CNweak_R2,DIG_vs_rest,1009,216,488,3278,0.8236734693877551,0.6740146960587843,0.7413666421748715,0.8589461029853737,0.8060972163751278,0.6518587869832503,1497,3494
156,20,5000,weak,20,S20_G5000_CNweak_R20,DCG_vs_rest,353,284,398,3958,0.554160125588697,0.47003994673768307,0.5086455331412104,0.8634087722811937,0.701545197319808,0.43191083425069077,751,4242
157,20,5000,weak,20,S20_G5000_CNweak_R20,DSG_vs_rest,318,42,430,4203,0.8833333333333333,0.42513368983957217,0.5740072202166066,0.9054676547166033,0.7076198484533549,0.5729359992530254,748,4245
158,20,5000,weak,20,S20_G5000_CNweak_R20,DIG_vs_rest,1068,235,429,3261,0.819646968534152,0.7134268537074149,0.7628571428571429,0.8670138193470859,0.8231035870367738,0.6741910709452302,1497,3496
159,20,5000,weak,3,S20_G5000_CNweak_R3,DCG_vs_rest,387,284,363,3957,0.5767511177347243,0.516,0.5446868402533427,0.8703666599879784,0.7245173308182032,0.47037204236426255,750,4241
160,20,5000,weak,3,S20_G5000_CNweak_R3,DSG_vs_rest,306,57,442,4186,0.8429752066115702,0.4090909090909091,0.5508550855085509,0.9000200360649169,0.6978285089880658,0.5438212835728214,748,4243
161,20,5000,weak,3,S20_G5000_CNweak_R3,DIG_vs_rest,1038,194,459,3300,0.8425324675324676,0.6933867735470942,0.7607182117991939,0.8691644960929673,0.818931509269254,0.6778884860330272,1497,3494
162,20,5000,weak,4,S20_G5000_CNweak_R4,DCG_vs_rest,367,231,384,4010,0.6137123745819398,0.48868175765645805,0.5441067457375834,0.8768028846153846,0.7171067359374015,0.47805380600604663,751,4241
163,20,5000,weak,4,S20_G5000_CNweak_R4,DSG_vs_rest,325,36,423,4208,0.9002770083102493,0.4344919786096257,0.5861136158701533,0.9080528846153846,0.7130047074951993,0.5870386455722868,748,4244
164,20,5000,weak,4,S20_G5000_CNweak_R4,DIG_vs_rest,1046,197,451,3298,0.8415124698310539,0.6987307949231797,0.7635036496350365,0.8701923076923077,0.8211822787205311,0.6806483191161661,1497,3495
165,20,5000,weak,5,S20_G5000_CNweak_R5,DCG_vs_rest,370,283,380,3961,0.5666156202143952,0.49333333333333335,0.5274411974340698,0.8672406888265919,0.71332547910776,0.45210526131225154,750,4244
166,20,5000,weak,5,S20_G5000_CNweak_R5,DSG_vs_rest,319,46,430,4199,0.873972602739726,0.4259012016021362,0.5727109515260324,0.9046856227472968,0.7075324618140245,0.569384665952784,749,4245
167,20,5000,weak,5,S20_G5000_CNweak_R5,DIG_vs_rest,1042,217,456,3279,0.8276409849086577,0.6955941255006676,0.7558940877765687,0.8652382859431318,0.8167615936427822,0.6685685842921665,1498,3496
168,20,5000,weak,6,S20_G5000_CNweak_R6,DCG_vs_rest,343,256,406,3985,0.5726210350584308,0.45794392523364486,0.5089020771513353,0.8673346693386773,0.6987904016642169,0.436923417790225,749,4241
169,20,5000,weak,6,S20_G5000_CNweak_R6,DSG_vs_rest,300,51,448,4191,0.8547008547008547,0.40106951871657753,0.545950864422202,0.9,0.6945234439410328,0.5430906577588236,748,4242
170,20,5000,weak,6,S20_G5000_CNweak_R6,DIG_vs_rest,1062,264,435,3229,0.8009049773755657,0.7094188376753507,0.7523910733262487,0.8599198396793587,0.8169195533924993,0.6575665750712462,1497,3493
171,20,5000,weak,7,S20_G5000_CNweak_R7,DCG_vs_rest,390,260,360,3979,0.6,0.52,0.5571428571428572,0.8757265985167368,0.7293323897145553,0.48697450948726134,750,4239
172,20,5000,weak,7,S20_G5000_CNweak_R7,DSG_vs_rest,303,48,445,4193,0.8632478632478633,0.4050802139037433,0.551410373066424,0.9011826017237924,0.696881064273258,0.5496673600802026,748,4241
173,20,5000,weak,7,S20_G5000_CNweak_R7,DIG_vs_rest,1045,222,451,3271,0.824782951854775,0.6985294117647058,0.7564241766196164,0.8651032270996192,0.817486864485273,0.6684121800464534,1496,3493
174,20,5000,weak,8,S20_G5000_CNweak_R8,DCG_vs_rest,363,259,386,3979,0.5836012861736335,0.48464619492656874,0.5295404814004376,0.8706637256867856,0.7117662310168474,0.45795285567670324,749,4238
175,20,5000,weak,8,S20_G5000_CNweak_R8,DSG_vs_rest,327,43,421,4196,0.8837837837837837,0.43716577540106955,0.5849731663685152,0.9069580910366954,0.7135109367687112,0.5817706794904489,748,4239
176,20,5000,weak,8,S20_G5000_CNweak_R8,DIG_vs_rest,1063,230,433,3261,0.8221191028615623,0.7105614973262032,0.7622803872355683,0.8670543412873472,0.8223388981904576,0.6741176931218507,1496,3491
177,20,5000,weak,9,S20_G5000_CNweak_R9,DCG_vs_rest,365,298,385,3943,0.55052790346908,0.4866666666666667,0.5166312809624911,0.8631536766179122,0.708200110036941,0.4384048278052325,750,4241
178,20,5000,weak,9,S20_G5000_CNweak_R9,DSG_vs_rest,306,59,442,4184,0.8383561643835616,0.4090909090909091,0.5498652291105122,0.8996193147665799,0.6975928266878068,0.5418002962444163,748,4243
179,20,5000,weak,9,S20_G5000_CNweak_R9,DIG_vs_rest,992,202,505,3292,0.830820770519263,0.6626586506346025,0.7372723894463025,0.8583450210378681,0.8024226281221096,0.6496720265278673,1497,3494
180,40,5000,strong,1,S40_G5000_CNstrong_R1,DCG_vs_rest,513,133,237,4106,0.7941176470588235,0.684,0.7349570200573066,0.9258368410503107,0.8263123378155226,0.6947277661803817,750,4239
181,40,5000,strong,1,S40_G5000_CNstrong_R1,DSG_vs_rest,516,37,232,4204,0.9330922242314648,0.6898395721925134,0.7932359723289777,0.9460813790338746,0.8405576073648255,0.7745459410900383,748,4241
182,40,5000,strong,1,S40_G5000_CNstrong_R1,DIG_vs_rest,1235,189,261,3304,0.8672752808988764,0.8255347593582888,0.8458904109589042,0.9098015634395671,0.8857132714627116,0.7826631845380274,1496,3493
183,40,5000,strong,10,S40_G5000_CNstrong_R10,DCG_vs_rest,507,105,242,4134,0.8284313725490197,0.6769025367156208,0.7450404114621602,0.9304330392943063,0.8260662718963808,0.7100584875119726,749,4239
184,40,5000,strong,10,S40_G5000_CNstrong_R10,DSG_vs_rest,551,31,197,4209,0.9467353951890034,0.7366310160427807,0.8285714285714286,0.9542902967121091,0.8646598476440319,0.8110879145744772,748,4240
185,40,5000,strong,10,S40_G5000_CNstrong_R10,DIG_vs_rest,1244,231,252,3261,0.8433898305084746,0.8315508021390374,0.837428475260855,0.903167602245389,0.8826997996949483,0.7685215673638496,1496,3492
186,40,5000,strong,11,S40_G5000_CNstrong_R11,DCG_vs_rest,534,135,217,4111,0.7982062780269058,0.711051930758988,0.752112676056338,0.9295577346407845,0.8396286502593809,0.7128326660129793,751,4246
187,40,5000,strong,11,S40_G5000_CNstrong_R11,DSG_vs_rest,489,34,260,4214,0.9349904397705545,0.6528704939919893,0.7688679245283019,0.9411646988192915,0.8224333637568232,0.7519765512371916,749,4248
188,40,5000,strong,11,S40_G5000_CNstrong_R11,DIG_vs_rest,1246,236,253,3262,0.8407557354925776,0.8312208138759173,0.8359610868835962,0.9021412847708625,0.8818768449025098,0.7662619736558836,1499,3498
189,40,5000,strong,12,S40_G5000_CNstrong_R12,DCG_vs_rest,515,131,235,4110,0.7972136222910217,0.6866666666666666,0.7378223495702005,0.9266680024043278,0.8278888626896171,0.698088171876948,750,4241
190,40,5000,strong,12,S40_G5000_CNstrong_R12,DSG_vs_rest,514,40,234,4203,0.927797833935018,0.6871657754010695,0.7895545314900153,0.9451011821278301,0.8388692416953496,0.7701048607320977,748,4243
191,40,5000,strong,12,S40_G5000_CNstrong_R12,DIG_vs_rest,1231,231,266,3263,0.8419972640218878,0.822311289245157,0.8320378506252112,0.9004207573632539,0.878098976047879,0.7613920395417859,1497,3494
192,40,5000,strong,13,S40_G5000_CNstrong_R13,DCG_vs_rest,491,133,259,4106,0.7868589743589743,0.6546666666666666,0.7147016011644832,0.9214271397073562,0.8116456711488558,0.673393648188866,750,4239
193,40,5000,strong,13,S40_G5000_CNstrong_R13,DSG_vs_rest,518,35,230,4206,0.9367088607594937,0.6925133689839572,0.7963105303612605,0.9468831429144117,0.8421302992054895,0.7781227869904939,748,4241
194,40,5000,strong,13,S40_G5000_CNstrong_R13,DIG_vs_rest,1231,251,265,3242,0.8306342780026991,0.8228609625668449,0.8267293485560779,0.8965724594107035,0.8755014804245618,0.7530342925296765,1496,3493
195,40,5000,strong,14,S40_G5000_CNstrong_R14,DCG_vs_rest,488,120,261,4114,0.8026315789473685,0.6515353805073432,0.7192336035372144,0.9235400361228175,0.8115966935602374,0.6804533454771109,749,4234
196,40,5000,strong,14,S40_G5000_CNstrong_R14,DSG_vs_rest,522,27,225,4209,0.9508196721311475,0.6987951807228916,0.8055555555555556,0.9494280553883203,0.8462106215229189,0.7894500258596387,747,4236
197,40,5000,strong,14,S40_G5000_CNstrong_R14,DIG_vs_rest,1224,192,270,3297,0.864406779661017,0.8192771084337349,0.8412371134020619,0.9072847682119205,0.88212350692538,0.7763835993507171,1494,3489
198,40,5000,strong,15,S40_G5000_CNstrong_R15,DCG_vs_rest,516,133,233,4106,0.7950693374422187,0.6889185580774366,0.7381974248927039,0.9266238973536488,0.8287716168542408,0.6981998590283046,749,4239
