,padjScreen,p_naive,p_aware
AC004980.1,0.0005445213220418784,0.0001859272954288084,1.0
AC004982.2,0.00024763216074265445,0.04263219496604238,7.909072886318724e-05
AC005052.2,0.0037527548712455758,0.08507312084829051,0.0014931923688438053
AC005076.1,0.20603287232473316,,
AC005077.2,1.3539340978111789e-14,2.5065555706550226e-12,8.015871276905464e-16
AC005077.4,1.0134955577092462e-08,0.00019085831595710731,1.480481156884244e-09
AC005083.1,0.016284807876428324,1.0,0.007355673402977808
AC005180.2,0.0001030902887752575,1.0,3.061459317749595e-05
AC005224.2,5.11057605340533e-06,1.1915129755077868e-06,3.7246547605894243e-06
AC005224.3,0.8641093870398039,,
AC005225.4,1.4938325408879267e-06,1.9385796649192005e-06,3.156175241306075e-07
AC005229.4,7.64806909492433e-11,7.893787765719579e-12,0.002472943432091279
AC005261.1,2.8346151676069693e-05,7.582170425825872e-06,0.4568496927282784
AC005280.1,0.05022923658450656,,
AC005330.1,0.06302068373762547,,
AC005332.3,0.010775660504388994,0.004685643028767506,1.0
AC005332.4,0.18281565982698283,,
AC005332.5,1.6931196872503987e-16,7.52467938050185e-18,3.2820299357716353e-09
AC005332.6,4.991676294956582e-07,0.3899411220010554,9.705161599682713e-08
AC005336.1,0.3090470214211271,,
AC005400.1,0.0002693032529057214,0.1414426554355157,8.672423588797683e-05
AC005476.2,0.26493647098492884,,
AC005520.2,0.6331531239432284,,
AC005538.3,3.818055481722788e-07,1.4503065186335694e-07,1.1307505439879553e-07
AC005550.2,1.1813072819154913e-06,0.7351265172807946,2.451576289987233e-07
AC005586.1,0.14284934693997084,,
AC005632.3,8.369664753173071e-09,1.8495568924531783e-07,1.2027924442020505e-09
AC005670.3,1.4460908576516053e-08,2.162629562536285e-09,0.005460651351749286
AC005674.1,0.9497795055653694,,
AC005682.1,0.0030784447492567175,0.12081399388643313,0.0012037477159333083
AC005831.1,0.0028437324409106963,0.0022122658040081237,0.0013548695308747158
AC005839.1,0.22394766425188406,,
AC005840.2,0.0001734921370852171,0.0006527092136595995,5.395265819760126e-05
AC005912.1,0.149535825228335,,
AC005920.1,0.6623321644315943,,
AC006001.2,0.006214861320529828,1.0,0.002573172373395875
AC006001.3,1.3198163244147132e-05,3.3089174663254887e-06,1.0
AC006008.1,0.009202182762193457,0.003944052045100203,0.6783663814070668
AC006033.2,2.715376691138446e-08,0.00018925130563855226,4.2299204176464664e-09
AC006037.2,0.2435462356186584,,
AC006128.1,0.023424476775546016,0.010908801763288106,0.9603447136565739
AC006205.2,0.00010784698257360279,3.2142112622879486e-05,0.00011892338503100025
AC006213.1,0.7374497693583664,,
AC006254.1,0.20671833547066093,,
AC006329.1,2.9899048970510557e-07,2.0020194360956855e-05,5.5818796033515525e-08
AC006369.1,7.193090874467795e-05,7.948834641189019e-05,2.0722438543077218e-05
AC006449.6,0.2488965372002693,,
AC006460.2,2.6082375330233763e-05,0.014120027312198002,6.931348006728131e-06
AC006504.5,6.226903841793163e-06,1.472671606410824e-06,0.016692811549445855
AC006511.3,0.2793349021671256,,
AC006978.1,0.0024702225063515156,0.0009500255802766485,0.5438114321714038
AC006994.1,0.12973945605673462,,
AC007066.2,0.00012474176882515127,3.772384878190358e-05,9.526385868273692e-05
AC007098.1,0.11575230320415446,,
AC007114.1,0.029661659309740733,0.014123707685219143,0.9588645916293597
AC007130.1,0.1928266817903091,,
AC007182.1,0.03151245554094476,0.03020648465690656,0.017996604488399518
AC007191.1,0.04933904877902928,0.024640313553878176,0.3530835818491137
AC007221.1,2.7328906846465773e-09,1.938022763443371e-09,3.600564061158145e-10
AC007240.3,0.23707139810302538,,
AC007262.2,0.0006332703639796145,0.00043716050939388446,0.00032845073804772416
AC007298.2,0.0018549701844414194,0.0027029243126307024,0.0006982495519820736
