,padjScreen,p_naive,p_aware
ABCF2,1.0,1.0,1.0
ABCF3,1.0,1.0,1.0
ABCG1,1.0,1.0,1.0
ABCG2,0.0,0.0,0.0
ABCG5,1.0,1.0,1.0
ABCG8,1.0,1.0,1.0
ABHD1,0.0,0.0,0.0
ABHD10,1.0,1.0,1.0
ABHD11,1.0,1.0,0.0
ABHD12,1.0,1.0,1.0
ABHD12B,1.0,1.0,1.0
ABHD13,1.0,1.0,1.0
ABHD14A,0.0,0.0,0.0
ABHD14B,1.0,1.0,1.0
ABHD15,1.0,1.0,1.0
ABHD16A,0.0,0.0,0.0
ABHD17A,1.0,1.0,0.0
ABHD17B,1.0,1.0,1.0
ABHD17C,1.0,1.0,0.0
ABHD18,1.0,1.0,1.0
ABHD2,1.0,1.0,1.0
ABHD3,1.0,1.0,0.0
ABHD4,1.0,1.0,1.0
ABHD5,1.0,1.0,1.0
ABHD6,1.0,1.0,1.0
ABHD8,0.0,0.0,0.0
ABI1,1.0,1.0,0.0
ABI2,0.0,0.0,0.0
ABI3,1.0,0.0,1.0
ABI3BP,1.0,1.0,1.0
ABITRAM,0.0,0.0,0.0
ABL1,1.0,1.0,1.0
ABL2,1.0,1.0,0.0
ABLIM1,0.0,0.0,0.0
ABLIM2,1.0,1.0,1.0
ABLIM3,1.0,1.0,1.0
ABO,1.0,1.0,1.0
ABR,1.0,0.0,1.0
ABRACL,1.0,1.0,1.0
ABRAXAS1,1.0,1.0,1.0
ABRAXAS2,1.0,0.0,1.0
ABT1,1.0,0.0,1.0
ABTB1,0.0,0.0,0.0
ABTB2,1.0,0.0,1.0
AC000068.1,1.0,1.0,1.0
AC000089.1,0.0,0.0,0.0
AC000123.3,1.0,0.0,1.0
AC002070.1,0.0,0.0,0.0
AC002310.1,0.0,0.0,0.0
AC002310.5,0.0,0.0,0.0
AC002401.2,0.0,0.0,0.0
AC002401.3,0.0,0.0,0.0
AC002451.1,1.0,0.0,1.0
AC002456.1,1.0,1.0,0.0
AC002467.1,0.0,0.0,0.0
AC002470.1,0.0,0.0,0.0
AC002553.1,1.0,1.0,1.0
AC002553.2,1.0,1.0,1.0
AC003102.1,1.0,1.0,1.0
AC003681.1,1.0,1.0,0.0
AC004012.1,0.0,0.0,0.0
AC004148.1,1.0,1.0,1.0
AC004160.1,1.0,1.0,1.0
AC004160.2,1.0,1.0,1.0
AC004233.2,0.0,0.0,0.0
AC004241.1,1.0,0.0,1.0
AC004241.2,1.0,1.0,1.0
AC004241.5,1.0,1.0,1.0
AC004263.2,0.0,0.0,0.0
AC004453.1,0.0,0.0,0.0
AC004522.5,1.0,1.0,1.0
AC004540.1,1.0,1.0,0.0
AC004540.2,1.0,1.0,1.0
AC004687.1,0.0,0.0,0.0
AC004803.1,0.0,0.0,0.0
AC004812.2,1.0,1.0,1.0
AC004825.2,0.0,0.0,0.0
AC004832.5,1.0,1.0,1.0
AC004847.1,1.0,1.0,1.0
AC004854.2,1.0,1.0,0.0
AC004862.1,0.0,0.0,0.0
AC004918.3,1.0,1.0,0.0
AC004921.1,1.0,1.0,1.0
AC004925.1,0.0,0.0,0.0
AC004943.2,1.0,1.0,1.0
AC004951.2,1.0,1.0,0.0
AC004980.1,1.0,1.0,0.0
AC004982.2,1.0,1.0,1.0
AC005052.2,1.0,0.0,1.0
AC005076.1,0.0,0.0,0.0
AC005077.2,1.0,1.0,1.0
AC005077.4,1.0,1.0,1.0
AC005083.1,1.0,0.0,1.0
AC005180.2,1.0,0.0,1.0
AC005224.2,1.0,1.0,1.0
AC005224.3,0.0,0.0,0.0
AC005225.4,1.0,1.0,1.0
AC005229.4,1.0,1.0,1.0
AC005261.1,1.0,1.0,0.0
AC005280.1,0.0,0.0,0.0
AC005330.1,0.0,0.0,0.0
AC005332.3,1.0,1.0,0.0
AC005332.4,0.0,0.0,0.0
AC005332.5,1.0,1.0,1.0
AC005332.6,1.0,0.0,1.0
AC005336.1,0.0,0.0,0.0
AC005400.1,1.0,0.0,1.0
AC005476.2,0.0,0.0,0.0
AC005520.2,0.0,0.0,0.0
AC005538.3,1.0,1.0,1.0
AC005550.2,1.0,0.0,1.0
AC005586.1,0.0,0.0,0.0
AC005632.3,1.0,1.0,1.0
AC005670.3,1.0,1.0,1.0
AC005674.1,0.0,0.0,0.0
AC005682.1,1.0,0.0,1.0
AC005831.1,1.0,1.0,1.0
AC005839.1,0.0,0.0,0.0
AC005840.2,1.0,1.0,1.0
AC005912.1,0.0,0.0,0.0
AC005920.1,0.0,0.0,0.0
AC006001.2,1.0,0.0,1.0
AC006001.3,1.0,1.0,0.0
AC006008.1,1.0,1.0,0.0
AC006033.2,1.0,1.0,1.0
AC006037.2,0.0,0.0,0.0
AC006128.1,1.0,1.0,0.0
AC006205.2,1.0,1.0,1.0
AC006213.1,0.0,0.0,0.0
AC006254.1,0.0,0.0,0.0
AC006329.1,1.0,1.0,1.0
AC006369.1,1.0,1.0,1.0
AC006449.6,0.0,0.0,0.0
AC006460.2,1.0,1.0,1.0
AC006504.5,1.0,1.0,1.0
AC006511.3,0.0,0.0,0.0
AC006978.1,1.0,1.0,0.0
AC006994.1,0.0,0.0,0.0
AC007066.2,1.0,1.0,1.0
AC007098.1,0.0,0.0,0.0
AC007114.1,1.0,1.0,0.0
AC007130.1,0.0,0.0,0.0
AC007182.1,1.0,1.0,1.0
AC007191.1,1.0,1.0,0.0
AC007221.1,1.0,1.0,1.0
AC007240.3,0.0,0.0,0.0
AC007262.2,1.0,1.0,1.0
AC007298.2,1.0,1.0,1.0
AC007319.1,1.0,1.0,1.0
AC007342.7,1.0,1.0,1.0
AC007344.1,1.0,1.0,1.0
AC007383.1,1.0,0.0,1.0
AC007391.3,1.0,1.0,1.0
AC007405.1,1.0,1.0,1.0
AC007405.3,1.0,1.0,1.0
AC007406.4,0.0,0.0,0.0
AC007423.1,0.0,0.0,0.0
AC007448.5,0.0,0.0,0.0
AC007485.1,1.0,0.0,1.0
AC007485.2,1.0,1.0,0.0
AC007535.1,1.0,1.0,1.0
AC007541.1,1.0,1.0,0.0
AC007566.1,1.0,0.0,1.0
AC007637.1,0.0,0.0,0.0
AC007638.2,0.0,0.0,0.0
AC007663.1,1.0,1.0,0.0
AC007666.1,0.0,0.0,0.0
AC007686.3,0.0,0.0,0.0
AC007906.2,1.0,1.0,1.0
AC007920.2,1.0,1.0,1.0
AC007953.1,1.0,1.0,1.0
AC007996.1,1.0,1.0,1.0
AC008014.1,1.0,1.0,1.0
AC008035.1,0.0,0.0,0.0
AC008038.1,0.0,0.0,0.0
AC008105.2,0.0,0.0,0.0
AC008105.3,0.0,0.0,0.0
AC008124.1,0.0,0.0,0.0
AC008280.2,1.0,1.0,1.0
AC008393.1,1.0,1.0,0.0
AC008438.1,0.0,0.0,0.0
AC008507.1,0.0,0.0,0.0
AC008537.2,0.0,0.0,0.0
AC008537.3,1.0,1.0,1.0
AC008549.1,1.0,1.0,1.0
AC008555.6,1.0,1.0,0.0
AC008556.1,1.0,1.0,1.0
AC008592.3,0.0,0.0,0.0
AC008592.4,1.0,1.0,1.0
AC008608.2,0.0,0.0,0.0
AC008663.2,1.0,0.0,1.0
AC008703.1,1.0,0.0,1.0
AC008708.1,0.0,0.0,0.0
AC008736.1,1.0,1.0,1.0
AC008760.2,0.0,0.0,0.0
AC008764.6,0.0,0.0,0.0
AC008771.1,1.0,1.0,0.0
AC008780.1,1.0,1.0,1.0
AC008875.3,1.0,1.0,0.0
AC008895.1,1.0,0.0,1.0
AC008915.2,1.0,1.0,0.0
AC008937.3,1.0,1.0,1.0
AC008946.1,1.0,1.0,1.0
AC008966.1,1.0,1.0,0.0
AC008969.1,1.0,1.0,0.0
AC008972.2,1.0,1.0,1.0
AC009053.1,0.0,0.0,0.0
AC009061.2,1.0,1.0,1.0
AC009065.8,1.0,1.0,1.0
AC009093.5,1.0,1.0,1.0
AC009113.1,0.0,0.0,0.0
AC009120.2,1.0,1.0,1.0
AC009126.1,1.0,1.0,0.0
AC009159.3,1.0,1.0,1.0
AC009163.7,1.0,1.0,1.0
AC009166.1,0.0,0.0,0.0
AC009166.3,1.0,1.0,1.0
AC009237.14,1.0,1.0,1.0
AC009237.3,1.0,1.0,1.0
AC009275.1,1.0,1.0,1.0
AC009283.1,1.0,1.0,0.0
AC009303.4,1.0,1.0,0.0
AC009309.1,1.0,1.0,0.0
AC009318.1,0.0,0.0,0.0
AC009318.2,1.0,0.0,1.0
AC009403.1,1.0,1.0,0.0
AC009404.1,0.0,0.0,0.0
AC009407.1,1.0,1.0,0.0
AC009506.1,1.0,0.0,1.0
AC009509.4,1.0,1.0,1.0
AC009533.1,1.0,1.0,0.0
AC009779.2,1.0,1.0,0.0
AC009779.3,1.0,0.0,1.0
AC009812.1,1.0,1.0,0.0
AC009812.3,1.0,0.0,1.0
AC009812.4,1.0,0.0,1.0
AC009831.1,1.0,1.0,1.0
AC009879.3,0.0,0.0,0.0
AC009961.3,1.0,1.0,1.0
AC009962.1,1.0,1.0,1.0
AC009974.1,1.0,0.0,1.0
AC010168.2,1.0,1.0,1.0
AC010175.1,1.0,1.0,1.0
AC010186.3,1.0,1.0,0.0
AC010197.2,1.0,1.0,1.0
AC010203.2,0.0,0.0,0.0
AC010210.1,0.0,0.0,0.0
AC010226.1,0.0,0.0,0.0
AC010245.2,0.0,0.0,0.0
AC010273.3,0.0,0.0,0.0
AC010280.1,1.0,1.0,1.0
AC010280.2,1.0,1.0,1.0
AC010319.1,1.0,0.0,1.0
AC010326.3,1.0,1.0,0.0
AC010326.4,1.0,1.0,0.0
AC010327.6,1.0,1.0,0.0
AC010343.1,0.0,0.0,0.0
AC010491.2,1.0,1.0,1.0
AC010494.1,0.0,0.0,0.0
AC010503.4,0.0,0.0,0.0
AC010538.1,0.0,0.0,0.0
AC010547.2,1.0,1.0,1.0
AC010618.3,1.0,1.0,0.0
AC010642.2,1.0,1.0,0.0
AC010643.1,1.0,1.0,1.0
AC010654.1,0.0,0.0,0.0
AC010735.2,0.0,0.0,0.0
AC010872.2,1.0,1.0,1.0
AC010894.1,0.0,0.0,0.0
AC010969.1,1.0,1.0,1.0
AC010969.2,1.0,1.0,0.0
AC010976.1,0.0,0.0,0.0
AC011317.1,1.0,1.0,1.0
AC011346.1,0.0,0.0,0.0
AC011407.1,1.0,1.0,1.0
AC011450.1,0.0,0.0,0.0
AC011455.8,1.0,1.0,1.0
AC011462.5,1.0,1.0,0.0
AC011468.1,1.0,1.0,1.0
AC011472.4,0.0,0.0,0.0
AC011477.1,1.0,1.0,0.0
AC011477.2,1.0,1.0,1.0
AC011481.3,1.0,1.0,1.0
AC011498.4,0.0,0.0,0.0
AC011503.2,1.0,1.0,1.0
AC011591.1,0.0,0.0,0.0
AC011700.1,0.0,0.0,0.0
AC011978.2,1.0,0.0,1.0
AC012063.1,1.0,1.0,1.0
AC012065.2,1.0,1.0,1.0
AC012085.1,0.0,0.0,0.0
AC012236.1,1.0,1.0,1.0
AC012306.2,1.0,0.0,1.0
AC012306.3,0.0,0.0,0.0
AC012313.1,1.0,1.0,0.0
AC012313.10,0.0,0.0,0.0
AC012313.3,0.0,0.0,0.0
AC012313.5,1.0,1.0,0.0
AC012313.6,1.0,0.0,1.0
AC012313.9,0.0,0.0,0.0
AC012358.2,0.0,0.0,0.0
AC012360.2,0.0,0.0,0.0
AC012360.3,1.0,1.0,1.0
AC012368.1,0.0,0.0,0.0
AC012409.1,1.0,1.0,1.0
AC012459.1,1.0,1.0,0.0
AC012467.2,1.0,1.0,0.0
AC012513.3,1.0,1.0,1.0
AC012615.6,0.0,0.0,0.0
AC012640.2,1.0,0.0,1.0
AC012645.1,1.0,1.0,1.0
AC012668.3,0.0,0.0,0.0
AC012676.5,0.0,0.0,0.0
AC015712.2,1.0,0.0,1.0
AC015726.1,0.0,0.0,0.0
AC015813.6,1.0,1.0,1.0
AC015849.5,1.0,1.0,1.0
AC015871.3,0.0,0.0,0.0
AC015922.2,1.0,1.0,1.0
AC015922.3,1.0,1.0,1.0
AC016027.1,1.0,1.0,1.0
AC016044.1,0.0,0.0,0.0
AC016065.1,1.0,1.0,1.0
AC016355.1,0.0,0.0,0.0
AC016596.2,1.0,0.0,1.0
AC016682.1,1.0,1.0,1.0
AC016705.2,0.0,0.0,0.0
AC016727.1,1.0,0.0,1.0
AC016735.1,0.0,0.0,0.0
AC016739.1,1.0,1.0,0.0
AC016747.1,1.0,1.0,1.0
AC016831.1,1.0,1.0,1.0
AC016831.6,1.0,1.0,1.0
AC016876.1,0.0,0.0,0.0
AC016925.3,1.0,0.0,1.0
AC016957.2,0.0,0.0,0.0
AC016995.1,1.0,0.0,1.0
AC017000.1,0.0,0.0,0.0
AC017100.1,0.0,0.0,0.0
AC018413.1,0.0,0.0,0.0
AC018467.1,1.0,1.0,1.0
AC018521.5,1.0,0.0,1.0
AC018628.1,1.0,1.0,1.0
AC018638.1,1.0,0.0,1.0
AC018638.2,1.0,0.0,1.0
AC018638.4,0.0,0.0,0.0
AC018638.5,0.0,0.0,0.0
AC018645.3,1.0,0.0,1.0
AC018647.1,0.0,0.0,0.0
AC018647.2,1.0,0.0,1.0
AC018653.3,1.0,1.0,1.0
AC018695.8,0.0,0.0,0.0
AC018755.3,1.0,1.0,1.0
AC018755.4,1.0,1.0,1.0
AC018809.2,1.0,1.0,0.0
AC018904.1,1.0,1.0,0.0
AC018926.2,1.0,1.0,1.0
AC019080.1,1.0,1.0,0.0
AC019080.5,1.0,1.0,1.0
AC019117.1,0.0,0.0,0.0
AC019131.2,1.0,1.0,1.0
AC019197.1,1.0,0.0,1.0
AC019257.1,1.0,1.0,1.0
AC020558.2,1.0,1.0,1.0
AC020656.2,0.0,0.0,0.0
AC020763.1,1.0,1.0,1.0
AC020910.5,1.0,1.0,1.0
AC020910.6,1.0,0.0,1.0
AC020915.2,1.0,1.0,1.0
AC020916.1,1.0,1.0,1.0
AC020917.4,1.0,1.0,1.0
AC020978.4,1.0,1.0,1.0
AC021016.1,1.0,0.0,1.0
AC021074.3,0.0,0.0,0.0
AC021078.1,1.0,0.0,1.0
AC021087.5,0.0,0.0,0.0
AC021106.1,1.0,0.0,1.0
AC021146.9,1.0,1.0,1.0
AC021148.1,1.0,1.0,1.0
AC021148.2,0.0,0.0,0.0
AC021205.3,1.0,1.0,1.0
AC021218.1,0.0,0.0,0.0
AC021491.4,0.0,0.0,0.0
AC022007.1,1.0,1.0,1.0
AC022034.1,1.0,1.0,1.0
AC022098.1,0.0,0.0,0.0
AC022107.1,1.0,1.0,1.0
AC022144.1,0.0,0.0,0.0
AC022167.2,0.0,0.0,0.0
AC022167.4,1.0,1.0,1.0
AC022306.2,1.0,1.0,1.0
AC022364.1,0.0,0.0,0.0
AC022387.2,1.0,1.0,1.0
AC022400.6,1.0,1.0,1.0
AC022417.1,1.0,0.0,1.0
AC022506.2,1.0,1.0,1.0
AC022613.1,1.0,1.0,0.0
AC022613.2,0.0,0.0,0.0
AC022784.1,1.0,1.0,0.0
AC022784.6,0.0,0.0,0.0
AC022816.1,1.0,1.0,1.0
AC022916.1,1.0,1.0,0.0
AC023157.2,1.0,1.0,1.0
AC023509.3,1.0,1.0,1.0
AC023818.1,1.0,1.0,1.0
AC024060.2,1.0,1.0,0.0
AC024075.2,1.0,1.0,1.0
AC024293.1,1.0,1.0,0.0
AC024361.2,0.0,0.0,0.0
AC024451.2,1.0,0.0,1.0
AC024896.1,1.0,1.0,1.0
AC024909.1,1.0,0.0,1.0
AC025062.1,1.0,1.0,0.0
AC025062.3,1.0,1.0,0.0
AC025165.5,1.0,0.0,1.0
AC025171.1,1.0,1.0,1.0
AC025171.2,1.0,1.0,1.0
AC025181.2,1.0,1.0,1.0
AC025423.3,0.0,0.0,0.0
AC025449.1,0.0,0.0,0.0
AC025569.1,0.0,0.0,0.0
AC025627.1,1.0,1.0,0.0
AC025754.2,1.0,0.0,1.0
AC025884.1,0.0,0.0,0.0
AC026202.2,1.0,1.0,1.0
AC026369.3,1.0,1.0,1.0
AC026401.3,1.0,1.0,1.0
AC026403.1,1.0,1.0,0.0
AC026412.1,0.0,0.0,0.0
AC026462.3,1.0,1.0,1.0
AC026469.1,1.0,1.0,1.0
AC026471.1,0.0,0.0,0.0
AC026471.4,1.0,1.0,1.0
AC026748.7,1.0,1.0,1.0
AC026765.3,0.0,0.0,0.0
AC026801.2,1.0,1.0,0.0
AC026803.3,1.0,1.0,1.0
AC026979.2,0.0,0.0,0.0
AC026979.4,0.0,0.0,0.0
AC027020.2,0.0,0.0,0.0
AC027031.2,0.0,0.0,0.0
AC027097.1,1.0,1.0,0.0
AC027097.2,1.0,1.0,1.0
AC027117.1,1.0,1.0,1.0
AC027117.2,1.0,1.0,1.0
AC027290.2,1.0,1.0,1.0
AC027307.2,1.0,1.0,1.0
AC027309.2,0.0,0.0,0.0
AC027575.2,1.0,1.0,1.0
AC027601.5,1.0,1.0,0.0
AC027682.6,1.0,1.0,1.0
AC034139.1,1.0,1.0,1.0
AC034236.1,0.0,0.0,0.0
AC034236.2,1.0,1.0,1.0
AC036176.1,1.0,1.0,1.0
AC036214.2,1.0,0.0,1.0
AC040168.1,1.0,1.0,1.0
AC040169.1,0.0,0.0,0.0
AC040970.1,1.0,1.0,1.0
AC040977.1,1.0,1.0,1.0
AC046134.2,0.0,0.0,0.0
AC046185.2,1.0,0.0,1.0
AC046185.3,1.0,1.0,1.0
AC048341.1,1.0,1.0,1.0
AC053503.1,1.0,0.0,1.0
AC055811.4,0.0,0.0,0.0
AC055839.2,1.0,1.0,1.0
AC060766.4,0.0,0.0,0.0
AC060780.1,1.0,1.0,1.0
AC061961.1,0.0,0.0,0.0
AC062029.1,1.0,1.0,0.0
AC063919.1,1.0,1.0,1.0
AC063938.1,1.0,1.0,1.0
AC064807.1,1.0,1.0,0.0
AC064836.2,1.0,1.0,0.0
AC064836.3,1.0,1.0,1.0
AC067750.1,0.0,0.0,0.0
AC067838.1,0.0,0.0,0.0
AC067852.2,0.0,0.0,0.0
AC067852.5,1.0,1.0,0.0
AC067930.5,1.0,0.0,1.0
AC068338.2,1.0,1.0,1.0
AC068473.5,1.0,1.0,1.0
AC068533.2,1.0,1.0,1.0
AC068631.1,0.0,0.0,0.0
AC068870.2,0.0,0.0,0.0
AC068888.1,1.0,1.0,0.0
AC069209.2,1.0,1.0,1.0
AC069282.1,1.0,0.0,1.0
AC069528.2,1.0,1.0,1.0
AC069544.2,0.0,0.0,0.0
AC069547.1,1.0,1.0,1.0
AC072022.2,0.0,0.0,0.0
AC072061.1,1.0,1.0,0.0
AC073073.2,1.0,0.0,1.0
AC073111.3,1.0,1.0,1.0
AC073254.1,0.0,0.0,0.0
AC073257.1,0.0,0.0,0.0
AC073257.2,1.0,1.0,1.0
AC073332.1,1.0,1.0,1.0
AC073548.1,0.0,0.0,0.0
AC073857.1,1.0,1.0,1.0
AC073861.1,1.0,1.0,0.0
AC073957.3,1.0,0.0,1.0
AC074032.1,0.0,0.0,0.0
AC074117.1,1.0,1.0,1.0
AC078846.1,1.0,1.0,1.0
AC079061.1,1.0,1.0,1.0
AC079142.1,0.0,0.0,0.0
AC079250.1,0.0,0.0,0.0
AC079305.2,1.0,1.0,1.0
AC079414.3,1.0,1.0,1.0
AC079598.1,0.0,0.0,0.0
AC079753.2,0.0,0.0,0.0
AC079807.1,0.0,0.0,0.0
AC079848.1,1.0,0.0,1.0
AC079921.1,0.0,0.0,0.0
AC079922.1,0.0,0.0,0.0
AC079922.2,0.0,0.0,0.0
AC079949.1,0.0,0.0,0.0
AC079949.2,0.0,0.0,0.0
AC080128.1,1.0,1.0,1.0
AC083798.2,0.0,0.0,0.0
AC083799.1,1.0,0.0,1.0
AC083837.1,1.0,0.0,1.0
AC083841.1,0.0,0.0,0.0
AC083843.2,0.0,0.0,0.0
AC083843.3,0.0,0.0,0.0
AC083862.1,1.0,1.0,0.0
AC083862.2,1.0,1.0,0.0
AC083899.1,1.0,1.0,1.0
AC083900.1,0.0,0.0,0.0
AC083902.1,1.0,1.0,1.0
AC084024.4,0.0,0.0,0.0
AC084036.1,1.0,1.0,0.0
AC084198.2,1.0,1.0,1.0
AC084375.1,1.0,0.0,1.0
AC084824.1,0.0,0.0,0.0
AC087045.2,1.0,0.0,1.0
AC087164.2,1.0,1.0,1.0
AC087379.2,1.0,1.0,1.0
AC087392.1,1.0,1.0,1.0
AC087477.2,1.0,1.0,1.0
AC087482.1,1.0,1.0,1.0
AC087500.1,0.0,0.0,0.0
AC087501.4,1.0,1.0,1.0
AC087521.1,1.0,1.0,1.0
AC087564.1,0.0,0.0,0.0
AC087741.1,1.0,1.0,0.0
AC087752.3,1.0,1.0,1.0
AC087854.1,1.0,1.0,0.0
AC090114.2,1.0,1.0,1.0
AC090150.1,1.0,0.0,1.0
AC090152.1,1.0,1.0,1.0
AC090164.3,1.0,1.0,1.0
AC090164.4,1.0,1.0,1.0
AC090198.1,1.0,1.0,1.0
AC090204.1,1.0,1.0,1.0
AC090229.1,0.0,0.0,0.0
AC090340.1,0.0,0.0,0.0
AC090398.2,1.0,0.0,1.0
AC090498.1,0.0,0.0,0.0
AC090517.5,1.0,1.0,1.0
AC090559.1,1.0,1.0,1.0
AC090772.1,0.0,0.0,0.0
AC090772.4,1.0,0.0,1.0
AC090796.1,1.0,0.0,1.0
AC090844.2,1.0,1.0,1.0
AC090877.2,0.0,0.0,0.0
AC090912.1,1.0,1.0,1.0
AC090912.2,1.0,1.0,1.0
AC091043.1,0.0,0.0,0.0
AC091114.1,1.0,0.0,1.0
AC091271.1,0.0,0.0,0.0
AC091393.2,0.0,0.0,0.0
AC091563.1,1.0,0.0,1.0
AC091729.2,1.0,1.0,1.0
AC091825.3,1.0,1.0,1.0
AC091978.1,0.0,0.0,0.0
AC091982.3,1.0,1.0,0.0
AC092053.3,1.0,1.0,1.0
AC092053.4,0.0,0.0,0.0
AC092070.2,0.0,0.0,0.0
AC092071.1,0.0,0.0,0.0
AC092118.1,0.0,0.0,0.0
AC092134.1,0.0,0.0,0.0
AC092155.1,1.0,1.0,1.0
AC092164.1,1.0,1.0,1.0
AC092171.3,1.0,1.0,1.0
AC092171.5,1.0,1.0,1.0
AC092268.1,1.0,0.0,1.0
AC092275.1,1.0,1.0,1.0
AC092279.1,1.0,1.0,1.0
AC092295.2,1.0,1.0,1.0
AC092306.1,0.0,0.0,0.0
AC092329.4,0.0,0.0,0.0
AC092368.3,0.0,0.0,0.0
AC092384.2,1.0,1.0,1.0
AC092535.5,1.0,1.0,1.0
AC092645.1,1.0,1.0,1.0
AC092687.3,0.0,0.0,0.0
AC092718.4,0.0,0.0,0.0
AC092747.4,1.0,1.0,1.0
AC092803.1,1.0,1.0,1.0
AC092809.2,1.0,1.0,1.0
AC092868.1,1.0,1.0,0.0
AC092910.3,1.0,1.0,1.0
AC092944.1,0.0,0.0,0.0
AC092969.1,1.0,1.0,1.0
AC093001.2,0.0,0.0,0.0
AC093110.1,1.0,1.0,1.0
AC093157.1,0.0,0.0,0.0
AC093162.1,0.0,0.0,0.0
AC093297.2,0.0,0.0,0.0
AC093323.1,0.0,0.0,0.0
AC093535.2,1.0,1.0,1.0
AC093536.1,1.0,1.0,1.0
AC093583.1,1.0,1.0,1.0
AC093627.4,0.0,0.0,0.0
AC093627.5,1.0,1.0,1.0
AC093673.1,1.0,1.0,0.0
AC093675.1,0.0,0.0,0.0
AC093725.2,1.0,1.0,1.0
AC093726.2,0.0,0.0,0.0
AC093752.1,0.0,0.0,0.0
AC093797.1,0.0,0.0,0.0
AC093809.1,1.0,0.0,1.0
AC093827.4,0.0,0.0,0.0
AC093829.1,1.0,0.0,1.0
AC093849.2,1.0,0.0,1.0
AC093909.6,0.0,0.0,0.0
AC095057.3,0.0,0.0,0.0
AC096577.1,1.0,1.0,1.0
AC096677.1,1.0,1.0,1.0
AC096720.2,0.0,0.0,0.0
AC096887.2,1.0,1.0,1.0
AC096921.2,1.0,0.0,1.0
AC096992.2,0.0,0.0,0.0
AC097359.2,1.0,1.0,0.0
AC097376.3,0.0,0.0,0.0
AC097382.3,0.0,0.0,0.0
AC097448.1,1.0,0.0,1.0
AC097639.1,1.0,1.0,1.0
AC098487.1,0.0,0.0,0.0
AC098614.2,0.0,0.0,0.0
AC099329.2,0.0,0.0,0.0
AC099336.2,0.0,0.0,0.0
AC099489.1,1.0,1.0,1.0
AC099508.2,1.0,1.0,1.0
AC099509.1,1.0,1.0,1.0
AC099552.5,0.0,0.0,0.0
AC099677.1,0.0,0.0,0.0
AC099684.1,1.0,1.0,1.0
AC099684.2,0.0,0.0,0.0
AC100803.3,1.0,1.0,0.0
AC100805.1,1.0,1.0,1.0
AC100810.1,1.0,1.0,1.0
AC100814.1,1.0,1.0,0.0
AC100847.1,0.0,0.0,0.0
AC100861.1,1.0,1.0,1.0
AC102945.2,0.0,0.0,0.0
AC102953.2,1.0,1.0,1.0
AC103591.4,1.0,1.0,1.0
AC103740.1,1.0,1.0,1.0
AC103760.1,1.0,0.0,1.0
AC104109.2,0.0,0.0,0.0
AC104211.1,1.0,0.0,1.0
AC104232.3,1.0,0.0,1.0
AC104447.1,0.0,0.0,0.0
AC104461.1,0.0,0.0,0.0
AC104472.4,0.0,0.0,0.0
AC104530.1,0.0,0.0,0.0
AC104596.1,0.0,0.0,0.0
AC104667.2,1.0,1.0,1.0
AC104785.1,0.0,0.0,0.0
AC104794.3,1.0,1.0,0.0
AC104809.1,1.0,1.0,1.0
AC104825.1,1.0,1.0,1.0
AC104958.2,1.0,1.0,0.0
AC104964.3,0.0,0.0,0.0
