,padjScreen,p_naive,p_aware
MAPK14,1.0527229068111977e-13,0.0907391945828368,6.901588237964069e-14
MAPK1IP1L,0.01505410967603189,0.191189522766646,0.009869384013675347
MAPK3,5.4116657077503e-13,3.547855580490508e-13,7.074069752817594e-08
MAPK4,5.3737336970498885e-05,0.09074743879437444,3.522987581779881e-05
MAPK6,0.49351177546394975,,
MAPK7,0.0013180174565618026,0.0008640843394575878,0.00819429037623858
MAPK8,1.919956079835588e-14,1.70515070588043e-06,1.2587116906326969e-14
MAPK8IP1,0.12361596132060772,,
MAPK8IP2,5.109971943245887e-25,3.350066957948053e-25,5.28974169414231e-24
MAPK8IP3,0.0002580389374247566,0.00016916877973729145,0.008108832282115896
MAPK9,0.000404969739544634,0.00026549573236121104,0.0706097523562819
MAPKAP1,0.00014732534651102028,9.658561356039669e-05,0.005838832549038423
MAPKAPK2,3.339095040442349e-08,2.189090681646403e-08,0.11841861329181291
MAPKAPK3,0.014606746012623387,0.009576095079094734,1.0
MAPKAPK5,1.2516317790841074e-05,8.205622874641368e-06,0.715777345192651
MAPKAPK5-AS1,3.1873851418727307e-13,2.0896305820535874e-13,6.216936108089673e-07
MAPKBP1,1.276675310089489e-06,8.369806761878496e-07,0.001283836488592341
MAPRE1,0.01775160835406618,0.011637847968225165,0.5326245466277534
MAPRE2,4.809891718766252e-05,0.003972900446253023,3.1533361625683254e-05
MAPRE3,0.0357322776202425,0.5039057419565731,0.02342586689659266
MAPT,9.865064532293661e-42,6.467477139741311e-42,2.0172620710871818e-35
MARCHF1,2.849794794311357e-06,2.2541313016487015e-05,1.8683083749556807e-06
MARCHF2,0.0009500568418218554,0.0006228515673489534,0.10107066884755764
MARCHF3,0.0470592909836455,0.0308517889216887,0.7196285859803975
MARCHF5,1.8495251412152595e-15,6.466227608711563e-09,1.2125375896963708e-15
MARCHF6,0.01191572570806161,0.014455180543740644,0.015623756614676399
MARCHF7,1.6542790193768335e-09,0.1077741675996454,1.084535403245435e-09
MARCHF8,0.03598435314259746,0.023591126097176923,0.586173835312527
MARCHF9,0.26511265339478784,,
MARCKS,0.02011535806145879,0.04836455837546717,0.013187508099346223
MARCKSL1,0.00041867113273057926,0.00027447828355716406,0.003563384360881586
MARCO,6.421637731763289e-38,4.2099871819310883e-38,2.7253769814689108e-09
MARF1,0.00023712147311797258,0.04276320058099312,0.00015545541559429713
MARK1,2.041558046881912e-11,0.003683673899912647,1.3384332108969767e-11
MARK2,3.102018812943896e-06,2.0336649288088935e-06,0.2019544945074667
MARK3,0.9764591185810059,,
MARK4,2.7976545158745044e-17,1.8341255211338735e-17,1.0841014720194584e-07
MARS1,2.7895098595815996e-19,1.8287859333173947e-19,2.411112516778439e-09
MARS2,0.034497785781066666,1.0,0.02261654145093229
MARVELD1,0.8819740787863536,,
MARVELD2,0.0856821133232707,,
MARVELD3,0.6971374216700073,,
MASP1,4.633120498269587e-14,1.1413761313345725e-10,3.037446010630257e-14
MASP2,0.09355939132499043,,
MAST1,2.359822132229717e-05,1.5470852364006588e-05,0.00016457151955656058
MAST2,2.793653018925248e-18,1.831502163733692e-18,5.094721101262536e-11
MAST3,2.2848105601000576e-12,1.4979080996088497e-12,7.455828671910245e-07
MAST4,9.824021135163633e-05,0.08939585919515221,6.440569334748568e-05
MASTL,2.2658688974672217e-08,1.4854900591930437e-08,0.02246821487104717
MAT1A,9.31204595159268e-19,2.025853727282891e-16,6.104921475069527e-19
MAT2A,0.06110492364912631,,
MAT2B,8.77796183234071e-09,0.12244000150875851,5.754779129760622e-09
MATK,0.12274864155658083,,
MATN1-AS1,0.29337616459014004,,
MATN2,0.37507892724427494,,
MATR3,0.5378106058163257,,
MAU2,1.7451720458763787e-05,1.1441243262700503e-05,1.0
MAVS,3.633216397747123e-14,2.3819148794457493e-14,1.1656616013882706e-06
MAX,0.0103462581929265,0.027812999509922567,0.0067829448176002565
MAZ,1.1603027162103435e-09,7.606875016077962e-10,8.058047124502933e-06
MB,0.00018918067335783954,0.0001240257148057624,0.007545171369370706
MB21D2,0.4671630328159959,,
MBD1,0.009895920614592798,0.00648770620223131,0.5744645507759056
MBD2,0.003215240532850107,0.4377575163363207,0.0021078924093102663
MBD3,0.2835594032289875,,
MBD4,5.905254609556563e-09,0.008642232003449244,3.871449504119897e-09
MBD5,0.10892291085880929,,
MBD6,0.12995202774375503,,
MBIP,9.751680195213589e-13,5.249390017583928e-09,6.393143048396083e-13
MBL1P,0.0013112815439636782,0.001719336631116389,0.0013359403765022134
