,padjScreen,p_naive,p_aware
ANKDD1B,1.0,0.0,1.0
ANKEF1,0.0,0.0,0.0
ANKFN1,1.0,0.0,1.0
ANKFY1,1.0,1.0,1.0
ANKH,0.0,0.0,0.0
ANKHD1,1.0,1.0,1.0
ANKHD1-EIF4EBP3,1.0,1.0,0.0
ANKIB1,0.0,0.0,0.0
ANKMY1,1.0,1.0,1.0
ANKMY2,1.0,0.0,1.0
ANKRA2,1.0,1.0,1.0
ANKRD10,1.0,1.0,1.0
ANKRD10-IT1,1.0,1.0,1.0
ANKRD11,0.0,0.0,0.0
ANKRD12,0.0,0.0,0.0
ANKRD13A,1.0,1.0,1.0
ANKRD13B,1.0,1.0,1.0
ANKRD13C,0.0,0.0,0.0
ANKRD13D,1.0,1.0,1.0
ANKRD16,1.0,1.0,1.0
ANKRD17,1.0,1.0,1.0
ANKRD18A,1.0,1.0,1.0
ANKRD18EP,0.0,0.0,0.0
ANKRD19P,1.0,1.0,1.0
ANKRD2,1.0,1.0,1.0
ANKRD20A5P,0.0,0.0,0.0
ANKRD23,1.0,1.0,1.0
ANKRD24,1.0,0.0,1.0
ANKRD26,0.0,0.0,0.0
ANKRD27,1.0,1.0,1.0
ANKRD28,1.0,1.0,0.0
ANKRD29,1.0,1.0,1.0
ANKRD31,0.0,0.0,0.0
ANKRD33B,1.0,1.0,1.0
ANKRD34B,1.0,1.0,1.0
ANKRD36,1.0,1.0,1.0
ANKRD36B,1.0,1.0,1.0
ANKRD36BP2,0.0,0.0,0.0
ANKRD36C,1.0,1.0,1.0
ANKRD37,1.0,1.0,1.0
ANKRD39,1.0,1.0,1.0
ANKRD40,0.0,0.0,0.0
ANKRD42,1.0,1.0,1.0
ANKRD44,1.0,1.0,1.0
ANKRD45,1.0,1.0,1.0
ANKRD46,1.0,1.0,1.0
ANKRD49,1.0,1.0,0.0
ANKRD52,1.0,1.0,1.0
ANKRD53,1.0,1.0,1.0
ANKRD54,1.0,1.0,1.0
ANKRD55,0.0,0.0,0.0
ANKRD6,0.0,0.0,0.0
ANKRD61,1.0,1.0,0.0
ANKRD7,1.0,1.0,1.0
ANKS1A,1.0,1.0,1.0
ANKS1B,1.0,1.0,0.0
ANKS3,1.0,1.0,1.0
ANKS4B,0.0,0.0,0.0
ANKS6,1.0,1.0,1.0
ANKZF1,1.0,1.0,1.0
ANLN,1.0,1.0,1.0
ANO1,1.0,1.0,1.0
ANO10,1.0,1.0,0.0
ANO2,1.0,1.0,1.0
ANO3,0.0,0.0,0.0
ANO4,1.0,1.0,1.0
ANO5,1.0,1.0,1.0
ANO6,1.0,1.0,1.0
ANO7,1.0,1.0,1.0
ANO7L1,1.0,1.0,1.0
ANO8,0.0,0.0,0.0
ANP32A,1.0,0.0,1.0
ANP32B,1.0,1.0,1.0
ANP32E,1.0,0.0,1.0
ANPEP,0.0,0.0,0.0
ANTKMT,1.0,0.0,1.0
ANTXR1,1.0,1.0,1.0
ANTXR2,1.0,1.0,1.0
ANXA10,1.0,1.0,0.0
ANXA13,1.0,1.0,1.0
ANXA2,1.0,1.0,1.0
ANXA2P2,1.0,1.0,1.0
ANXA2R,1.0,1.0,1.0
ANXA3,1.0,1.0,1.0
ANXA4,1.0,1.0,1.0
ANXA6,1.0,1.0,0.0
ANXA7,1.0,1.0,1.0
ANXA9,1.0,1.0,1.0
AOAH,1.0,1.0,1.0
AOC1,0.0,0.0,0.0
AOC2,0.0,0.0,0.0
AOC3,1.0,1.0,1.0
AOC4P,0.0,0.0,0.0
AOPEP,1.0,1.0,1.0
AOX1,1.0,1.0,1.0
AP000223.1,1.0,1.0,1.0
AP000229.1,1.0,1.0,1.0
AP000240.1,1.0,1.0,1.0
AP000254.2,1.0,1.0,1.0
AP000255.1,1.0,1.0,1.0
AP000282.1,1.0,1.0,1.0
AP000317.1,1.0,1.0,1.0
AP000344.1,1.0,1.0,1.0
AP000345.2,0.0,0.0,0.0
AP000346.2,0.0,0.0,0.0
AP000347.1,0.0,0.0,0.0
AP000350.6,0.0,0.0,0.0
AP000350.8,1.0,1.0,1.0
AP000355.1,1.0,1.0,1.0
AP000356.2,1.0,1.0,1.0
AP000356.3,0.0,0.0,0.0
AP000357.2,1.0,1.0,1.0
AP000424.1,0.0,0.0,0.0
AP000442.1,1.0,1.0,1.0
AP000445.1,1.0,1.0,1.0
AP000487.1,1.0,1.0,1.0
AP000560.1,0.0,0.0,0.0
AP000569.1,1.0,1.0,1.0
AP000640.1,0.0,0.0,0.0
AP000648.4,0.0,0.0,0.0
AP000662.1,1.0,1.0,1.0
AP000688.2,1.0,1.0,1.0
AP000695.1,1.0,1.0,1.0
AP000695.2,1.0,1.0,1.0
AP000696.1,1.0,1.0,1.0
AP000696.2,1.0,1.0,1.0
AP000697.1,1.0,1.0,1.0
AP000704.1,1.0,1.0,1.0
AP000757.1,1.0,1.0,1.0
AP000757.2,0.0,0.0,0.0
AP000759.1,0.0,0.0,0.0
AP000763.2,1.0,1.0,1.0
AP000766.1,0.0,0.0,0.0
AP000787.1,1.0,1.0,1.0
AP000813.1,1.0,1.0,0.0
AP000851.2,1.0,1.0,1.0
AP000866.1,1.0,1.0,1.0
AP000866.2,1.0,1.0,1.0
AP000866.5,1.0,1.0,1.0
AP000866.6,0.0,0.0,0.0
AP000873.2,1.0,1.0,1.0
AP000894.4,1.0,1.0,1.0
AP000911.1,1.0,1.0,1.0
AP000919.1,1.0,1.0,1.0
AP000941.1,0.0,0.0,0.0
AP000974.1,1.0,1.0,1.0
AP001021.1,1.0,1.0,1.0
AP001033.1,1.0,1.0,1.0
AP001033.2,0.0,0.0,0.0
AP001042.1,1.0,1.0,1.0
AP001046.1,1.0,1.0,1.0
AP001062.1,1.0,1.0,1.0
AP001094.2,1.0,1.0,1.0
AP001107.5,0.0,0.0,0.0
AP001107.9,1.0,1.0,1.0
AP001148.1,1.0,1.0,1.0
AP001160.3,1.0,1.0,1.0
AP001178.3,1.0,1.0,1.0
AP001189.1,0.0,0.0,0.0
AP001189.3,0.0,0.0,0.0
AP001207.3,1.0,1.0,1.0
AP001267.3,1.0,1.0,1.0
AP001273.1,1.0,1.0,1.0
AP001318.2,1.0,1.0,0.0
AP001324.1,0.0,0.0,0.0
AP001330.4,1.0,1.0,1.0
AP001350.2,1.0,1.0,1.0
AP001363.2,1.0,1.0,1.0
AP001372.2,1.0,0.0,1.0
AP001462.1,1.0,1.0,1.0
AP001469.3,1.0,1.0,1.0
AP001505.1,1.0,1.0,1.0
AP001527.2,1.0,1.0,1.0
AP001528.1,1.0,1.0,1.0
AP001528.2,1.0,1.0,1.0
AP001531.1,1.0,1.0,0.0
AP001542.3,0.0,0.0,0.0
AP001625.2,1.0,1.0,1.0
AP001626.1,1.0,1.0,1.0
AP001636.3,1.0,1.0,1.0
AP001830.1,1.0,1.0,1.0
AP001922.5,1.0,1.0,1.0
AP001922.6,1.0,1.0,1.0
AP001992.1,1.0,1.0,1.0
AP001994.2,1.0,1.0,1.0
AP002026.1,1.0,1.0,1.0
AP002336.2,1.0,1.0,1.0
AP002360.1,1.0,1.0,1.0
AP002381.2,1.0,1.0,1.0
AP002387.1,1.0,1.0,0.0
AP002414.2,1.0,1.0,1.0
AP002433.2,1.0,1.0,1.0
AP002448.1,1.0,1.0,1.0
AP002495.1,1.0,1.0,1.0
AP002748.4,1.0,1.0,1.0
AP002761.3,0.0,0.0,0.0
AP002784.1,1.0,1.0,1.0
AP002800.1,1.0,1.0,1.0
AP002807.1,0.0,0.0,0.0
AP002813.1,1.0,1.0,1.0
AP002840.2,1.0,0.0,1.0
AP002847.1,1.0,1.0,1.0
AP002851.1,1.0,1.0,1.0
AP002907.1,0.0,0.0,0.0
AP002990.1,1.0,1.0,1.0
AP003071.4,1.0,1.0,1.0
AP003071.5,1.0,1.0,1.0
AP003080.1,1.0,1.0,1.0
AP003084.1,1.0,1.0,1.0
AP003108.1,1.0,1.0,1.0
AP003108.2,0.0,0.0,0.0
AP003110.1,1.0,1.0,1.0
AP003119.2,1.0,0.0,1.0
AP003119.3,1.0,0.0,1.0
AP003120.1,1.0,1.0,1.0
AP003307.1,1.0,1.0,1.0
AP003352.1,1.0,1.0,1.0
AP003392.1,1.0,1.0,1.0
AP003392.2,1.0,1.0,1.0
AP003465.1,1.0,1.0,1.0
AP003498.2,0.0,0.0,0.0
AP003548.1,0.0,0.0,0.0
AP003721.3,1.0,1.0,1.0
AP003721.4,1.0,1.0,1.0
AP003733.3,0.0,0.0,0.0
AP003778.1,1.0,1.0,1.0
AP004609.3,1.0,1.0,1.0
AP004782.1,1.0,1.0,1.0
AP005136.3,1.0,1.0,1.0
AP005229.1,1.0,1.0,1.0
AP005230.1,1.0,1.0,1.0
AP005329.2,1.0,1.0,1.0
AP005432.2,1.0,1.0,1.0
AP005482.2,1.0,1.0,1.0
AP005717.1,1.0,1.0,1.0
AP006287.3,1.0,1.0,1.0
AP006333.2,1.0,1.0,1.0
AP006621.3,1.0,1.0,1.0
AP006621.5,1.0,1.0,1.0
AP006623.1,1.0,1.0,1.0
AP1AR,0.0,0.0,0.0
AP1B1,0.0,0.0,0.0
AP1G1,1.0,1.0,1.0
AP1G2,1.0,1.0,1.0
AP1M1,1.0,1.0,1.0
AP1S1,1.0,0.0,1.0
AP1S3,0.0,0.0,0.0
AP2A1,1.0,1.0,1.0
AP2A2,1.0,1.0,1.0
AP2B1,1.0,1.0,1.0
AP2S1,1.0,1.0,1.0
AP3B1,1.0,1.0,1.0
AP3B2,1.0,1.0,1.0
AP3D1,1.0,0.0,1.0
AP3M2,0.0,0.0,0.0
AP3S1,1.0,1.0,1.0
AP3S2,1.0,1.0,1.0
AP4B1,0.0,0.0,0.0
AP4E1,0.0,0.0,0.0
AP4M1,1.0,1.0,1.0
AP4S1,1.0,1.0,1.0
AP5M1,1.0,1.0,1.0
AP5S1,1.0,1.0,1.0
AP5Z1,1.0,1.0,1.0
APAF1,1.0,1.0,1.0
APBA2,1.0,1.0,1.0
APBA3,1.0,1.0,1.0
APBB1,1.0,1.0,1.0
APBB2,0.0,0.0,0.0
APBB3,1.0,1.0,1.0
APC,1.0,0.0,1.0
APC2,1.0,1.0,0.0
APCDD1,0.0,0.0,0.0
APCDD1L,1.0,1.0,1.0
APCDD1L-DT,1.0,1.0,1.0
APCS,1.0,0.0,1.0
APEH,1.0,1.0,1.0
APELA,1.0,1.0,1.0
APEX1,1.0,1.0,1.0
APH1A,1.0,0.0,1.0
APH1B,1.0,1.0,1.0
API5,1.0,1.0,1.0
APIP,1.0,1.0,1.0
APLNR,1.0,1.0,1.0
APLP1,0.0,0.0,0.0
APLP2,1.0,1.0,1.0
APMAP,1.0,0.0,1.0
APOA1,1.0,1.0,1.0
APOA2,1.0,1.0,1.0
APOB,1.0,1.0,1.0
APOBEC2,0.0,0.0,0.0
APOBEC3A,1.0,1.0,1.0
APOBEC3C,1.0,1.0,1.0
APOBEC3D,1.0,1.0,1.0
APOBEC3F,1.0,1.0,1.0
APOBEC3G,1.0,1.0,1.0
APOBEC3H,1.0,1.0,1.0
APOC1,1.0,1.0,1.0
APOC3,1.0,1.0,1.0
APOD,1.0,1.0,1.0
APOE,0.0,0.0,0.0
APOH,1.0,1.0,1.0
APOL1,1.0,1.0,1.0
APOL2,1.0,1.0,1.0
APOL4,0.0,0.0,0.0
APOL6,1.0,1.0,1.0
APOLD1,1.0,1.0,1.0
APP,1.0,1.0,1.0
APPBP2,1.0,1.0,1.0
APPL1,1.0,1.0,1.0
APPL2,1.0,0.0,1.0
APRT,1.0,1.0,1.0
APTX,1.0,1.0,1.0
AQP1,1.0,1.0,1.0
AQP11,1.0,1.0,1.0
AQP2,1.0,1.0,1.0
AQP3,1.0,1.0,1.0
AQP4,1.0,1.0,1.0
AQP4-AS1,0.0,0.0,0.0
AQP5,1.0,1.0,1.0
AQP6,1.0,1.0,1.0
AQP7,1.0,1.0,1.0
AQP7P1,1.0,1.0,1.0
AQP9,1.0,1.0,1.0
AQR,1.0,1.0,1.0
ARAP1,1.0,1.0,1.0
ARAP2,1.0,1.0,1.0
ARAP3,1.0,1.0,1.0
ARCN1,1.0,1.0,1.0
AREG,1.0,1.0,0.0
AREL1,1.0,1.0,1.0
ARF1,1.0,1.0,1.0
ARF3,1.0,1.0,1.0
ARF4,1.0,1.0,1.0
ARF5,1.0,1.0,0.0
ARF6,1.0,1.0,0.0
ARFGAP1,1.0,1.0,1.0
ARFGAP2,1.0,1.0,1.0
ARFGAP3,0.0,0.0,0.0
ARFGEF1,1.0,1.0,1.0
ARFGEF2,1.0,1.0,1.0
ARFGEF3,1.0,1.0,1.0
ARFIP1,1.0,1.0,1.0
ARFIP2,1.0,1.0,1.0
ARG2,1.0,1.0,1.0
ARGLU1,0.0,0.0,0.0
ARHGAP1,1.0,1.0,1.0
ARHGAP10,1.0,1.0,1.0
ARHGAP11A,1.0,1.0,1.0
ARHGAP12,1.0,1.0,1.0
ARHGAP15,1.0,1.0,1.0
ARHGAP17,1.0,1.0,1.0
ARHGAP18,1.0,1.0,1.0
ARHGAP19,1.0,1.0,1.0
ARHGAP20,0.0,0.0,0.0
ARHGAP22,1.0,1.0,1.0
ARHGAP23,0.0,0.0,0.0
ARHGAP24,1.0,1.0,1.0
ARHGAP25,1.0,1.0,1.0
ARHGAP26,1.0,1.0,1.0
ARHGAP27,1.0,1.0,1.0
ARHGAP27P1-BPTFP1-KPNA2P3,1.0,1.0,1.0
ARHGAP28,1.0,1.0,1.0
ARHGAP29,1.0,0.0,1.0
ARHGAP29-AS1,1.0,1.0,1.0
ARHGAP30,1.0,1.0,1.0
ARHGAP32,0.0,0.0,0.0
ARHGAP33,1.0,1.0,1.0
ARHGAP35,1.0,1.0,1.0
ARHGAP40,1.0,1.0,1.0
ARHGAP42,1.0,1.0,1.0
ARHGAP44,1.0,1.0,1.0
ARHGAP45,1.0,1.0,1.0
ARHGAP5,1.0,1.0,1.0
ARHGAP5-AS1,1.0,1.0,1.0
ARHGAP8,1.0,1.0,1.0
ARHGAP9,1.0,1.0,1.0
ARHGDIA,1.0,1.0,1.0
ARHGDIB,1.0,1.0,1.0
ARHGEF1,1.0,1.0,1.0
ARHGEF10,1.0,1.0,1.0
ARHGEF10L,1.0,1.0,1.0
ARHGEF11,1.0,1.0,1.0
ARHGEF12,1.0,1.0,1.0
ARHGEF15,1.0,1.0,1.0
ARHGEF16,0.0,0.0,0.0
ARHGEF17,1.0,1.0,1.0
ARHGEF18,1.0,1.0,1.0
ARHGEF19,0.0,0.0,0.0
ARHGEF2,1.0,1.0,1.0
ARHGEF25,0.0,0.0,0.0
ARHGEF26,1.0,1.0,1.0
ARHGEF26-AS1,1.0,1.0,1.0
ARHGEF28,0.0,0.0,0.0
ARHGEF3,1.0,1.0,1.0
ARHGEF33,1.0,0.0,1.0
ARHGEF37,1.0,1.0,0.0
ARHGEF38,1.0,1.0,1.0
ARHGEF39,1.0,1.0,1.0
ARHGEF4,1.0,1.0,1.0
ARHGEF40,1.0,1.0,0.0
ARHGEF7,1.0,1.0,1.0
ARID1A,1.0,1.0,1.0
ARID1B,1.0,1.0,1.0
ARID2,0.0,0.0,0.0
ARID3A,1.0,1.0,1.0
ARID3B,1.0,1.0,1.0
ARID4A,1.0,0.0,1.0
ARID4B,0.0,0.0,0.0
ARID5A,1.0,1.0,1.0
ARID5B,0.0,0.0,0.0
ARIH1,1.0,0.0,1.0
ARIH2,1.0,1.0,0.0
ARIH2OS,1.0,1.0,1.0
ARL1,1.0,1.0,0.0
ARL10,1.0,1.0,1.0
ARL11,1.0,1.0,1.0
ARL13B,1.0,1.0,0.0
ARL14,1.0,1.0,1.0
ARL14EP,1.0,1.0,1.0
ARL14EPL,1.0,1.0,1.0
ARL15,1.0,1.0,1.0
ARL16,0.0,0.0,0.0
ARL2BP,0.0,0.0,0.0
ARL3,1.0,1.0,1.0
ARL4A,1.0,1.0,1.0
ARL4C,1.0,1.0,1.0
ARL4D,1.0,1.0,1.0
ARL5A,1.0,0.0,1.0
ARL6,1.0,1.0,0.0
ARL6IP1,1.0,1.0,1.0
ARL6IP5,1.0,1.0,1.0
ARL6IP6,1.0,1.0,1.0
ARL8A,0.0,0.0,0.0
ARL8B,1.0,1.0,0.0
ARL9,1.0,1.0,1.0
ARMC1,1.0,0.0,1.0
ARMC10,1.0,1.0,0.0
ARMC2,1.0,1.0,1.0
ARMC4,1.0,1.0,1.0
ARMC4P1,1.0,1.0,1.0
ARMC6,0.0,0.0,0.0
ARMC7,1.0,1.0,1.0
ARMC8,1.0,1.0,1.0
ARMC9,1.0,1.0,1.0
ARMH1,0.0,0.0,0.0
ARMH3,1.0,1.0,1.0
ARMH4,1.0,1.0,1.0
ARMT1,0.0,0.0,0.0
ARNILA,1.0,1.0,1.0
ARNT,1.0,1.0,1.0
ARNT2,1.0,1.0,1.0
ARNTL,1.0,1.0,0.0
ARNTL2,1.0,1.0,1.0
ARPC1A,1.0,1.0,1.0
ARPC1B,1.0,1.0,1.0
ARPC2,1.0,1.0,1.0
ARPC3,1.0,1.0,1.0
ARPC3P3,1.0,1.0,1.0
ARPC4,1.0,0.0,1.0
ARPC5,1.0,1.0,1.0
ARPC5L,1.0,1.0,0.0
ARPIN,0.0,0.0,0.0
ARPP19,1.0,1.0,1.0
ARPP21,1.0,0.0,1.0
ARRB1,1.0,0.0,1.0
ARRB2,1.0,1.0,1.0
ARRDC1,1.0,1.0,1.0
ARRDC1-AS1,1.0,1.0,1.0
ARRDC2,1.0,1.0,1.0
ARRDC3,1.0,1.0,0.0
ARRDC3-AS1,1.0,0.0,1.0
ARRDC4,1.0,1.0,1.0
ARSB,1.0,1.0,1.0
ARSG,0.0,0.0,0.0
ARSI,1.0,1.0,1.0
ARSJ,0.0,0.0,0.0
ARSK,1.0,0.0,1.0
ART1,1.0,0.0,1.0
ART3,1.0,1.0,1.0
ART4,1.0,1.0,1.0
ART5,1.0,1.0,1.0
ARTN,1.0,1.0,1.0
ARV1,1.0,1.0,1.0
ASAH1,1.0,1.0,1.0
ASAP1,1.0,1.0,1.0
ASAP2,1.0,1.0,1.0
ASAP3,1.0,1.0,1.0
ASB1,1.0,1.0,1.0
ASB13,0.0,0.0,0.0
ASB14,1.0,0.0,1.0
ASB15,1.0,1.0,1.0
ASB16,1.0,1.0,1.0
ASB16-AS1,0.0,0.0,0.0
ASB2,1.0,1.0,1.0
ASB3,1.0,0.0,1.0
ASB4,1.0,0.0,1.0
ASB5,1.0,1.0,1.0
ASB6,1.0,1.0,1.0
ASB7,0.0,0.0,0.0
ASB8,1.0,1.0,1.0
ASCC1,1.0,1.0,1.0
ASCC2,1.0,1.0,1.0
ASCC3,1.0,1.0,1.0
ASCL2,0.0,0.0,0.0
ASCL4,1.0,1.0,1.0
ASF1A,1.0,1.0,1.0
ASF1B,1.0,1.0,1.0
ASGR1,1.0,1.0,1.0
ASGR2,0.0,0.0,0.0
ASH1L,1.0,1.0,1.0
ASH1L-AS1,1.0,1.0,1.0
ASH2L,0.0,0.0,0.0
ASIC1,1.0,1.0,1.0
ASIC2,1.0,1.0,1.0
ASIC3,1.0,1.0,1.0
ASL,1.0,0.0,1.0
ASNS,1.0,1.0,1.0
ASNSD1,1.0,0.0,1.0
ASPA,0.0,0.0,0.0
ASPDH,1.0,1.0,1.0
ASPH,1.0,1.0,1.0
ASPHD2,1.0,1.0,1.0
ASPM,1.0,1.0,1.0
ASPN,1.0,1.0,1.0
ASPRV1,1.0,1.0,1.0
ASPSCR1,1.0,1.0,1.0
ASRGL1,1.0,1.0,1.0
ASS1,1.0,1.0,1.0
ASS1P1,1.0,1.0,1.0
ASS1P11,1.0,1.0,1.0
ASTE1,1.0,1.0,1.0
ASTN1,1.0,1.0,1.0
ASTN2,0.0,0.0,0.0
ASXL1,1.0,1.0,0.0
ASXL2,1.0,0.0,1.0
ASXL3,1.0,1.0,1.0
ATAD2,1.0,1.0,1.0
ATAD2B,0.0,0.0,0.0
ATAD5,1.0,1.0,1.0
ATAT1,0.0,0.0,0.0
ATCAY,1.0,1.0,1.0
ATE1,1.0,1.0,1.0
ATE1-AS1,0.0,0.0,0.0
ATF1,1.0,1.0,1.0
ATF2,0.0,0.0,0.0
ATF3,1.0,1.0,1.0
ATF4,1.0,1.0,1.0
ATF5,1.0,1.0,1.0
ATF6,1.0,1.0,1.0
ATF7,1.0,1.0,1.0
ATF7IP,1.0,1.0,1.0
ATF7IP2,1.0,1.0,1.0
ATG10,1.0,1.0,0.0
ATG101,1.0,0.0,1.0
ATG12,1.0,1.0,1.0
ATG13,1.0,0.0,1.0
ATG14,1.0,1.0,1.0
ATG16L1,1.0,1.0,1.0
ATG16L2,1.0,1.0,1.0
ATG3,0.0,0.0,0.0
ATG4C,0.0,0.0,0.0
ATG5,1.0,1.0,1.0
ATG7,1.0,1.0,1.0
ATG9A,0.0,0.0,0.0
ATG9B,1.0,1.0,1.0
ATIC,0.0,0.0,0.0
ATL1,1.0,0.0,1.0
ATL2,1.0,1.0,1.0
ATL3,1.0,1.0,1.0
ATM,1.0,1.0,1.0
ATMIN,1.0,0.0,1.0
ATN1,1.0,0.0,1.0
ATOH7,0.0,0.0,0.0
ATOH8,0.0,0.0,0.0
ATOX1,1.0,1.0,0.0
ATP10A,1.0,1.0,1.0
ATP10B,1.0,1.0,1.0
ATP10D,1.0,1.0,1.0
ATP11A,1.0,1.0,1.0
ATP12A,1.0,1.0,1.0
ATP13A1,0.0,0.0,0.0
ATP13A2,1.0,1.0,1.0
ATP13A3,1.0,1.0,1.0
ATP13A4,1.0,1.0,1.0
ATP13A5,1.0,1.0,1.0
ATP1A1,1.0,1.0,1.0
ATP1A1-AS1,1.0,1.0,1.0
ATP1A2,1.0,1.0,1.0
ATP1B1,1.0,1.0,1.0
ATP1B2,1.0,1.0,1.0
ATP1B3,1.0,1.0,1.0
ATP1B3-AS1,1.0,1.0,1.0
ATP23,1.0,1.0,0.0
ATP2A2,1.0,1.0,0.0
ATP2A3,0.0,0.0,0.0
ATP2B1,1.0,1.0,1.0
ATP2B1-AS1,1.0,1.0,1.0
ATP2B2,1.0,1.0,1.0
ATP2B4,1.0,1.0,1.0
ATP2C1,1.0,1.0,1.0
ATP4B,1.0,1.0,1.0
ATP5F1A,1.0,1.0,1.0
ATP5F1B,1.0,1.0,1.0
ATP5F1C,1.0,1.0,1.0
ATP5F1E,1.0,0.0,1.0
ATP5IF1,1.0,1.0,1.0
ATP5MC1,1.0,1.0,1.0
ATP5MC2,1.0,1.0,1.0
ATP5MC3,1.0,1.0,1.0
ATP5MD,0.0,0.0,0.0
ATP5MF,0.0,0.0,0.0
ATP5MG,1.0,1.0,1.0
ATP5PD,1.0,1.0,1.0
ATP5PDP4,0.0,0.0,0.0
ATP5PF,1.0,1.0,1.0
ATP5PO,0.0,0.0,0.0
ATP6AP1L,1.0,1.0,0.0
ATP6V0A1,0.0,0.0,0.0
ATP6V0A2,1.0,0.0,1.0
ATP6V0A4,1.0,1.0,1.0
ATP6V0B,1.0,1.0,1.0
ATP6V0CP3,1.0,1.0,1.0
ATP6V0D1,1.0,1.0,1.0
ATP6V0D2,1.0,1.0,1.0
ATP6V0E1,1.0,1.0,1.0
ATP6V0E2,1.0,1.0,1.0
ATP6V0E2-AS1,1.0,1.0,1.0
ATP6V1B1,1.0,1.0,1.0
ATP6V1B2,0.0,0.0,0.0
ATP6V1C1,0.0,0.0,0.0
ATP6V1C2,1.0,1.0,1.0
ATP6V1D,1.0,1.0,1.0
ATP6V1E1,1.0,1.0,1.0
ATP6V1E2,1.0,1.0,1.0
ATP6V1F,1.0,0.0,1.0
ATP6V1FNB,1.0,0.0,1.0
ATP6V1G1,1.0,1.0,1.0
ATP6V1G3,1.0,1.0,1.0
ATP6V1H,1.0,1.0,1.0
ATP7B,1.0,1.0,1.0
ATP8A1,0.0,0.0,0.0
ATP8A2,0.0,0.0,0.0
ATP8B1,1.0,1.0,1.0
ATP8B2,0.0,0.0,0.0
ATP8B3,1.0,1.0,1.0
ATP8B4,0.0,0.0,0.0
ATP9A,1.0,1.0,1.0
ATP9B,0.0,0.0,0.0
ATPAF1,1.0,1.0,1.0
ATPAF2,1.0,0.0,1.0
ATPSCKMT,1.0,1.0,1.0
ATR,0.0,0.0,0.0
ATRAID,1.0,1.0,0.0
ATRIP,1.0,1.0,1.0
ATRN,1.0,1.0,1.0
ATRNL1,1.0,1.0,1.0
ATXN1,1.0,1.0,1.0
ATXN1-AS1,0.0,0.0,0.0
ATXN10,1.0,1.0,1.0
ATXN1L,1.0,1.0,1.0
ATXN2,1.0,0.0,1.0
ATXN2-AS,1.0,1.0,1.0
ATXN3,1.0,0.0,1.0
ATXN7,1.0,1.0,1.0
ATXN7L1,0.0,0.0,0.0
ATXN7L3,1.0,0.0,1.0
ATXN7L3B,1.0,1.0,1.0
AUH,1.0,1.0,1.0
AUNIP,1.0,1.0,1.0
AUP1,1.0,1.0,0.0
AURKA,1.0,1.0,1.0
AURKB,1.0,1.0,1.0
AURKC,0.0,0.0,0.0
AUTS2,1.0,1.0,0.0
AVEN,1.0,1.0,1.0
AVIL,0.0,0.0,0.0
AVL9,1.0,0.0,1.0
AVPI1,1.0,1.0,1.0
AVPR1A,1.0,1.0,1.0
AXDND1,1.0,1.0,1.0
AXIN2,1.0,1.0,1.0
AXL,1.0,1.0,1.0
AZGP1,1.0,1.0,1.0
AZGP1P1,1.0,1.0,1.0
AZI2,1.0,1.0,0.0
AZIN1,1.0,1.0,1.0
AZIN2,1.0,1.0,1.0
B2M,1.0,1.0,1.0
B3GALNT1,0.0,0.0,0.0
B3GALNT2,1.0,1.0,1.0
B3GALT1,1.0,1.0,0.0
B3GALT2,1.0,1.0,1.0
B3GALT4,1.0,1.0,1.0
B3GALT5,1.0,1.0,1.0
B3GALT5-AS1,1.0,1.0,1.0
B3GAT2,0.0,0.0,0.0
B3GAT3,1.0,1.0,1.0
B3GLCT,0.0,0.0,0.0
B3GNT10,1.0,1.0,1.0
B3GNT2,1.0,1.0,1.0
B3GNT3,1.0,0.0,1.0
B3GNT4,1.0,1.0,1.0
B3GNT7,1.0,1.0,1.0
B3GNT8,1.0,1.0,1.0
B3GNT9,1.0,1.0,1.0
B3GNTL1,1.0,1.0,1.0
B4GALNT1,1.0,1.0,1.0
B4GALNT2,1.0,1.0,1.0
B4GALT1,1.0,1.0,0.0
B4GALT1-AS1,1.0,1.0,1.0
B4GALT2,0.0,0.0,0.0
B4GALT3,1.0,1.0,0.0
B4GALT5,1.0,1.0,1.0
B4GALT6,1.0,1.0,1.0
B4GALT7,1.0,1.0,0.0
B4GAT1,1.0,1.0,1.0
B9D1,0.0,0.0,0.0
B9D2,1.0,1.0,1.0
BAALC,1.0,0.0,1.0
BAALC-AS1,1.0,1.0,1.0
BAAT,1.0,1.0,1.0
BABAM1,1.0,1.0,1.0
BABAM2,1.0,1.0,1.0
BACE1,1.0,1.0,1.0
BACE1-AS,0.0,0.0,0.0
BACE2,1.0,1.0,1.0
BACH1,1.0,1.0,1.0
BACH1-IT1,0.0,0.0,0.0
BACH2,1.0,1.0,1.0
BAD,1.0,1.0,1.0
BAG1,1.0,1.0,1.0
BAG2,1.0,1.0,1.0
BAG3,1.0,1.0,1.0
BAG4,1.0,1.0,1.0
BAHCC1,0.0,0.0,0.0
BAHD1,1.0,1.0,1.0
BAIAP2,1.0,1.0,1.0
BAIAP2-DT,1.0,1.0,1.0
BAIAP2L1,1.0,1.0,1.0
BAIAP2L2,1.0,1.0,1.0
BAIAP3,1.0,1.0,1.0
BAK1,0.0,0.0,0.0
BAMBI,0.0,0.0,0.0
BANF1,0.0,0.0,0.0
BANK1,1.0,1.0,1.0
BANP,1.0,0.0,1.0
BAP1,1.0,1.0,1.0
