,padjScreen,p_naive,p_aware
CCDC88B,2.1736632651188983e-49,6.847131335494087e-51,5.667321990767494e-48
CCDC88C,9.93021057835406e-07,3.2991796758301216e-07,0.1472971489925668
CCDC89,2.2272054227277502e-14,4.464132831469102e-15,8.018895373338777e-11
CCDC9,0.007418049003601306,0.0033832856896026417,0.5421300733169491
CCDC90B,1.3938772106422773e-14,2.753427391144299e-15,3.207087506790642e-08
CCDC91,1.9162468623168052e-08,5.635506115380845e-09,0.0003910372622373665
CCDC92,0.0063347817766466145,0.0028700288275979252,0.493607931702203
CCDC93,7.107882884120241e-09,0.0017696165813949052,2.031088300850308e-09
CCDC96,0.07505078999345487,,
CCDC97,1.0522877292115838e-16,1.8123152076166666e-17,1.544274158507694e-05
CCDC9B,1.5815315313540043e-14,7.890906789803435e-13,3.1354488565445533e-15
CCHCR1,9.232986421525958e-15,1.803707719391855e-15,4.073276558269627e-12
CCL11,4.7677631323688664e-24,1.99123512194221e-24,5.47474266779603e-25
CCL13,0.00017394465070199157,0.6854256129910279,6.862478547956935e-05
CCL14,0.19118074953251324,,
CCL15,0.07656814625574557,,
CCL17,6.740134928388284e-07,2.2085809252934312e-07,4.499873938689227e-06
CCL18,3.0534264494918556e-53,7.768343400394616e-55,2.7342401045557626e-53
CCL2,0.2963405765654837,,
CCL20,2.2155911864750535e-12,5.024017932455811e-13,3.675242536214559e-11
CCL21,1.8744511132009205e-10,0.00200384517753746,4.803059631389159e-11
CCL22,4.791708365446485e-06,1.676738916594766e-06,3.766629153206953e-05
CCL23,2.569002904729079e-12,1.2539378532969089e-11,5.846326891796647e-13
CCL24,0.31385288462153554,,
CCL26,0.06900846223857769,,
CCL28,3.894046413958248e-15,7.409318230480853e-16,2.86349114845569e-10
CCL5,3.3401477400031847e-44,1.313296736655106e-45,2.2018565893905835e-43
CCL8,0.25617456360687985,,
CCM2,1.1897144341900643e-36,6.879090236130576e-38,4.274559778708816e-21
CCM2L,5.876133613060598e-07,1.9176202532947118e-07,0.0003451440473019792
CCN1,0.0016290194790394832,0.003420693660736771,0.0006990912312484902
CCN2,9.15616061967679e-17,3.140737876252414e-17,2.4862013090724628e-17
CCN3,0.0012696143800814666,0.0013118032801016583,0.0005392283630041749
CCN4,0.0033265408395442677,0.020297869232827444,0.0014697333183509968
CCN5,2.0668820872447715e-11,4.986425414728899e-12,0.13338196560098373
CCN6,4.376953451561006e-16,6.0130507784330716e-09,7.814868026583449e-17
CCNA1,1.5095247766947846e-09,2.0980741710773084e-05,4.1153211467061863e-10
CCNB1,5.602150766640077e-14,1.1520743302429737e-14,6.733404696511738e-07
CCNB1IP1,6.869686254483053e-08,2.1010972781074137e-08,0.0003501650450316457
CCNB2,1.9582142085030135e-21,2.586669690364101e-22,1.740250147612984e-19
CCNC,6.698239123230291e-08,3.902834801225199e-08,4.0933925972962494e-08
CCND1,2.1993879782116528e-75,1.9129473913040305e-77,6.850533100892074e-73
CCND2,1.228866820301041e-11,2.9294570952384583e-12,3.423910062246789e-08
CCND2-AS1,0.12560353375284988,,
CCND3,1.5827914563525517e-15,2.929128367821632e-16,1.0079897696618394e-13
CCNDBP1,0.232347981784258,,
CCNE1,1.393398504080657e-09,3.792378819986282e-10,5.908165998402543e-06
CCNE2,5.106807000398835e-22,6.511187243325637e-23,4.986313867503746e-21
CCNF,9.052150716107784e-14,1.883677724102434e-14,9.049229280606552e-07
CCNG1,0.002780753855746137,0.0012195351215033633,0.05377278264933057
CCNG2,0.19873402382010205,,
CCNH,0.01659635297711216,0.012069578393547444,0.015725933787160026
CCNI,0.37943837158870913,,
CCNI2,1.5287888301096158e-98,6.311444705225461e-80,4.880490760008546e-101
CCNJL,0.0064832431233972825,0.8868275136542846,0.0029406696608959464
CCNL1,0.06141013200951138,,
CCNO,8.981744335330893e-12,9.588314089451173e-11,2.1212341661068793e-12
CCNP,4.24278670024789e-65,2.1148379354296903e-64,6.20565257805493e-67
CCNT1,0.034153316267669445,0.326239445383544,0.01674289062844998
CCNT2,0.03555840795121971,0.01747676151433925,0.6821505851778267
CCNT2-AS1,2.6546447950139124e-15,2.8350290041794673e-09,4.993997553979198e-16
CCNY,0.9808983085854772,,
CCNYL1,0.37881587806034395,,
CCNYL2,2.2327202559017548e-26,2.259808414920103e-27,1.6380043853071978e-25
CCP110,0.018528072789648502,0.008823437882333423,0.6531599144832481
CCPG1,0.5346674114095994,,
CCR1,4.7226900005612406e-27,5.242878755940265e-13,4.632229979702226e-28
CCR10,3.1209272248754955e-13,6.707889057830646e-14,2.803533086238038e-11
CCR2,1.503310180562767e-28,2.251365133430644e-14,1.3599232430200024e-29
CCR4,9.172592789688087e-30,4.0767352050522723e-16,7.756231453244929e-31
CCR5,2.998497354770838e-75,2.329587772287243e-50,2.6470544763271127e-77
CCR5AS,2.9793704960513203e-52,1.2768484678397574e-31,8.036089552187417e-54
CCR7,1.4389238286627061e-11,3.442324788543906e-12,3.4068659004879745e-11
CCR9,2.299280222279581e-19,3.416938033109469e-20,1.5896135763185112e-09
CCRL2,5.34520208651503e-81,7.007720299113282e-36,3.7088020210688035e-83
CCS,1.9582665111248937e-05,7.176525588036698e-06,0.00313617040652577
CCSAP,6.491617161877018e-11,1.6145513398570278e-11,6.523442605740285e-08
CCSER2,0.8055374973569329,,
CCT2,3.3137779739719684e-08,1.0,9.913915210423662e-09
CCT3,0.014681006492462787,1.0,0.00691247859280921
CCT4,3.154122155679673e-05,1.1752182297434393e-05,1.0
CCT5,0.00057777530769077,0.00023778790922422268,0.14133785612476696
CCT6A,0.005986543230686906,0.027325467254667852,0.0027054307850452614
CCT6B,9.135355076708083e-12,1.9756429693893476e-08,2.1590857931528504e-12
CCT6P1,1.1376910428776632e-06,3.7950212649251653e-07,0.10600670999745133
CCT6P3,8.100326666078466e-05,3.1144750680736246e-05,0.2680028155852697
CCT7,0.00011594114441792902,4.5136901978587194e-05,1.0
CCT8,3.914775213366856e-09,1.0972286773017274e-09,7.197452077075715e-05
CCZ1,0.0015034642210247971,0.0006434952244460489,0.7469233326923312
CD101,3.853601879901078e-27,3.762214096704518e-28,1.8453528859145238e-25
CD109,1.3164623796883715e-22,1.617595965921082e-23,9.440095490148873e-22
CD14,4.661572684130436e-33,3.299758108872055e-34,1.1609662302699909e-18
CD151,1.4521964479234645e-19,2.1377535175471156e-20,1.4188547106507465e-15
CD163,5.743988271310206e-21,7.780149596751528e-22,1.7873394748212458e-17
CD163L1,3.845311779255522e-12,8.84729855263592e-13,7.149057788932888e-08
CD164,5.124023415913034e-10,1.4116339898799832e-10,2.702722885870866e-10
CD177,0.0001025003233875443,0.14457532045802768,3.976069616583743e-05
