,padjScreen,p_naive,p_aware
METAP1D,7.595599683706624e-43,3.725177924334136e-17,3.7071962670973683e-44
METAP2,1.1178414910114427e-07,0.1156744066711746,3.6727093321725356e-08
METRN,5.279456500024346e-43,2.546576805802002e-44,2.6192714399085783e-17
METRNL,0.01630043108984989,0.9473062892720395,0.007839518958296841
METTL1,1.1850040337683202e-21,1.650288917802601e-22,0.00030730239451650385
METTL14,1.667058687248067e-08,0.18981439224502689,5.175173240830729e-09
METTL14-DT,0.060778518338646476,,
METTL15,2.2930507311288066e-08,7.1942757158303145e-09,0.577186416373127
METTL15P1,0.014950693768629526,0.014854492241720127,0.007169942553355185
METTL16,0.00010492324305998819,4.2720238923828195e-05,0.0007405430811370277
METTL17,5.949719887627957e-20,0.0017493989253035826,9.121228127926657e-21
METTL18,8.179227256697422e-23,1.0673241134423005e-23,0.017268608398292026
METTL21A,3.2382392727465977e-14,6.93758965465915e-15,0.011911410804382362
METTL21EP,1.2824292843113636e-11,0.0007194045916964438,3.2471848851512133e-12
METTL22,3.478991980196582e-28,0.1444245806361169,3.377838386338978e-29
METTL23,1.4061813539196862e-08,4.339802742129369e-09,0.013171676519359993
METTL24,7.884809102459215e-08,6.21007403103787e-07,2.563346736540046e-08
METTL25,9.195900715176968e-20,2.172965516651082e-05,1.423490694702717e-20
METTL26,1.1220340562440828e-24,1.3233532880055707e-25,0.0032446765000966643
METTL27,0.0011396810829483464,0.0005011594622955017,0.5425411133737099
METTL2A,4.9035697670237746e-23,6.318342256962792e-24,0.22285480245584435
METTL2B,1.4006557454583275e-05,0.005402349177158063,5.363495124693679e-06
METTL3,1.2839024797578688e-12,0.1788220560366907,3.050863695687063e-13
METTL4,0.001195599521006205,0.0005266699082841946,0.06880629041136645
METTL5,1.7970743226028826e-06,0.7522306482339839,6.426416377300069e-07
METTL6,2.177857376337142e-24,2.6043364053017715e-25,0.0034596169421684956
METTL7A,1.4390658221707545e-93,4.7206191886507296e-71,8.618659620853673e-96
METTL7B,3.0894921226325806e-32,0.8806694705581889,2.424606392463641e-33
METTL8,5.31154582440841e-08,1.7092248230682036e-08,0.8085510505045714
METTL9,7.401759185479441e-13,7.611755154585847e-07,1.7286712928711675e-13
MEX3A,1.7053287316871166e-26,1.8133950404794165e-27,4.773069797777072e-07
MEX3B,0.2439458541704822,,
MEX3C,2.1263558469831536e-08,5.404296758433925e-05,6.656487227745225e-09
MEX3D,1.2094729367252834e-19,1.888148356985147e-20,6.97214682225045e-12
MFAP1,5.792059060212611e-05,2.3158160591391823e-05,0.23748189615015694
MFAP2,8.175939698307146e-76,9.935473440537261e-78,2.1589743377172812e-71
MFAP3,0.0030649254199976053,0.00139330717465249,1.0
MFAP3L,0.4396383142336121,,
MFAP4,1.4768894168309778e-39,8.257955238244782e-41,2.47667283625124e-34
MFAP5,2.2891519923096023e-19,1.050396632109439e-14,3.6237321548240963e-20
MFF,2.2552246869292098e-08,0.6033545146198099,7.072236661123184e-09
MFF-DT,1.3096325575628534e-07,0.007419598220797255,4.326604179980262e-08
MFGE8,5.84864592135837e-70,1.3315366217704227e-14,8.895057912205074e-72
MFHAS1,1.4334786760404535e-06,0.0009633851573253802,5.08842182121318e-07
MFN1,1.5311292410125913e-08,4.739118960440315e-09,0.000310207219412339
MFN2,2.27051081549408e-87,0.2419212416591732,1.7433173714257706e-89
MFNG,4.0536888152655376e-23,7.534354551593495e-24,1.038808127808604e-23
MFSD1,9.125938636536106e-10,0.0024377041558436827,2.6044304001486245e-10
MFSD10,5.2004974393407164e-12,1.282289651916963e-12,4.774426418200446e-06
MFSD11,1.957231711340194e-12,4.707278454858449e-13,0.2736769028100057
MFSD12,1.2926390126700447e-21,1.8050046252964663e-22,1.3813925610871698e-12
MFSD13A,5.2720095689328336e-11,1.3867848232394147e-11,6.028651565417612e-05
MFSD13B,4.315800999117422e-17,0.005292605547021446,7.754284598314851e-18
MFSD14A,0.01186004313968726,0.5576805251236042,0.0056476676601065435
MFSD14B,5.703795921208744e-17,1.033458649640481e-17,4.9175072238668744e-05
MFSD14C,4.893338086153236e-09,0.0010375095537388972,1.4672718028708984e-09
MFSD2A,3.9096085279163236e-06,1.4334583553895985e-06,0.02054725750781228
